Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Ряжская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1401	46	63	55	74	70	59	92	78	95	50	61	95	82	75	47	15	14	15	2	26	11	9	11	40	38	23	29	24	49	30	10	13					
		12.95%	10.45%	14.19%	10.91%	12.13%	14.00%	12.11%	20.13%	15.03%	17.59%	9.17%	12.50%	21.64%	17.30%	16.63%	13.31%	9.87%	9.03%	14.15%	1.53%	11.93%	8.21%	7.50%	6.21%	11.73%	10.95%	7.19%	16.57%	8.19%	12.01%	11.11%	7.81%	13.98%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1621	129	78	101	114	78	62	56	69	80	74	85	61	69	66	49	21	15	14	33	25	23	11	26	34	37	29	18	34	59	31	28	12					
		14.98%	29.32%	17.57%	20.04%	18.69%	15.60%	12.73%	12.25%	13.29%	14.81%	13.58%	17.42%	13.90%	14.56%	14.63%	13.88%	13.82%	9.68%	13.21%	25.19%	11.47%	17.16%	9.17%	14.69%	9.97%	10.66%	9.06%	10.29%	11.60%	14.46%	11.48%	21.88%	12.90%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	134	1	4	11	17	2	9	4	8	11	2	6	8	4	4	6	2	1	1	1	4	1	3	2	2	3	3	2	5	3	3	0	1					
		1.24%	0.23%	0.90%	2.18%	2.79%	0.40%	1.85%	0.88%	1.54%	2.04%	0.37%	1.23%	1.82%	0.84%	0.89%	1.70%	1.32%	0.65%	0.94%	0.76%	1.83%	0.75%	2.50%	1.13%	0.59%	0.86%	0.94%	1.14%	1.71%	0.74%	1.11%	0.00%	1.08%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1711	52	82	57	122	77	99	84	114	73	73	78	120	114	103	53	25	16	35	12	41	8	9	19	24	23	33	23	39	43	33	14	13					
		15.81%	11.82%	18.47%	11.31%	20.00%	15.40%	20.33%	18.38%	21.97%	13.52%	13.39%	15.98%	27.33%	24.05%	22.84%	15.01%	16.45%	10.32%	33.02%	9.16%	18.81%	5.97%	7.50%	10.73%	7.04%	6.63%	10.31%	13.14%	13.31%	10.54%	12.22%	10.94%	13.98%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	181	5	9	9	14	10	11	14	12	18	8	5	9	15	5	2	2	3	0	2	2	2	0	0	8	2	0	2	2	2	4	2	2					
		1.67%	1.14%	2.03%	1.79%	2.30%	2.00%	2.26%	3.06%	2.31%	3.33%	1.47%	1.02%	2.05%	3.16%	1.11%	0.57%	1.32%	1.94%	0.00%	1.53%	0.92%	1.49%	0.00%	0.00%	2.35%	0.58%	0.00%	1.14%	0.68%	0.49%	1.48%	1.56%	2.15%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5502	190	197	252	251	235	238	192	219	251	329	243	136	171	190	188	81	103	38	80	119	86	87	119	229	233	230	100	180	246	166	72	51					
		50.85%	43.18%	44.37%	50.00%	41.15%	47.00%	48.87%	42.01%	42.20%	46.48%	60.37%	49.80%	30.98%	36.08%	42.13%	53.26%	53.29%	66.45%	35.85%	61.07%	54.59%	64.18%	72.50%	67.23%	67.16%	67.15%	71.88%	57.14%	61.43%	60.29%	61.48%	56.25%	54.84%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	70	5	3	5	3	8	2	3	5	4	3	3	2	3	4	4	0	1	0	0	0	2	0	0	2	4	0	0	2	1	1	0	0					
		0.65%	1.14%	0.68%	0.99%	0.49%	1.60%	0.41%	0.66%	0.96%	0.74%	0.55%	0.61%	0.46%	0.63%	0.89%	1.13%	0.00%	0.65%	0.00%	0.00%	0.00%	1.49%	0.00%	0.00%	0.59%	1.15%	0.00%	0.00%	0.68%	0.25%	0.37%	0.00%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
