Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Сладковская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565					
18	1.Политическая партия «Аграрная партия России»	157	1	11	0	15	1	15	5	3	2	1	4	3	2	1	1	12	35	26	3	14	2					
		1.65%	0.14%	7.38%	0.00%	3.74%	0.61%	2.35%	0.37%	2.08%	0.76%	0.83%	1.28%	0.72%	1.17%	1.18%	0.18%	5.06%	3.04%	2.00%	0.79%	1.90%	1.80%					
19	2.Всероссийская политическая партия «Гражданская Сила»	22	1	1	0	0	0	0	0	1	0	0	0	2	0	0	3	1	7	5	0	1	0					
		0.23%	0.14%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.54%	0.42%	0.61%	0.38%	0.00%	0.14%	0.00%					
20	3.Политическая партия «Демократическая партия России»	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0					
		0.05%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.15%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	568	30	9	3	37	6	10	35	5	37	2	16	9	4	1	21	12	134	124	4	65	4					
		5.98%	4.24%	6.04%	2.97%	9.23%	3.68%	1.57%	2.59%	3.47%	14.07%	1.67%	5.11%	2.15%	2.34%	1.18%	3.78%	5.06%	11.62%	9.54%	1.05%	8.84%	3.60%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	3	3	0	1	0					
		0.13%	0.14%	0.00%	0.00%	0.25%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.42%	0.26%	0.23%	0.00%	0.14%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.09%	0.08%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	515	24	14	0	44	5	15	20	19	7	2	8	5	4	1	14	8	98	138	6	79	4					
		5.42%	3.39%	9.40%	0.00%	10.97%	3.07%	2.35%	1.48%	13.19%	2.66%	1.67%	2.56%	1.20%	2.34%	1.18%	2.52%	3.38%	8.50%	10.62%	1.58%	10.75%	3.60%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	263	3	2	0	10	3	6	23	5	2	1	5	4	2	1	6	5	94	60	5	25	1					
		2.77%	0.42%	1.34%	0.00%	2.49%	1.84%	0.94%	1.70%	3.47%	0.76%	0.83%	1.60%	0.96%	1.17%	1.18%	1.08%	2.11%	8.15%	4.62%	1.32%	3.40%	0.90%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	27	1	0	0	3	1	2	2	0	0	0	1	0	0	0	0	0	6	4	0	7	0					
		0.28%	0.14%	0.00%	0.00%	0.75%	0.61%	0.31%	0.15%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.31%	0.00%	0.95%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7815	643	112	98	283	146	582	1256	107	213	113	278	391	158	81	508	195	747	921	360	523	100					
		82.30%	90.82%	75.17%	97.03%	70.57%	89.57%	91.37%	92.97%	74.31%	80.99%	94.17%	88.82%	93.54%	92.40%	95.29%	91.37%	82.28%	64.79%	70.85%	94.74%	71.16%	90.09%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	21	1	0	0	1	1	3	1	1	1	0	1	0	0	0	0	1	7	2	0	1	0					
		0.22%	0.14%	0.00%	0.00%	0.25%	0.61%	0.47%	0.07%	0.69%	0.38%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.42%	0.61%	0.15%	0.00%	0.14%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
