Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Невельская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701					
		1.73%	2.20%	2.07%	2.68%	1.50%	3.27%	2.15%	2.56%	1.18%	2.98%	1.68%	2.22%	1.16%	0.0%	1.68%	1.74%	0.0%	1.58%	0.84%	2.14%	0.45%	2.03%	1.75%	0.0%	1.77%	0.0%	0.48%	1.28%	0.49%	1.23%	0.46%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	426	27	27	12	16	30	23	15	23	25	33	5	4	13	9	20	9	25	5	7	10	7	8	1	2	2	2	20	6	23	12	5					
		3.07%	3.72%	4.29%	1.61%	2.40%	3.92%	2.91%	1.92%	3.03%	3.93%	3.96%	1.23%	1.55%	6.01%	1.89%	6.96%	4.66%	6.61%	1.41%	3.00%	4.52%	1.58%	2.33%	0.44%	1.18%	1.28%	0.97%	3.66%	2.97%	3.16%	5.55%	1.90%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	277	18	8	26	15	19	10	24	10	13	26	11	2	6	10	9	6	8	9	1	2	1	8	1	3	6	1	5	0	11	5	3					
		2.00%	2.48%	1.27%	3.48%	2.25%	2.48%	1.26%	3.08%	1.31%	2.04%	3.12%	2.72%	0.77%	2.77%	2.10%	3.13%	3.10%	2.11%	2.54%	0.42%	0.90%	0.22%	2.33%	0.44%	1.77%	3.84%	0.48%	0.91%	0.0%	1.51%	2.31%	1.14%					
22	"5. ""За Русь Святую"""	70	5	2	1	2	2	4	6	5	1	3	0	2	1	7	3	2	0	2	0	2	3	1	0	1	0	0	5	1	9	0	0					
		0.50%	0.68%	0.31%	0.13%	0.30%	0.26%	0.50%	0.77%	0.65%	0.15%	0.36%	0.0%	0.77%	0.46%	1.47%	1.04%	1.03%	0.0%	0.56%	0.0%	0.90%	0.67%	0.29%	0.0%	0.59%	0.0%	0.0%	0.91%	0.49%	1.23%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	3	1	2	0	0	2	1	1	1	0	0	2	0	3	1	0	1	0	0	0	2	0	1	1	0	0	1	0	2	0	0					
		0.18%	0.41%	0.15%	0.26%	0.0%	0.0%	0.25%	0.12%	0.13%	0.15%	0.0%	0.0%	0.77%	0.0%	0.63%	0.34%	0.0%	0.26%	0.0%	0.0%	0.0%	0.45%	0.0%	0.44%	0.59%	0.0%	0.0%	0.18%	0.0%	0.27%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	61	4	2	6	1	5	2	3	1	4	2	2	0	0	4	3	1	1	1	2	1	2	1	0	2	0	1	3	1	2	0	4					
		0.44%	0.55%	0.31%	0.80%	0.15%	0.65%	0.25%	0.38%	0.13%	0.62%	0.24%	0.49%	0.0%	0.0%	0.84%	1.04%	0.51%	0.26%	0.28%	0.85%	0.45%	0.45%	0.29%	0.0%	1.18%	0.0%	0.48%	0.55%	0.49%	0.27%	0.0%	1.52%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	0	1	0	1	2	0	1	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	0	2	0	0					
		0.12%	0.0%	0.0%	0.0%	0.15%	0.0%	0.12%	0.25%	0.0%	0.15%	0.0%	0.0%	0.38%	0.46%	0.21%	0.34%	0.51%	0.26%	0.28%	0.0%	0.0%	0.0%	0.29%	0.44%	0.0%	0.0%	0.0%	0.18%	0.0%	0.27%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	1	2	0	0	1	2	1	0	2	2	3	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.12%	0.13%	0.31%	0.0%	0.0%	0.13%	0.25%	0.12%	0.0%	0.31%	0.24%	0.74%	0.0%	0.0%	0.21%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	396	9	12	18	11	21	13	15	15	7	23	15	13	12	16	7	11	21	13	11	14	9	4	16	6	2	10	13	4	33	6	16					
		2.86%	1.24%	1.91%	2.41%	1.65%	2.74%	1.64%	1.92%	1.97%	1.10%	2.76%	3.71%	5.03%	5.55%	3.36%	2.43%	5.69%	5.55%	3.68%	4.72%	6.33%	2.03%	1.16%	7.11%	3.55%	1.28%	4.85%	2.38%	1.98%	4.54%	2.77%	6.10%					
28	"11. ""Истинные патриоты России"""	6	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.22%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.13%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	129	3	7	9	3	6	9	6	6	4	7	11	3	1	8	3	1	2	3	1	1	6	2	6	0	1	1	6	1	9	2	1					
		0.93%	0.41%	1.11%	1.20%	0.45%	0.78%	1.14%	0.77%	0.79%	0.62%	0.84%	2.72%	1.16%	0.46%	1.68%	1.04%	0.51%	0.52%	0.84%	0.42%	0.45%	1.35%	0.58%	2.66%	0.0%	0.64%	0.48%	1.10%	0.49%	1.23%	0.92%	0.38%					
30	"13. ""Демократическая партия России"""	41	3	4	2	2	2	2	7	2	0	6	1	1	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0					
		0.29%	0.41%	0.63%	0.26%	0.30%	0.26%	0.25%	0.89%	0.26%	0.0%	0.72%	0.24%	0.38%	1.38%	0.0%	0.34%	0.51%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.13%	0.46%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	0	1	0	0	1	2	3	0	1	1	2	0	0	3	0	0	0	0	0	2	2	1	0	0	1	0	1	1	1	1	0					
		0.17%	0.0%	0.15%	0.0%	0.0%	0.13%	0.25%	0.38%	0.0%	0.15%	0.12%	0.49%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.45%	0.29%	0.0%	0.0%	0.64%	0.0%	0.18%	0.49%	0.13%	0.46%	0.0%					
32	"15. ""Партия СЛОН"""	31	0	1	19	0	2	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0					
		0.22%	0.0%	0.15%	2.55%	0.0%	0.26%	0.0%	0.25%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.29%	0.44%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1199	95	59	91	66	66	76	79	65	54	110	30	29	23	64	9	12	15	26	11	6	38	32	10	7	8	4	18	7	61	11	17					
		8.66%	13.10%	9.39%	12.21%	9.90%	8.63%	9.63%	10.14%	8.56%	8.49%	13.20%	7.42%	11.24%	10.64%	13.44%	3.13%	6.21%	3.96%	7.36%	4.72%	2.71%	8.57%	9.35%	4.44%	4.14%	5.12%	1.94%	3.30%	3.46%	8.40%	5.09%	6.48%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	1	3	3	4	1	0	0	3	1	0	0	0	3	1	1	0	1	0	4	0	2	1	0	0	2	1	1	0	1	3	0					
		0.26%	0.13%	0.47%	0.40%	0.60%	0.13%	0.0%	0.0%	0.39%	0.15%	0.0%	0.0%	0.0%	1.38%	0.21%	0.34%	0.0%	0.26%	0.0%	1.71%	0.0%	0.45%	0.29%	0.0%	0.0%	1.28%	0.48%	0.18%	0.0%	0.13%	1.38%	0.0%					
35	"18. ""ЛДПР"""	1550	54	72	72	94	80	85	91	108	83	86	48	32	31	46	23	26	49	30	28	24	52	33	26	9	7	39	51	22	73	44	32					
		11.20%	7.44%	11.46%	9.66%	14.11%	10.47%	10.77%	11.68%	14.22%	13.05%	10.32%	11.88%	12.40%	14.35%	9.66%	8.01%	13.47%	12.96%	8.49%	12.01%	10.85%	11.73%	9.64%	11.55%	5.32%	4.48%	18.93%	9.35%	10.89%	10.05%	20.37%	12.21%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	541	31	16	0	26	27	27	16	30	22	28	12	13	7	32	11	7	7	12	17	11	35	20	23	6	12	6	24	8	35	13	7					
		3.91%	4.27%	2.54%	0.0%	3.90%	3.53%	3.42%	2.05%	3.95%	3.45%	3.36%	2.97%	5.03%	3.24%	6.72%	3.83%	3.62%	1.85%	3.39%	7.29%	4.97%	7.90%	5.84%	10.22%	3.55%	7.69%	2.91%	4.40%	3.96%	4.82%	6.01%	2.67%					
37	"20. ""Политическая партия ""Единая Россия"""	6045	286	270	324	304	300	353	314	355	266	285	193	103	79	158	147	75	175	186	93	110	167	187	83	98	77	95	318	120	317	80	127					
		43.69%	39.44%	42.99%	43.48%	45.64%	39.26%	44.74%	40.30%	46.77%	41.82%	34.21%	47.77%	39.92%	36.57%	33.19%	51.21%	38.86%	46.29%	52.69%	39.91%	49.77%	37.69%	54.67%	36.88%	57.98%	49.35%	46.11%	58.34%	59.40%	43.66%	37.03%	48.47%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	1	1	2	1	1	2	2	1	0	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0					
		0.14%	0.0%	0.15%	0.13%	0.30%	0.13%	0.12%	0.25%	0.26%	0.15%	0.0%	0.24%	0.0%	0.46%	0.21%	0.34%	0.51%	0.0%	0.0%	0.0%	0.45%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.13%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	22	2	0	3	0	1	3	0	0	1	2	0	0	1	1	1	0	0	0	0	0	3	0	1	1	1	0	0	0	1	0	0					
		0.15%	0.27%	0.0%	0.40%	0.0%	0.13%	0.38%	0.0%	0.0%	0.15%	0.24%	0.0%	0.0%	0.46%	0.21%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.44%	0.59%	0.64%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1918	126	96	100	64	128	114	125	78	103	155	37	39	22	70	29	21	42	45	37	26	84	21	33	19	27	33	47	19	107	32	39					
		13.86%	17.37%	15.28%	13.42%	9.60%	16.75%	14.44%	16.04%	10.27%	16.19%	18.60%	9.15%	15.11%	10.18%	14.70%	10.10%	10.88%	11.11%	12.74%	15.87%	11.76%	18.96%	6.14%	14.66%	11.24%	17.30%	16.01%	8.62%	9.40%	14.73%	14.81%	14.88%					
																																						
41	Против всех	402	24	17	24	20	23	24	34	28	17	28	13	6	6	15	4	7	13	15	10	4	1	11	10	10	4	6	14	7	0	0	7					
		2.90%	3.31%	2.70%	3.22%	3.00%	3.01%	3.04%	4.36%	3.68%	2.67%	3.36%	3.21%	2.32%	2.77%	3.15%	1.39%	3.62%	3.43%	4.24%	4.29%	1.80%	0.22%	3.21%	4.44%	5.91%	2.56%	2.91%	2.56%	3.46%	0.0%	0.0%	2.67%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
