Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Чертковская районная																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №2453	УИК №2454					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	644	20	20	20	20	20	20	10	20	20	20	20	15	5	10	5	5	10	5	10	10	30	10	5	13	10	15	20	30	10	10	6	30	23	10	15	20	30	10	12	10	10	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	425	9	2	17	9	8	9	10	16	2	0	11	14	1	7	2	0	10	0	10	10	20	8	5	11	9	11	20	22	10	3	5	12	20	10	15	20	22	10	12	4	5	20	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	111	0	9	14	4	3	4	1	2	3	2	6	1	0	4	3	3	3	0	0	0	6	0	4	2	1	3	4	2	2	2	0	8	2	0	1	2	2	0	1	0	3	0	4					
14	Число погашенных неиспользованных открепительных удостоверений	219	11	18	3	11	12	11	0	4	18	20	9	1	4	3	3	5	0	5	0	0	10	2	0	2	1	4	0	8	0	7	1	18	3	0	0	0	8	0	0	6	5	0	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	1	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	758	13	12	11	6	14	14	8	17	8	21	34	4	6	18	20	11	11	0	14	8	22	9	13	33	9	24	24	50	24	17	4	23	18	36	20	26	41	38	31	15	7	6	18					
		3.67%	1.84%	2.01%	2.09%	0.96%	2.89%	2.09%	2.97%	2.34%	1.31%	3.95%	4.05%	1.25%	3.19%	5.03%	11.11%	6.67%	2.93%	0.00%	2.60%	1.83%	3.34%	1.84%	4.85%	4.56%	1.71%	4.93%	4.90%	4.78%	4.93%	4.31%	1.55%	2.76%	4.29%	5.65%	5.24%	4.60%	5.66%	11.59%	6.37%	3.58%	4.83%	1.43%	6.50%					
19	2.Всероссийская политическая партия «Гражданская Сила»	47	3	1	3	2	1	6	0	4	0	1	2	0	0	1	1	0	0	0	0	2	0	0	0	0	2	1	1	3	1	1	0	1	0	3	0	1	1	0	0	0	1	3	1					
		0.23%	0.42%	0.17%	0.57%	0.32%	0.21%	0.90%	0.00%	0.55%	0.00%	0.19%	0.24%	0.00%	0.00%	0.28%	0.56%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.38%	0.21%	0.20%	0.29%	0.21%	0.25%	0.00%	0.12%	0.00%	0.47%	0.00%	0.18%	0.14%	0.00%	0.00%	0.00%	0.69%	0.71%	0.36%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.21%	0.00%	0.10%	0.41%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2264	53	67	69	70	56	71	38	93	82	59	74	34	10	25	15	19	31	0	51	35	61	62	18	53	27	83	28	109	69	37	23	137	86	35	57	80	112	35	60	14	11	60	55					
		10.96%	7.50%	11.24%	13.12%	11.24%	11.57%	10.61%	14.13%	12.77%	13.44%	11.09%	8.81%	10.63%	5.32%	6.98%	8.33%	11.52%	8.24%	0.00%	9.48%	8.03%	9.26%	12.70%	6.72%	7.33%	5.12%	17.04%	5.71%	10.43%	14.17%	9.39%	8.91%	16.47%	20.48%	5.49%	14.92%	14.16%	15.47%	10.67%	12.32%	3.34%	7.59%	14.25%	19.86%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	30	1	0	2	0	2	0	1	3	5	2	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	3	1	0	0	1	0	0	1	0					
		0.15%	0.14%	0.00%	0.38%	0.00%	0.41%	0.00%	0.37%	0.41%	0.82%	0.38%	0.00%	0.31%	0.53%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.79%	0.18%	0.00%	0.00%	0.21%	0.00%	0.00%	0.24%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	30	1	0	2	0	0	1	1	2	1	0	1	0	0	1	2	0	1	0	0	1	3	0	0	0	0	0	0	3	1	0	0	1	2	2	0	2	0	0	0	0	1	0	1					
		0.15%	0.14%	0.00%	0.38%	0.00%	0.00%	0.15%	0.37%	0.27%	0.16%	0.00%	0.12%	0.00%	0.00%	0.28%	1.11%	0.00%	0.27%	0.00%	0.00%	0.23%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.21%	0.00%	0.00%	0.12%	0.48%	0.31%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.36%					
24	7.Политическая партия «Либерально-демократическая партия России»	1517	60	58	48	42	41	60	26	36	48	40	51	29	8	28	24	11	33	1	15	25	23	36	17	63	47	21	32	80	62	29	37	70	12	35	46	38	49	24	41	14	12	23	22					
		7.34%	8.49%	9.73%	9.13%	6.74%	8.47%	8.97%	9.67%	4.95%	7.87%	7.52%	6.07%	9.06%	4.26%	7.82%	13.33%	6.67%	8.78%	1.75%	2.79%	5.73%	3.49%	7.38%	6.34%	8.71%	8.92%	4.31%	6.53%	7.66%	12.73%	7.36%	14.34%	8.41%	2.86%	5.49%	12.04%	6.73%	6.77%	7.32%	8.42%	3.34%	8.28%	5.46%	7.94%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1210	59	31	54	54	44	56	19	28	54	40	34	10	7	51	17	18	55	10	10	18	16	22	10	16	20	30	20	30	19	25	17	54	21	33	25	29	43	18	24	11	11	23	24					
		5.86%	8.35%	5.20%	10.27%	8.67%	9.09%	8.37%	7.06%	3.85%	8.85%	7.52%	4.05%	3.13%	3.72%	14.25%	9.44%	10.91%	14.63%	17.54%	1.86%	4.13%	2.43%	4.51%	3.73%	2.21%	3.80%	6.16%	4.08%	2.87%	3.90%	6.35%	6.59%	6.49%	5.00%	5.18%	6.54%	5.13%	5.94%	5.49%	4.93%	2.63%	7.59%	5.46%	8.66%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	99	7	1	1	1	7	5	2	2	7	0	5	3	1	1	1	2	0	0	0	4	3	1	1	5	2	3	2	6	0	3	1	7	1	1	2	2	2	1	1	0	0	3	2					
		0.48%	0.99%	0.17%	0.19%	0.16%	1.45%	0.75%	0.74%	0.27%	1.15%	0.00%	0.60%	0.94%	0.53%	0.28%	0.56%	1.21%	0.00%	0.00%	0.00%	0.92%	0.46%	0.20%	0.37%	0.69%	0.38%	0.62%	0.41%	0.57%	0.00%	0.76%	0.39%	0.84%	0.24%	0.16%	0.52%	0.35%	0.28%	0.30%	0.21%	0.00%	0.00%	0.71%	0.72%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14487	491	420	328	443	311	450	173	532	401	358	632	238	153	232	99	102	236	46	441	341	522	351	207	543	416	319	376	753	307	282	169	526	277	489	224	383	467	209	328	364	102	295	151					
		70.10%	69.45%	70.47%	62.36%	71.11%	64.26%	67.26%	64.31%	73.08%	65.74%	67.29%	75.24%	74.38%	81.38%	64.80%	55.00%	61.82%	62.77%	80.70%	81.97%	78.21%	79.21%	71.93%	77.24%	75.10%	78.94%	65.50%	76.73%	72.06%	63.04%	71.57%	65.50%	63.22%	65.95%	76.77%	58.64%	67.79%	64.50%	63.72%	67.35%	86.87%	70.34%	70.07%	54.51%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	74	15	5	2	1	2	4	1	3	2	5	3	0	0	0	1	1	0	0	3	1	0	2	2	0	1	1	0	3	0	0	1	4	2	0	2	0	5	1	1	0	0	0	0					
		0.36%	2.12%	0.84%	0.38%	0.16%	0.41%	0.60%	0.37%	0.41%	0.33%	0.94%	0.36%	0.00%	0.00%	0.00%	0.56%	0.61%	0.00%	0.00%	0.56%	0.23%	0.00%	0.41%	0.75%	0.00%	0.19%	0.21%	0.00%	0.29%	0.00%	0.00%	0.39%	0.48%	0.48%	0.00%	0.52%	0.00%	0.69%	0.30%	0.21%	0.00%	0.00%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
