Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Тисульская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	508	5	23	11	16	0	2	10	2	4	0	3	40	27	4	49	10	40	33	13	17	19	11	12	5	10	0	8	15	1	5	35	11	5	3	5	2	35	17					
		3.17%	0.45%	2.14%	0.90%	1.87%	0.00%	0.23%	5.35%	1.34%	0.52%	0.00%	1.57%	10.81%	8.65%	4.35%	17.63%	2.47%	6.71%	7.48%	9.15%	25.37%	4.29%	1.36%	8.96%	2.69%	2.71%	0.00%	11.76%	3.83%	2.27%	8.06%	8.45%	3.67%	1.73%	1.24%	1.71%	1.46%	15.22%	4.15%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	979	54	20	22	37	73	56	11	7	21	42	10	53	16	11	59	15	76	56	12	12	22	30	25	7	22	13	9	25	1	14	23	21	8	14	15	12	43	12					
		6.10%	4.85%	1.86%	1.79%	4.32%	6.45%	6.31%	5.88%	4.70%	2.75%	5.00%	5.24%	14.32%	5.13%	11.96%	21.22%	3.70%	12.75%	12.70%	8.45%	17.91%	4.97%	3.72%	18.66%	3.76%	5.96%	13.00%	13.24%	6.38%	2.27%	22.58%	5.56%	7.00%	2.77%	5.79%	5.12%	8.76%	18.70%	2.93%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	79	2	0	4	11	1	3	0	0	4	3	0	9	4	0	3	2	0	4	0	0	2	8	2	0	3	0	0	1	0	0	3	0	5	2	1	0	2	0					
		0.49%	0.18%	0.00%	0.33%	1.29%	0.09%	0.34%	0.00%	0.00%	0.52%	0.36%	0.00%	2.43%	1.28%	0.00%	1.08%	0.49%	0.00%	0.91%	0.00%	0.00%	0.45%	0.99%	1.49%	0.00%	0.81%	0.00%	0.00%	0.26%	0.00%	0.00%	0.72%	0.00%	1.73%	0.83%	0.34%	0.00%	0.87%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1413	101	120	88	42	117	59	6	13	98	76	15	69	21	3	31	32	53	70	11	21	20	54	40	12	24	9	3	34	5	2	21	25	23	21	24	4	26	20					
		8.81%	9.07%	11.16%	7.17%	4.91%	10.34%	6.65%	3.21%	8.72%	12.84%	9.05%	7.85%	18.65%	6.73%	3.26%	11.15%	7.90%	8.89%	15.87%	7.75%	31.34%	4.51%	6.70%	29.85%	6.45%	6.50%	9.00%	4.41%	8.67%	11.36%	3.23%	5.07%	8.33%	7.96%	8.68%	8.19%	2.92%	11.30%	4.88%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	138	2	11	9	11	2	7	0	0	2	10	0	14	7	0	3	6	7	6	2	2	3	4	3	2	1	0	1	1	0	0	5	0	1	1	4	0	6	5					
		0.86%	0.18%	1.02%	0.73%	1.29%	0.18%	0.79%	0.00%	0.00%	0.26%	1.19%	0.00%	3.78%	2.24%	0.00%	1.08%	1.48%	1.17%	1.36%	1.41%	2.99%	0.68%	0.50%	2.24%	1.08%	0.27%	0.00%	1.47%	0.26%	0.00%	0.00%	1.21%	0.00%	0.35%	0.41%	1.37%	0.00%	2.61%	1.22%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12706	941	893	1093	730	917	752	156	127	627	706	163	143	234	74	124	324	409	256	103	13	377	689	49	158	307	78	47	306	36	39	326	243	245	199	240	115	113	354					
		79.20%	84.55%	83.07%	89.01%	85.28%	81.08%	84.78%	83.42%	85.23%	82.18%	84.05%	85.34%	38.65%	75.00%	80.43%	44.60%	80.00%	68.62%	58.05%	72.54%	19.40%	85.10%	85.48%	36.57%	84.95%	83.20%	78.00%	69.12%	78.06%	81.82%	62.90%	78.74%	81.00%	84.78%	82.23%	81.91%	83.94%	49.13%	86.34%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	47	1	4	1	3	0	0	0	0	1	0	0	2	1	0	2	3	4	0	1	1	0	10	2	2	1	0	0	3	0	0	1	0	0	2	1	0	1	0					
		0.29%	0.09%	0.37%	0.08%	0.35%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.54%	0.32%	0.00%	0.72%	0.74%	0.67%	0.00%	0.70%	1.49%	0.00%	1.24%	1.49%	1.08%	0.27%	0.00%	0.00%	0.77%	0.00%	0.00%	0.24%	0.00%	0.00%	0.83%	0.34%	0.00%	0.43%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
