Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Партизанская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799					
33	"16. ""Родина"" (народно-патриотический союз)"""	753	32	11	37	17	18	74	5	5	29	13	11	0	27	21	19	41	22	9	4	179	105	74					
		14.14%	13.91%	16.66%	8.72%	6.56%	15.12%	13.02%	7.14%	8.06%	19.07%	6.80%	10.09%	0.0%	9.96%	16.8%	11.04%	13.09%	7.66%	6.52%	9.30%	18.84%	26.85%	22.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	0	1	0	0	0	1	0	0	0	2	0	0	1	2	1	1	3	0	0	6	0	3					
		0.39%	0.0%	1.51%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.36%	1.6%	0.58%	0.31%	1.04%	0.0%	0.0%	0.63%	0.0%	0.93%					
35	"18. ""ЛДПР"""	784	56	5	80	35	17	89	30	11	20	23	8	11	33	16	19	27	62	10	4	126	63	39					
		14.72%	24.34%	7.57%	18.86%	13.51%	14.28%	15.66%	42.85%	17.74%	13.15%	12.04%	7.33%	18.03%	12.17%	12.8%	11.04%	8.62%	21.60%	7.24%	9.30%	13.26%	16.11%	12.11%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	107	10	1	12	10	1	13	4	1	2	7	6	0	1	2	3	6	8	1	1	8	3	7					
		2.01%	4.34%	1.51%	2.83%	3.86%	0.84%	2.28%	5.71%	1.61%	1.31%	3.66%	5.50%	0.0%	0.36%	1.6%	1.74%	1.91%	2.78%	0.72%	2.32%	0.84%	0.76%	2.17%					
37	"20. ""Политическая партия ""Единая Россия"""	1825	68	22	129	113	51	198	17	13	52	72	57	11	86	54	53	110	126	53	14	303	121	102					
		34.28%	29.56%	33.33%	30.42%	43.62%	42.85%	34.85%	24.28%	20.96%	34.21%	37.69%	52.29%	18.03%	31.73%	43.2%	30.81%	35.14%	43.90%	38.40%	32.55%	31.89%	30.94%	31.67%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	2	1	0	0	1	1	0					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.65%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.63%	0.34%	0.0%	0.0%	0.10%	0.25%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	3	0	1	5	0	0	0	0	0	0	1	0	2	0	3	2	0	0	0	1	1	0					
		0.35%	1.30%	0.0%	0.23%	1.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.73%	0.0%	1.74%	0.63%	0.0%	0.0%	0.0%	0.10%	0.25%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	889	16	13	77	40	11	67	9	25	12	44	13	30	76	17	50	74	26	47	6	160	41	35					
		16.70%	6.95%	19.69%	18.16%	15.44%	9.24%	11.79%	12.85%	40.32%	7.89%	23.03%	11.92%	49.18%	28.04%	13.6%	29.06%	23.64%	9.05%	34.05%	13.95%	16.84%	10.48%	10.86%					
																													
41	Против всех	158	10	3	10	5	0	17	2	1	6	5	1	1	4	1	5	9	9	4	0	34	13	18					
		2.96%	4.34%	4.54%	2.35%	1.93%	0.0%	2.99%	2.85%	1.61%	3.94%	2.61%	0.91%	1.63%	1.47%	0.8%	2.90%	2.87%	3.13%	2.89%	0.0%	3.57%	3.32%	5.59%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
