7	Число избирательных бюллетеней в переносных ящиках для голосования	1726	0	22	17	27	38	23	24	31	20	26	40	19	24	10	36	23	14	0	34	32	33	23	0	27	12	24	24	18	11	23	14	27	40	13	40	23	44	36	19	19	22	21	25	37	26	19	35	29	37	16	29	23	29	25	29	17	25	23	30	159	0	127	13	0	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	79381	146	178	1198	1194	1298	1399	1074	994	776	773	755	1120	1277	1023	1385	1168	899	549	967	1179	1052	1613	1909	1134	1348	1655	779	1149	1589	1499	1564	1609	1435	1355	1109	1102	1053	900	1627	1522	1210	1335	1219	1439	1241	1071	1032	930	1212	1145	1469	1288	1348	1279	1257	1717	1651	1554	1302	484	1324	76	141	208	622	780	1857	1971	864									
9	Число недействительных избирательных бюллетеней	1191	1	4	18	11	12	9	12	13	10	7	24	12	19	9	15	10	9	13	14	10	11	40	8	18	23	22	12	13	20	19	14	21	17	23	15	15	8	9	23	16	11	15	18	229	16	10	16	14	19	11	19	20	21	12	12	22	13	81	8	3	7	2	0	4	1	7	8	2	11									
10	Число действительных избирательных бюллетеней	79916	145	196	1197	1210	1324	1413	1086	1012	786	792	771	1127	1282	1024	1406	1181	904	536	987	1201	1074	1596	1901	1143	1337	1657	791	1154	1580	1503	1564	1615	1458	1345	1134	1110	1089	927	1623	1525	1221	1341	1226	1247	1251	1080	1051	945	1230	1150	1479	1291	1356	1292	1274	1712	1663	1496	1324	640	1317	201	154	204	621	773	1849	1969	853									
11	Число полученных открепительных  удостоверений	4333	0	0	30	149	40	40	32	145	22	95	20	32	36	35	220	25	146	107	135	122	32	168	0	161	190	40	20	42	128	25	178	133	38	33	20	20	23	70	44	105	32	95	110	90	113	95	35	30	105	33	35	40	75	45	80	113	100	110	41	55	0	0	0	0	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	4164	0	0	25	148	38	36	32	141	21	92	18	28	30	32	216	23	116	107	132	122	32	168	0	161	188	35	18	42	128	25	176	133	34	33	19	15	22	66	41	105	31	95	110	84	113	91	31	27	105	30	31	23	74	45	78	111	98	106	38	45	0	0	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3674	25	8	31	63	35	33	88	78	48	49	8	95	47	61	96	53	69	79	107	66	104	76	0	94	103	76	46	85	41	40	95	74	45	45	47	26	59	89	95	92	13	76	76	59	75	64	42	36	92	12	24	37	60	28	120	76	57	90	6	42	87	10	14	7	0	0	0	0	0									
14	Число неиспользованных открепительных удостоверений	169	0	0	5	1	2	4	0	4	1	3	2	4	6	3	4	2	30	0	3	0	0	0	0	0	2	5	2	0	0	0	2	0	4	0	1	5	1	4	3	0	1	0	0	6	0	4	4	3	0	3	4	17	1	0	2	2	2	4	3	10	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	40	0	0	0	2	1	0	2	1	2	1	1	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	1	2	1	2	1	0	1	2	0	0	2	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	2	3	2	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																
19	Жириновский Владимир Вольфович	4518	22	27	86	78	77	105	71	69	71	48	44	69	80	72	104	70	38	47	51	60	56	139	89	65	113	89	39	70	69	81	91	82	38	85	50	61	41	61	96	78	87	65	50	73	56	55	56	47	68	62	75	66	75	91	50	76	61	71	57	31	162	18	8	26	17	32	82	82	37									
		5.57%	15.07%	13.50%	7.08%	6.39%	5.76%	7.38%	6.47%	6.73%	8.92%	6.01%	5.53%	6.06%	6.15%	6.97%	7.32%	5.88%	4.16%	8.56%	5.09%	4.95%	5.16%	8.50%	4.66%	5.60%	8.31%	5.30%	4.86%	5.99%	4.31%	5.32%	5.77%	5.01%	2.58%	6.21%	4.35%	5.42%	3.74%	6.52%	5.83%	5.06%	7.06%	4.79%	4.02%	4.95%	4.42%	5.05%	5.25%	4.90%	5.44%	5.34%	5.01%	5.03%	5.45%	6.98%	3.89%	4.38%	3.64%	4.50%	4.28%	4.82%	12.24%	8.87%	5.19%	12.50%	2.73%	4.10%	4.42%	4.16%	4.28%									
20	Зюганов Геннадий Андреевич	15896	17	28	264	250	319	293	251	215	159	187	172	257	293	238	267	292	183	76	212	319	247	377	69	226	268	396	158	244	348	321	346	379	424	322	277	232	273	138	347	342	267	296	266	263	263	233	234	228	246	273	370	321	339	273	258	341	380	323	296	90	16	53	42	27	11	18	57	63	23									
		19.60%	11.64%	14.00%	21.73%	20.48%	23.88%	20.60%	22.86%	20.98%	19.97%	23.40%	21.64%	22.56%	22.52%	23.04%	18.79%	24.52%	20.04%	13.84%	21.18%	26.34%	22.76%	23.04%	3.61%	19.47%	19.71%	23.59%	19.68%	20.91%	21.75%	21.09%	21.93%	23.17%	28.75%	23.54%	24.11%	20.62%	24.89%	14.74%	21.08%	22.19%	21.67%	21.83%	21.38%	17.82%	20.76%	21.38%	21.93%	23.77%	19.70%	23.51%	24.70%	24.49%	24.62%	20.94%	20.06%	19.67%	22.67%	20.48%	22.22%	13.99%	1.21%	26.11%	27.27%	12.98%	1.77%	2.31%	3.07%	3.20%	2.66%									
21	Миронов Сергей Михайлович	3944	7	4	63	61	76	61	52	37	48	50	27	62	67	51	57	55	55	27	54	58	48	67	21	63	48	86	43	84	73	70	73	65	77	61	54	70	62	43	77	38	77	70	57	58	83	74	72	78	86	65	89	125	111	102	105	72	88	96	85	29	3	10	6	7	12	23	14	31	21									
		4.86%	4.79%	2.00%	5.19%	4.99%	5.69%	4.29%	4.74%	3.61%	6.03%	6.26%	3.40%	5.44%	5.15%	4.94%	4.01%	4.62%	6.02%	4.92%	5.39%	4.79%	4.42%	4.10%	1.10%	5.43%	3.53%	5.12%	5.35%	7.20%	4.56%	4.60%	4.63%	3.97%	5.22%	4.46%	4.70%	6.22%	5.65%	4.59%	4.68%	2.47%	6.25%	5.16%	4.58%	3.93%	6.55%	6.79%	6.75%	8.13%	6.89%	5.60%	5.94%	9.53%	8.06%	7.82%	8.16%	4.15%	5.25%	6.09%	6.38%	4.51%	0.23%	4.93%	3.90%	3.37%	1.93%	2.95%	0.75%	1.57%	2.43%									
22	Прохоров Михаил Дмитриевич	10613	15	19	135	161	159	171	141	121	97	100	116	78	156	145	196	202	107	119	118	148	180	307	57	204	273	279	144	200	405	242	225	259	277	254	204	154	154	112	255	224	172	183	124	167	140	137	124	111	151	168	233	171	178	161	224	298	185	188	215	63	43	16	13	25	14	25	59	77	35									
		13.09%	10.27%	9.50%	11.11%	13.19%	11.90%	12.03%	12.84%	11.80%	12.19%	12.52%	14.59%	6.85%	11.99%	14.04%	13.79%	16.96%	11.72%	21.68%	11.79%	12.22%	16.59%	18.77%	2.99%	17.57%	20.07%	16.62%	17.93%	17.14%	25.31%	15.90%	14.26%	15.83%	18.78%	18.57%	17.75%	13.69%	14.04%	11.97%	15.49%	14.54%	13.96%	13.50%	9.97%	11.31%	11.05%	12.57%	11.62%	11.57%	12.09%	14.47%	15.55%	13.04%	12.93%	12.35%	17.42%	17.19%	11.04%	11.92%	16.14%	9.80%	3.25%	7.88%	8.44%	12.02%	2.25%	3.21%	3.18%	3.91%	4.05%									
23	Путин Владимир Владимирович	44945	84	118	649	660	693	783	571	570	411	407	412	661	686	518	782	562	521	267	552	616	543	706	1665	585	635	807	407	556	685	789	829	830	642	623	549	593	559	573	848	843	618	727	729	686	709	581	565	481	679	582	712	608	653	665	637	925	949	818	671	427	1093	104	85	119	567	675	1637	1716	737									
		55.41%	57.53%	59.00%	53.42%	54.05%	51.87%	55.06%	52.00%	55.61%	51.63%	50.94%	51.82%	58.03%	52.73%	50.15%	55.03%	47.19%	57.06%	48.63%	55.14%	50.87%	50.05%	43.15%	87.22%	50.39%	46.69%	48.06%	50.68%	47.64%	42.81%	51.84%	52.53%	50.73%	43.53%	45.54%	47.78%	52.71%	50.96%	61.22%	51.52%	54.70%	50.16%	53.61%	58.60%	46.48%	55.96%	53.30%	52.95%	50.16%	54.36%	50.13%	47.53%	46.38%	47.42%	50.99%	49.53%	53.34%	56.62%	51.87%	50.38%	66.41%	82.55%	51.23%	55.19%	57.21%	91.16%	86.54%	88.15%	87.06%	85.30%									
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
