Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Козульская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1472	УИК №1473	УИК №1474	УИК №1476	УИК №1477	УИК №1478	УИК №1479					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	85	3	5	1	0	5	3	10	7	5	8	2	1	4	9	6	1	2	2	2	3	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	211	7	10	19	17	3	16	0	12	10	8	8	10	5	15	5	5	3	5	7	18	11	17					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	844	74	85	55	47	72	64	31	35	11	12	12	35	23	33	46	6	40	5	3	55	49	51					
		11.86%	13.48%	15.29%	9.57%	11.66%	12.44%	13.79%	10.16%	9.92%	10.89%	8.22%	10.43%	10.97%	10.75%	12.89%	11.22%	5.61%	14.49%	11.90%	5.56%	13.78%	10.45%	12.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1633	124	151	158	123	133	112	100	85	13	31	26	60	48	74	43	20	48	8	15	95	86	80					
		22.95%	22.59%	27.16%	27.48%	30.52%	22.97%	24.14%	32.79%	24.08%	12.87%	21.23%	22.61%	18.81%	22.43%	28.91%	10.49%	18.69%	17.39%	19.05%	27.78%	23.81%	18.34%	18.82%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	78	5	4	4	3	7	4	5	4	1	3	2	3	2	2	6	3	5	0	1	3	5	6					
		1.10%	0.91%	0.72%	0.70%	0.74%	1.21%	0.86%	1.64%	1.13%	0.99%	2.05%	1.74%	0.94%	0.93%	0.78%	1.46%	2.80%	1.81%	0.00%	1.85%	0.75%	1.07%	1.41%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1480	160	92	141	59	138	84	37	69	18	31	23	51	24	66	95	9	58	6	9	87	120	103					
		20.80%	29.14%	16.55%	24.52%	14.64%	23.83%	18.10%	12.13%	19.55%	17.82%	21.23%	20.00%	15.99%	11.21%	25.78%	23.17%	8.41%	21.01%	14.29%	16.67%	21.80%	25.59%	24.24%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	93	9	10	12	5	12	3	2	7	2	0	1	3	6	0	1	1	3	0	0	4	6	6					
		1.31%	1.64%	1.80%	2.09%	1.24%	2.07%	0.65%	0.66%	1.98%	1.98%	0.00%	0.87%	0.94%	2.80%	0.00%	0.24%	0.93%	1.09%	0.00%	0.00%	1.00%	1.28%	1.41%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2837	170	202	198	161	201	191	128	141	49	66	49	161	105	72	215	68	112	23	26	148	188	163					
		39.86%	30.97%	36.33%	34.43%	39.95%	34.72%	41.16%	41.97%	39.94%	48.51%	45.21%	42.61%	50.47%	49.07%	28.13%	52.44%	63.55%	40.58%	54.76%	48.15%	37.09%	40.09%	38.35%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	29	2	3	2	0	5	0	1	3	1	0	1	1	2	1	1	0	1	0	0	2	1	2					
		0.41%	0.36%	0.54%	0.35%	0.00%	0.86%	0.00%	0.33%	0.85%	0.99%	0.00%	0.87%	0.31%	0.93%	0.39%	0.24%	0.00%	0.36%	0.00%	0.00%	0.50%	0.21%	0.47%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
