Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Ирбитская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №2606					
11	Число полученных открепительных  удостоверений	500	11	10	12	7	5	11	16	4	23	8	8	20	5	4	11	3	3	12	5	11	26	7	15	8	3	14	4	18	18	12	14	5	7	5	7	10	6	6	19	7	6	13	3	4	3	3	11	8	3	14	28	4					
12	Число выданных открепительных удостоверений	108	1	0	0	1	0	3	8	0	5	1	3	3	1	0	0	1	0	1	0	1	16	4	2	1	0	3	0	12	5	4	6	3	1	0	1	1	1	1	5	0	1	0	0	1	0	0	0	0	0	1	9	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	94	3	1	0	1	0	2	2	6	4	1	3	2	0	1	0	2	0	1	0	0	4	1	3	0	7	0	0	7	7	3	3	2	2	4	0	0	1	2	3	0	1	0	0	1	2	0	4	0	0	3	1	4					
14	Число неиспользованных открепительных удостоверений	392	10	10	12	6	5	8	8	4	18	7	5	17	4	4	11	2	3	11	5	10	10	3	13	7	3	11	4	6	13	8	8	2	6	5	6	9	5	5	14	7	5	13	3	3	3	3	11	8	3	13	19	3					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	. Глазьев Сергей Юрьевич	251	2	3	0	3	0	4	14	0	12	2	4	5	1	1	4	0	2	5	3	7	29	2	13	0	4	5	0	17	13	3	14	0	4	2	3	3	3	4	7	1	2	2	3	6	5	0	9	2	4	1	18	0					
		1.69%	0.68%	1.12%	0.00%	1.42%	0.00%	1.16%	2.86%	0.00%	2.05%	0.80%	1.33%	1.11%	0.71%	0.91%	1.28%	0.00%	1.89%	1.38%	2.00%	1.93%	3.95%	0.83%	2.96%	0.00%	4.35%	1.19%	0.00%	3.32%	2.48%	0.82%	3.31%	0.00%	2.26%	1.04%	1.38%	1.05%	1.60%	1.63%	1.25%	0.45%	0.96%	0.51%	2.83%	4.72%	4.59%	0.00%	2.58%	0.87%	4.49%	0.34%	2.35%	0.00%					
19	. Малышкин Олег Александрович	347	5	8	5	4	0	12	8	2	15	14	6	1	11	1	8	4	11	10	0	5	13	11	15	3	5	11	4	13	14	13	6	4	6	5	0	3	3	6	14	9	6	9	0	5	0	3	9	2	0	6	17	2					
		2.34%	1.71%	2.99%	1.49%	1.90%	0.00%	3.47%	1.63%	1.32%	2.56%	5.60%	2.00%	0.22%	7.80%	0.91%	2.56%	3.88%	10.38%	2.76%	0.00%	1.38%	1.77%	4.55%	3.42%	1.30%	5.43%	2.63%	2.17%	2.54%	2.67%	3.57%	1.42%	2.11%	3.39%	2.59%	0.00%	1.05%	1.60%	2.44%	2.51%	4.04%	2.88%	2.28%	0.00%	3.94%	0.00%	2.83%	2.58%	0.87%	0.00%	2.07%	2.22%	1.25%					
20	. Миронов Сергей Михайлович	85	1	3	2	0	1	5	1	0	2	1	1	2	0	0	1	2	0	6	2	4	2	3	5	1	1	8	0	5	1	2	3	0	0	1	0	4	1	2	0	1	0	1	2	1	1	0	0	2	0	2	1	1					
		0.57%	0.34%	1.12%	0.60%	0.00%	0.68%	1.45%	0.20%	0.00%	0.34%	0.40%	0.33%	0.45%	0.00%	0.00%	0.32%	1.94%	0.00%	1.66%	1.33%	1.10%	0.27%	1.24%	1.14%	0.43%	1.09%	1.91%	0.00%	0.98%	0.19%	0.55%	0.71%	0.00%	0.00%	0.52%	0.00%	1.40%	0.53%	0.81%	0.00%	0.45%	0.00%	0.25%	1.89%	0.79%	0.92%	0.00%	0.00%	0.87%	0.00%	0.69%	0.13%	0.62%					
21	. Путин Владимир Владимирович	12124	253	224	293	181	131	268	404	129	495	193	245	279	82	85	229	91	86	291	123	312	599	213	334	201	66	314	164	397	418	293	343	167	143	163	207	243	137	213	482	202	188	315	95	102	92	73	276	197	81	266	594	152					
		81.64%	86.64%	83.58%	87.20%	85.78%	89.73%	77.46%	82.45%	84.87%	84.47%	77.20%	81.67%	62.14%	58.16%	77.27%	73.40%	88.35%	81.13%	80.39%	82.00%	85.95%	81.50%	88.02%	76.08%	87.39%	71.74%	74.94%	89.13%	77.54%	79.62%	80.49%	81.09%	87.89%	80.79%	84.46%	94.95%	84.97%	73.26%	86.59%	86.38%	90.58%	90.38%	79.95%	89.62%	80.31%	84.40%	68.87%	79.08%	85.65%	91.01%	91.72%	77.44%	95.00%					
22	. Хакамада Ирина Муцуовна	251	1	5	5	4	2	1	6	0	6	3	3	6	3	0	13	1	2	11	3	3	14	3	10	6	4	14	1	8	17	4	11	3	1	8	1	4	8	4	5	2	0	3	0	2	2	1	6	5	0	2	24	0					
		1.69%	0.34%	1.87%	1.49%	1.90%	1.37%	0.29%	1.22%	0.00%	1.02%	1.20%	1.00%	1.34%	2.13%	0.00%	4.17%	0.97%	1.89%	3.04%	2.00%	0.83%	1.90%	1.24%	2.28%	2.61%	4.35%	3.34%	0.54%	1.56%	3.24%	1.10%	2.60%	1.58%	0.56%	4.15%	0.46%	1.40%	4.28%	1.63%	0.90%	0.90%	0.00%	0.76%	0.00%	1.57%	1.83%	0.94%	1.72%	2.17%	0.00%	0.69%	3.13%	0.00%					
23	. Харитонов Николай Михайлович	1416	24	20	23	17	11	46	40	21	46	24	34	139	37	20	49	5	5	33	17	26	54	9	48	17	7	44	12	51	50	41	40	13	19	11	6	25	21	9	40	8	9	59	4	9	8	21	40	18	2	9	71	4					
		9.53%	8.22%	7.46%	6.85%	8.06%	7.53%	13.29%	8.16%	13.82%	7.85%	9.60%	11.33%	30.96%	26.24%	18.18%	15.71%	4.85%	4.72%	9.12%	11.33%	7.16%	7.35%	3.72%	10.93%	7.39%	7.61%	10.50%	6.52%	9.96%	9.52%	11.26%	9.46%	6.84%	10.73%	5.70%	2.75%	8.74%	11.23%	3.66%	7.17%	3.59%	4.33%	14.97%	3.77%	7.09%	7.34%	19.81%	11.46%	7.83%	2.25%	3.10%	9.26%	2.50%					
																																																											
24	Против всех	260	3	0	3	2	0	5	9	0	6	11	5	13	6	3	6	0	0	6	2	6	19	1	6	2	5	19	1	18	8	5	2	2	2	3	1	0	8	6	7	0	1	2	0	0	1	6	5	2	1	2	38	1					
		1.75%	1.03%	0.00%	0.89%	0.95%	0.00%	1.45%	1.84%	0.00%	1.02%	4.40%	1.67%	2.90%	4.26%	2.73%	1.92%	0.00%	0.00%	1.66%	1.33%	1.65%	2.59%	0.41%	1.37%	0.87%	5.43%	4.53%	0.54%	3.52%	1.52%	1.37%	0.47%	1.05%	1.13%	1.55%	0.46%	0.00%	4.28%	2.44%	1.25%	0.00%	0.48%	0.51%	0.00%	0.00%	0.92%	5.66%	1.43%	0.87%	1.12%	0.69%	4.95%	0.62%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
