Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Бичурская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87					
		2.40%	2.84%	2.02%	1.89%	2.10%	1.79%	3.77%	2.13%	1.26%	3.49%	4.16%	3.06%	2.79%	2.08%	1.36%	3.08%	2.53%	3.12%	0.59%	3.66%	1.96%	0.70%	1.99%	4.59%	3.49%	1.14%	2.40%	2.34%	2.40%	2.79%	2.47%	1.80%	2.5%	2.0%	3.35%	0.0%	1.64%	2.49%	4.63%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	108	6	4	8	8	2	2	8	5	3	1	1	2	6	0	5	1	0	0	2	0	0	1	0	2	0	5	1	1	11	3	3	5	2	7	0	0	0	3					
		1.05%	1.42%	1.01%	1.68%	2.10%	0.51%	0.75%	1.31%	0.79%	0.87%	0.69%	0.61%	1.39%	1.56%	0.0%	1.10%	1.26%	0.0%	0.0%	0.91%	0.0%	0.0%	0.49%	0.0%	0.69%	0.0%	1.50%	0.78%	1.20%	1.61%	1.23%	1.80%	1.56%	1.0%	1.67%	0.0%	0.0%	0.0%	1.54%					
22	"5. ""За Русь Святую"""	46	1	0	5	3	0	1	4	2	3	2	0	0	2	0	0	0	0	0	2	0	2	4	0	0	0	0	3	0	2	1	1	4	0	2	0	0	2	0					
		0.44%	0.23%	0.0%	1.05%	0.78%	0.0%	0.37%	0.65%	0.31%	0.87%	1.38%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.70%	1.99%	0.0%	0.0%	0.0%	0.0%	2.34%	0.0%	0.29%	0.41%	0.60%	1.25%	0.0%	0.47%	0.0%	0.0%	0.62%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	1	4	2	0	0	1	0	1	0	1	0	0	1	1	0	2	0	1	0	0	0	2	0	0	0	5	0	0	1	1	0	0	2	0	0	0	2	1					
		0.28%	0.23%	1.01%	0.42%	0.0%	0.0%	0.37%	0.0%	0.15%	0.0%	0.69%	0.0%	0.0%	0.26%	1.36%	0.0%	2.53%	0.0%	0.59%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	1.50%	0.0%	0.0%	0.14%	0.41%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.62%	0.51%					
24	"7. ""Новый курс - Автомобильная Россия"""	17	0	1	0	2	0	0	1	2	1	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1					
		0.16%	0.0%	0.25%	0.0%	0.52%	0.0%	0.0%	0.16%	0.31%	0.29%	0.69%	0.61%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.51%					
25	"8. ""Народно-республиканская партия России"""	29	1	0	2	4	0	0	1	0	2	0	0	0	0	0	2	0	0	2	0	1	0	0	0	2	0	1	0	1	1	0	2	0	0	2	3	0	1	1					
		0.28%	0.23%	0.0%	0.42%	1.05%	0.0%	0.0%	0.16%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	1.19%	0.0%	1.96%	0.0%	0.0%	0.0%	0.69%	0.0%	0.30%	0.0%	1.20%	0.14%	0.0%	1.20%	0.0%	0.0%	0.47%	1.85%	0.0%	0.31%	0.51%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	1	0	0	0	1	0	4	0	1	0	0	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0					
		0.16%	0.23%	0.0%	0.0%	0.0%	0.25%	0.0%	0.65%	0.0%	0.29%	0.0%	0.0%	0.0%	0.26%	0.0%	0.22%	1.26%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.14%	0.41%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.31%	0.0%					
27	"10. ""Аграрная партия России"""	1437	37	36	53	41	33	28	68	65	44	16	38	19	145	9	36	7	2	48	42	0	126	59	23	67	37	55	15	5	91	46	24	29	18	29	8	8	14	16					
		13.97%	8.76%	9.09%	11.18%	10.78%	8.43%	10.56%	11.16%	10.30%	12.82%	11.11%	23.31%	13.28%	37.76%	12.32%	7.92%	8.86%	6.25%	28.57%	19.26%	0.0%	44.21%	29.35%	26.43%	23.42%	21.14%	16.51%	11.71%	6.02%	13.36%	19.00%	14.45%	9.06%	9.0%	6.95%	4.93%	4.39%	4.36%	8.24%					
28	"11. ""Истинные патриоты России"""	7	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0					
		0.06%	0.23%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	140	9	2	9	3	7	5	15	14	6	1	0	6	1	0	5	1	0	3	3	0	0	3	1	5	2	2	4	3	4	2	1	4	7	4	0	1	5	2					
		1.36%	2.13%	0.50%	1.89%	0.78%	1.79%	1.88%	2.46%	2.21%	1.74%	0.69%	0.0%	4.19%	0.26%	0.0%	1.10%	1.26%	0.0%	1.78%	1.37%	0.0%	0.0%	1.49%	1.14%	1.74%	1.14%	0.60%	3.12%	3.61%	0.58%	0.82%	0.60%	1.25%	3.5%	0.95%	0.0%	0.54%	1.55%	1.03%					
30	"13. ""Демократическая партия России"""	44	0	0	1	2	0	0	1	2	2	3	0	1	1	1	6	2	0	0	2	0	1	1	1	0	1	0	6	1	4	2	0	0	0	0	1	1	1	0					
		0.42%	0.0%	0.0%	0.21%	0.52%	0.0%	0.0%	0.16%	0.31%	0.58%	2.08%	0.0%	0.69%	0.26%	1.36%	1.32%	2.53%	0.0%	0.0%	0.91%	0.0%	0.35%	0.49%	1.14%	0.0%	0.57%	0.0%	4.68%	1.20%	0.58%	0.82%	0.0%	0.0%	0.0%	0.0%	0.61%	0.54%	0.31%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	2	1	0	1	0	1	2	3	2	0	0	0	0	0	1	0	0	0	2	0	2	0	2	0	4	1	0	0	2	2	1	2	1	0	0	2	0	0					
		0.33%	0.47%	0.25%	0.0%	0.26%	0.0%	0.37%	0.32%	0.47%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.91%	0.0%	0.70%	0.0%	2.29%	0.0%	2.28%	0.30%	0.0%	0.0%	0.29%	0.82%	0.60%	0.62%	0.5%	0.0%	0.0%	1.09%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	2	0	0	2	1	1	0	0	0	0					
		0.13%	0.0%	0.0%	0.21%	0.26%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.34%	0.0%	0.30%	0.0%	0.0%	0.29%	0.0%	0.0%	0.62%	0.5%	0.23%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	352	31	6	28	24	11	6	37	27	9	4	1	0	9	1	10	0	0	0	3	0	4	3	2	14	1	5	2	2	32	12	4	19	12	7	0	3	22	1					
		3.42%	7.34%	1.51%	5.90%	6.31%	2.81%	2.26%	6.07%	4.27%	2.62%	2.77%	0.61%	0.0%	2.34%	1.36%	2.20%	0.0%	0.0%	0.0%	1.37%	0.0%	1.40%	1.49%	2.29%	4.89%	0.57%	1.50%	1.56%	2.40%	4.69%	4.95%	2.40%	5.93%	6.0%	1.67%	0.0%	1.64%	6.85%	0.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	1	1	1	0	1	2	0	2	1	1	0	4	1	0	0	0	0	0	2	0	2	0	0	0	0	3	1	0	2	0	2	0	1	1	0	0	1	0					
		0.29%	0.23%	0.25%	0.21%	0.0%	0.25%	0.75%	0.0%	0.31%	0.29%	0.69%	0.0%	2.79%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.90%	0.78%	0.0%	0.29%	0.0%	1.20%	0.0%	0.5%	0.23%	0.0%	0.0%	0.31%	0.0%					
35	"18. ""ЛДПР"""	1321	58	87	84	79	84	67	84	126	78	10	13	15	38	1	48	5	1	1	24	16	14	12	3	33	51	47	21	3	71	19	8	27	9	31	11	1	36	5					
		12.84%	13.74%	21.96%	17.72%	20.78%	21.48%	25.28%	13.79%	19.96%	22.74%	6.94%	7.97%	10.48%	9.89%	1.36%	10.57%	6.32%	3.12%	0.59%	11.00%	31.37%	4.91%	5.97%	3.44%	11.53%	29.14%	14.11%	16.40%	3.61%	10.42%	7.85%	4.81%	8.43%	4.5%	7.43%	6.79%	0.54%	11.21%	2.57%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	396	26	8	21	6	9	10	25	28	6	4	5	3	13	0	12	0	6	8	10	1	6	2	6	23	0	3	1	1	27	10	7	7	5	50	2	2	35	8					
		3.85%	6.16%	2.02%	4.43%	1.57%	2.30%	3.77%	4.10%	4.43%	1.74%	2.77%	3.06%	2.09%	3.38%	0.0%	2.64%	0.0%	18.75%	4.76%	4.58%	1.96%	2.10%	0.99%	6.89%	8.04%	0.0%	0.90%	0.78%	1.20%	3.96%	4.13%	4.21%	2.18%	2.5%	11.99%	1.23%	1.09%	10.90%	4.12%					
37	"20. ""Политическая партия ""Единая Россия"""	2826	132	125	105	79	112	61	165	163	85	41	43	49	69	26	89	44	19	24	68	24	60	56	13	59	35	94	27	24	252	55	57	115	101	82	21	70	107	75					
		27.48%	31.27%	31.56%	22.15%	20.78%	28.64%	23.01%	27.09%	25.83%	24.78%	28.47%	26.38%	34.26%	17.96%	35.61%	19.60%	55.69%	59.37%	14.28%	31.19%	47.05%	21.05%	27.86%	14.94%	20.62%	20.0%	28.22%	21.09%	28.91%	37.00%	22.72%	34.33%	35.93%	50.5%	19.66%	12.96%	38.46%	33.33%	38.65%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	1	1	0	1	0	1	1	1	3	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	2					
		0.21%	0.23%	0.25%	0.0%	0.26%	0.0%	0.37%	0.16%	0.15%	0.87%	0.0%	0.61%	0.0%	0.26%	0.0%	0.22%	0.0%	0.0%	0.0%	0.45%	1.96%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	1.56%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.23%	0.0%	0.54%	0.0%	1.03%					
39	"22. ""Развитие предпринимательства"""	19	4	0	0	2	0	0	0	1	2	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	3	0	0	0	0					
		0.18%	0.94%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.15%	0.58%	0.0%	0.61%	0.0%	0.26%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.60%	0.0%	0.5%	0.71%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1912	61	86	70	60	81	45	127	108	41	32	34	15	45	18	166	10	2	15	21	1	47	37	16	51	26	66	9	18	111	52	39	57	13	125	85	38	59	25					
		18.59%	14.45%	21.71%	14.76%	15.78%	20.71%	16.98%	20.85%	17.11%	11.95%	22.22%	20.85%	10.48%	11.71%	24.65%	36.56%	12.65%	6.25%	8.92%	9.63%	1.96%	16.49%	18.40%	18.39%	17.83%	14.85%	19.81%	7.03%	21.68%	16.29%	21.48%	23.49%	17.81%	6.5%	29.97%	52.46%	20.87%	18.38%	12.88%					
																																													
41	Против всех	235	9	4	13	15	13	7	11	13	13	7	3	5	4	1	11	0	0	1	4	0	5	6	3	5	4	4	14	3	12	6	2	10	1	9	1	8	5	3					
		2.28%	2.13%	1.01%	2.74%	3.94%	3.32%	2.64%	1.80%	2.06%	3.79%	4.86%	1.84%	3.49%	1.04%	1.36%	2.42%	0.0%	0.0%	0.59%	1.83%	0.0%	1.75%	2.98%	3.44%	1.74%	2.28%	1.20%	10.93%	3.61%	1.76%	2.47%	1.20%	3.12%	0.5%	2.15%	0.61%	4.39%	1.55%	1.54%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
