Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Центральная г.Новороссийска																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №3701	УИК №3702	УИК №3703	УИК №3704	УИК №3705	УИК №3706	УИК №3707	УИК №3708	УИК №3709	УИК №3710	УИК №3711	УИК №3712	УИК №3713	УИК №3714	УИК №3715	УИК №3716	УИК №3717	УИК №3718	УИК №3719	УИК №3720	УИК №3721	УИК №3722	УИК №3723	УИК №3724	УИК №3725	УИК №3726	УИК №3727	УИК №3797	УИК №3798	УИК №3799					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2174	25	40	130	60	65	89	125	60	65	90	30	90	75	105	100	70	110	50	90	100	110	110	100	85	80	120	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1119	25	31	47	40	34	40	55	29	35	57	30	42	39	46	41	38	75	33	48	63	52	42	38	56	30	53	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1389	78	46	70	27	30	60	48	28	29	80	77	55	70	10	14	38	107	23	17	22	20	17	30	59	22	16	17	158	41	80					
14	Число погашенных неиспользованных открепительных удостоверений	1055	0	9	83	20	31	49	70	31	30	33	0	48	36	59	59	32	35	17	42	37	58	68	62	29	50	67	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	73	1	3	1	1	5	8	3	3	1	6	5	2	1	5	4	1	2	2	2	4	4	1	3	0	2	3	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	489	5	0	34	19	16	20	33	21	20	17	20	4	1	28	34	0	29	0	25	31	18	28	29	0	18	24	4	1	2	8					
		1.35%	0.40%	0.00%	1.89%	2.23%	1.67%	1.47%	1.81%	2.47%	2.20%	1.27%	2.58%	0.27%	0.07%	1.98%	2.54%	0.00%	1.76%	0.00%	1.93%	2.13%	1.17%	1.92%	2.30%	0.00%	1.65%	1.60%	1.54%	0.09%	1.25%	1.25%					
19	2.Всероссийская политическая партия «Гражданская Сила»	422	7	0	16	19	23	24	30	9	18	25	13	17	0	26	20	0	14	0	16	35	8	21	23	0	17	28	1	5	2	5					
		1.17%	0.56%	0.00%	0.89%	2.23%	2.40%	1.77%	1.65%	1.06%	1.98%	1.87%	1.68%	1.14%	0.00%	1.84%	1.50%	0.00%	0.85%	0.00%	1.23%	2.40%	0.52%	1.44%	1.82%	0.00%	1.56%	1.86%	0.38%	0.47%	1.25%	0.78%					
20	3.Политическая партия «Демократическая партия России»	50	2	0	3	2	1	3	1	2	1	3	1	2	0	1	1	0	4	0	2	5	1	1	0	0	4	3	2	4	0	1					
		0.14%	0.16%	0.00%	0.17%	0.23%	0.10%	0.22%	0.05%	0.24%	0.11%	0.22%	0.13%	0.13%	0.00%	0.07%	0.07%	0.00%	0.24%	0.00%	0.15%	0.34%	0.06%	0.07%	0.00%	0.00%	0.37%	0.20%	0.77%	0.38%	0.00%	0.16%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3630	104	108	160	103	111	157	200	89	114	147	72	134	58	201	190	152	131	155	157	152	158	170	160	34	131	175	17	12	29	49					
		10.02%	8.33%	9.85%	8.91%	12.09%	11.60%	11.58%	10.99%	10.48%	12.51%	10.99%	9.30%	9.02%	4.01%	14.19%	14.22%	9.54%	7.96%	12.30%	12.11%	10.44%	10.26%	11.64%	12.67%	2.58%	12.01%	11.65%	6.54%	1.14%	18.13%	7.68%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	242	6	0	12	14	8	10	16	11	11	11	4	16	0	17	8	0	9	0	8	4	13	17	17	0	8	13	0	5	1	3					
		0.67%	0.48%	0.00%	0.67%	1.64%	0.84%	0.74%	0.88%	1.30%	1.21%	0.82%	0.52%	1.08%	0.00%	1.20%	0.60%	0.00%	0.55%	0.00%	0.62%	0.27%	0.84%	1.16%	1.35%	0.00%	0.73%	0.87%	0.00%	0.47%	0.63%	0.47%					
23	6.Политическая партия «Партия социальной справедливости»	47	2	2	2	3	0	0	0	0	1	6	3	5	0	1	5	0	2	0	4	0	3	2	2	0	0	3	0	0	0	1					
		0.13%	0.16%	0.18%	0.11%	0.35%	0.00%	0.00%	0.00%	0.00%	0.11%	0.45%	0.39%	0.34%	0.00%	0.07%	0.37%	0.00%	0.12%	0.00%	0.31%	0.00%	0.19%	0.14%	0.16%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	3267	133	6	206	98	89	129	193	83	105	153	77	130	73	141	123	26	110	7	135	139	139	168	121	2	102	160	31	299	15	74					
		9.02%	10.66%	0.55%	11.48%	11.50%	9.30%	9.51%	10.61%	9.78%	11.53%	11.44%	9.95%	8.75%	5.05%	9.96%	9.21%	1.63%	6.69%	0.56%	10.42%	9.55%	9.03%	11.50%	9.58%	0.15%	9.35%	10.65%	11.92%	28.29%	9.38%	11.60%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3543	87	110	169	84	96	143	175	105	116	173	88	135	175	186	130	145	144	10	120	160	178	139	137	135	132	176	10	11	11	63					
		9.78%	6.97%	10.04%	9.42%	9.86%	10.03%	10.55%	9.62%	12.37%	12.73%	12.94%	11.37%	9.09%	12.10%	13.14%	9.73%	9.10%	8.75%	0.79%	9.26%	10.99%	11.56%	9.51%	10.85%	10.24%	12.10%	11.72%	3.85%	1.04%	6.88%	9.87%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	212	3	0	12	9	8	12	12	9	6	13	10	14	0	10	10	0	14	0	11	2	14	13	9	0	4	8	0	3	2	4					
		0.59%	0.24%	0.00%	0.67%	1.06%	0.84%	0.88%	0.66%	1.06%	0.66%	0.97%	1.29%	0.94%	0.00%	0.71%	0.75%	0.00%	0.85%	0.00%	0.85%	0.14%	0.91%	0.89%	0.71%	0.00%	0.37%	0.53%	0.00%	0.28%	1.25%	0.63%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	23172	870	848	1127	484	565	801	1094	481	490	742	459	966	1112	748	759	1230	1156	1065	771	876	932	879	712	1119	631	854	189	711	93	408					
		63.98%	69.71%	77.37%	62.79%	56.81%	59.04%	59.07%	60.14%	56.65%	53.79%	55.50%	59.30%	65.05%	76.90%	52.82%	56.81%	77.16%	70.27%	84.52%	59.49%	60.16%	60.52%	60.16%	56.37%	84.90%	57.84%	56.86%	72.69%	67.27%	58.13%	63.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	538	5	0	41	17	22	33	38	22	20	28	13	37	0	22	34	0	18	0	24	23	37	18	26	0	14	32	0	5	2	7					
		1.49%	0.40%	0.00%	2.28%	1.99%	2.30%	2.43%	2.09%	2.59%	2.20%	2.09%	1.68%	2.49%	0.00%	1.55%	2.54%	0.00%	1.09%	0.00%	1.85%	1.58%	2.40%	1.23%	2.06%	0.00%	1.28%	2.13%	0.00%	0.47%	1.25%	1.10%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
