Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Базарно-Карабулакская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612					
		0.10%	0.16%	0.00%	0.33%	0.26%	0.00%	0.00%	0.51%	0.00%	0.17%	0.21%	0.00%	0.18%	0.00%	0.00%	0.07%	0.00%	0.08%	0.00%	0.18%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1411	128	225	123	121	131	24	36	16	41	64	17	21	52	90	50	5	75	15	52	38	7	16	9	1	15	9	5	12	6	7					
		6.20%	10.07%	15.37%	10.17%	10.42%	9.76%	1.71%	6.16%	2.14%	6.84%	13.42%	2.16%	3.81%	7.80%	10.29%	3.62%	1.44%	5.86%	2.89%	9.52%	5.42%	0.51%	3.90%	2.73%	0.43%	1.80%	2.74%	1.27%	2.69%	1.84%	4.24%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	25	3	1	0	0	3	0	5	0	1	1	0	1	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	5	0	0					
		0.11%	0.24%	0.07%	0.00%	0.00%	0.22%	0.00%	0.86%	0.00%	0.17%	0.21%	0.00%	0.18%	0.00%	0.00%	0.07%	0.00%	0.23%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	2	0	2	1	0	0	0	0	1	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.05%	0.16%	0.00%	0.17%	0.09%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.18%	0.00%	0.00%	0.14%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%					
24	7.Политическая партия «Либерально-демократическая партия России»	735	89	74	78	94	93	37	13	0	9	21	3	10	3	0	11	3	92	4	12	20	7	0	3	0	22	1	8	18	4	6					
		3.23%	7.00%	5.05%	6.45%	8.10%	6.93%	2.63%	2.23%	0.00%	1.50%	4.40%	0.38%	1.81%	0.45%	0.00%	0.80%	0.86%	7.19%	0.77%	2.20%	2.85%	0.51%	0.00%	0.91%	0.00%	2.64%	0.30%	2.04%	4.04%	1.23%	3.64%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	899	86	148	54	64	82	23	11	16	15	20	33	6	16	31	62	2	85	14	16	18	6	6	5	0	42	4	7	6	7	14					
		3.95%	6.77%	10.11%	4.47%	5.51%	6.11%	1.63%	1.88%	2.14%	2.50%	4.19%	4.19%	1.09%	2.40%	3.54%	4.49%	0.58%	6.65%	2.70%	2.93%	2.57%	0.44%	1.46%	1.52%	0.00%	5.04%	1.22%	1.78%	1.35%	2.15%	8.48%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	82	6	11	9	9	7	13	2	0	3	0	0	2	0	0	4	0	5	0	0	3	2	0	2	0	0	2	0	0	0	2					
		0.36%	0.47%	0.75%	0.74%	0.78%	0.52%	0.92%	0.34%	0.00%	0.50%	0.00%	0.00%	0.36%	0.00%	0.00%	0.29%	0.00%	0.39%	0.00%	0.00%	0.43%	0.15%	0.00%	0.61%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	1.21%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18819	893	910	879	823	950	1290	481	712	523	337	730	500	583	732	1234	272	974	481	452	584	1350	335	290	231	755	308	373	399	304	134					
		82.70%	70.26%	62.16%	72.70%	70.89%	70.79%	91.68%	82.36%	95.19%	87.31%	70.65%	92.64%	90.74%	87.41%	83.66%	89.42%	78.39%	76.15%	92.68%	82.78%	83.31%	98.18%	81.71%	87.88%	99.57%	90.53%	93.62%	94.91%	89.46%	93.25%	81.21%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	102	7	36	7	10	10	6	3	0	2	2	0	0	2	0	3	1	6	0	1	3	3	0	0	0	0	0	0	0	0	0					
		0.45%	0.55%	2.46%	0.58%	0.86%	0.75%	0.43%	0.51%	0.00%	0.33%	0.42%	0.00%	0.00%	0.30%	0.00%	0.22%	0.29%	0.47%	0.00%	0.18%	0.43%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
