Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Кирсановская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	239	5	11	6	9	6	9	6	6	14	11	2	1	19	6	1	0	15	4	7	7	7	3	10	1	2	2	7	20	10	15	17					
		2.05%	0.62%	2.86%	1.15%	2.93%	1.81%	2.85%	1.61%	1.71%	3.37%	2.72%	0.67%	0.80%	4.31%	2.73%	0.99%	0.00%	2.76%	3.70%	1.98%	2.69%	3.13%	2.70%	6.21%	0.68%	0.50%	0.65%	2.41%	2.13%	1.65%	2.30%	1.61%					
19	2.Всероссийская политическая партия «Гражданская Сила»	37	2	0	4	0	0	0	0	1	0	3	0	0	4	0	0	0	1	1	2	3	0	0	0	0	1	3	0	1	4	0	7					
		0.32%	0.25%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.74%	0.00%	0.00%	0.91%	0.00%	0.00%	0.00%	0.18%	0.93%	0.56%	1.15%	0.00%	0.00%	0.00%	0.00%	0.25%	0.98%	0.00%	0.11%	0.66%	0.00%	0.66%					
20	3.Политическая партия «Демократическая партия России»	19	2	2	0	2	1	0	0	0	0	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	3					
		0.16%	0.25%	0.52%	0.00%	0.65%	0.30%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.80%	0.23%	0.45%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.11%	0.17%	0.00%	0.28%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1749	116	102	18	10	51	49	38	75	65	51	17	13	114	27	11	15	105	12	36	61	20	12	31	21	29	18	34	224	107	103	164					
		15.03%	14.41%	26.49%	3.45%	3.26%	15.36%	15.51%	10.22%	21.37%	15.66%	12.59%	5.67%	10.40%	25.85%	12.27%	10.89%	17.44%	19.34%	11.11%	10.17%	23.46%	8.93%	10.81%	19.25%	14.38%	7.29%	5.88%	11.72%	23.91%	17.66%	15.77%	15.52%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	27	5	0	0	0	2	0	3	1	3	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	4	0	1	2					
		0.23%	0.62%	0.00%	0.00%	0.00%	0.60%	0.00%	0.81%	0.28%	0.72%	0.25%	0.00%	0.00%	0.00%	0.00%	1.98%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.34%	0.43%	0.00%	0.15%	0.19%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	3					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.33%	0.00%	0.11%	0.00%	0.00%	0.28%					
24	7.Политическая партия «Либерально-демократическая партия России»	765	39	34	17	9	19	29	27	25	43	29	7	10	25	16	14	5	41	8	10	38	12	4	10	10	16	14	18	73	39	44	80					
		6.57%	4.84%	8.83%	3.26%	2.93%	5.72%	9.18%	7.26%	7.12%	10.36%	7.16%	2.33%	8.00%	5.67%	7.27%	13.86%	5.81%	7.55%	7.41%	2.82%	14.62%	5.36%	3.60%	6.21%	6.85%	4.02%	4.58%	6.21%	7.79%	6.44%	6.74%	7.57%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	391	18	9	8	1	9	5	5	18	12	21	2	3	12	5	1	2	24	6	6	15	15	4	2	3	15	6	9	48	18	21	68					
		3.36%	2.24%	2.34%	1.53%	0.33%	2.71%	1.58%	1.34%	5.13%	2.89%	5.19%	0.67%	2.40%	2.72%	2.27%	0.99%	2.33%	4.42%	5.56%	1.69%	5.77%	6.70%	3.60%	1.24%	2.05%	3.77%	1.96%	3.10%	5.12%	2.97%	3.22%	6.43%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	63	5	5	2	0	0	0	2	4	3	1	2	0	4	0	1	1	2	1	2	0	0	0	0	0	0	3	3	5	4	6	7					
		0.54%	0.62%	1.30%	0.38%	0.00%	0.00%	0.00%	0.54%	1.14%	0.72%	0.25%	0.67%	0.00%	0.91%	0.00%	0.99%	1.16%	0.37%	0.93%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%	1.03%	0.53%	0.66%	0.92%	0.66%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8220	606	222	464	276	244	219	289	216	271	277	258	97	258	165	71	62	351	76	282	132	169	88	105	111	333	256	213	546	417	456	690					
		70.64%	75.28%	57.66%	88.89%	89.90%	73.49%	69.30%	77.69%	61.54%	65.30%	68.40%	86.00%	77.60%	58.50%	75.00%	70.30%	72.09%	64.64%	70.37%	79.66%	50.77%	75.45%	79.28%	65.22%	76.03%	83.67%	83.66%	73.45%	58.27%	68.81%	69.83%	65.28%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	43	3	0	2	0	0	2	1	3	0	8	1	0	3	0	0	1	1	0	1	1	0	0	0	0	1	0	1	5	4	1	4					
		0.37%	0.37%	0.00%	0.38%	0.00%	0.00%	0.63%	0.27%	0.85%	0.00%	1.98%	0.33%	0.00%	0.68%	0.00%	0.00%	1.16%	0.18%	0.00%	0.28%	0.38%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.34%	0.53%	0.66%	0.15%	0.38%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
