Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Кирсановская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	200	15	10	5	5	5	10	10	15	5	3	3	5	5	3	5	3	5	3	3	3	3	3	5	5	3	15	15	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	118	15	10	1	0	0	2	8	8	2	2	0	0	5	0	2	0	5	2	3	2	0	0	3	5	3	12	13	7	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	75	2	4	1	2	1	3	1	3	4	1	1	1	2	1	1	2	3	3	3	1	1	0	1	10	1	8	12	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	82	0	0	4	5	5	8	2	7	3	1	3	5	0	3	3	3	0	1	0	1	3	3	2	0	0	3	2	8	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	616	44	15	7	2	10	17	16	83	32	10	2	26	16	3	33	3	29	7	8	1	8	0	16	3	12	57	45	28	83					
		5.77%	6.54%	3.61%	1.50%	0.61%	3.02%	5.30%	4.29%	13.70%	9.76%	3.58%	2.15%	5.16%	4.95%	3.90%	7.45%	3.30%	10.55%	3.07%	3.62%	0.93%	5.48%	0.00%	4.30%	1.03%	4.04%	4.66%	8.75%	4.64%	13.79%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	639	83	7	12	2	13	18	21	61	22	3	3	13	24	5	47	10	21	13	9	2	3	8	14	19	7	20	68	28	83					
		5.99%	12.33%	1.69%	2.56%	0.61%	3.93%	5.61%	5.63%	10.07%	6.71%	1.08%	3.23%	2.58%	7.43%	6.49%	10.61%	10.99%	7.64%	5.70%	4.07%	1.85%	2.05%	5.67%	3.76%	6.53%	2.36%	1.64%	13.23%	4.64%	13.79%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	51	2	1	0	0	0	0	4	6	3	1	0	4	1	0	2	1	6	0	0	1	0	0	1	0	2	1	4	3	8					
		0.48%	0.30%	0.24%	0.00%	0.00%	0.00%	0.00%	1.07%	0.99%	0.91%	0.36%	0.00%	0.79%	0.31%	0.00%	0.45%	1.10%	2.18%	0.00%	0.00%	0.93%	0.00%	0.00%	0.27%	0.00%	0.67%	0.08%	0.78%	0.50%	1.33%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1609	112	68	9	5	43	32	52	146	50	17	5	57	31	3	80	15	51	39	21	9	27	10	17	19	45	257	120	104	165					
		15.07%	16.64%	16.39%	1.92%	1.52%	12.99%	9.97%	13.94%	24.09%	15.24%	6.09%	5.38%	11.31%	9.60%	3.90%	18.06%	16.48%	18.55%	17.11%	9.50%	8.33%	18.49%	7.09%	4.57%	6.53%	15.15%	21.01%	23.35%	17.22%	27.41%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	54	4	1	1	0	2	0	0	5	2	0	0	1	0	0	6	0	3	1	0	0	1	0	3	0	2	6	6	2	8					
		0.51%	0.59%	0.24%	0.21%	0.00%	0.60%	0.00%	0.00%	0.83%	0.61%	0.00%	0.00%	0.20%	0.00%	0.00%	1.35%	0.00%	1.09%	0.44%	0.00%	0.00%	0.68%	0.00%	0.81%	0.00%	0.67%	0.49%	1.17%	0.33%	1.33%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7540	409	318	433	318	262	242	273	292	213	243	81	403	247	54	274	61	157	166	171	94	104	115	321	247	225	882	268	431	236					
		70.63%	60.77%	76.63%	92.52%	96.66%	79.15%	75.39%	73.19%	48.18%	64.94%	87.10%	87.10%	79.96%	76.47%	70.13%	61.85%	67.03%	57.09%	72.81%	77.38%	87.04%	71.23%	81.56%	86.29%	84.88%	75.76%	72.12%	52.14%	71.36%	39.20%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	4	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	1	2	2					
		0.20%	0.59%	1.20%	0.00%	0.00%	0.00%	0.00%	0.27%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.44%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.19%	0.33%	0.33%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
