Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Нерехтская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474					
		3.06%	2.53%	2.79%	2.51%	1.60%	3.25%	2.14%	2.81%	2.36%	2.29%	2.28%	1.92%	4.65%	7.56%	4.67%	5.56%	6.65%	5.52%	0.72%	3.95%	6.82%	0.83%	5.26%	4.75%	6.49%	4.17%	1.56%	2.99%	4.69%	3.39%	2.88%	1.55%	4.85%	2.58%	1.68%					
19	2.Всероссийская политическая партия «Гражданская Сила»	128	9	10	5	4	12	11	12	10	15	6	1	1	2	0	2	3	0	1	7	0	0	0	0	2	1	0	0	0	5	0	0	3	5	1					
		0.66%	0.73%	0.82%	0.41%	0.40%	1.22%	0.81%	0.75%	0.81%	1.19%	0.46%	1.92%	0.33%	0.89%	0.00%	0.41%	0.83%	0.00%	0.36%	0.89%	0.00%	0.00%	0.00%	0.00%	0.42%	1.39%	0.00%	0.00%	0.00%	1.13%	0.00%	0.00%	0.97%	1.29%	0.24%					
20	3.Политическая партия «Демократическая партия России»	20	1	0	1	1	0	3	2	0	2	1	1	1	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1					
		0.10%	0.08%	0.00%	0.08%	0.10%	0.00%	0.22%	0.13%	0.00%	0.16%	0.08%	1.92%	0.33%	0.00%	0.00%	0.00%	0.28%	1.10%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2709	195	182	154	152	167	306	294	220	217	217	7	18	16	13	20	31	30	22	81	11	16	21	19	71	3	2	28	40	42	9	15	16	34	40					
		13.98%	15.89%	14.95%	12.49%	15.18%	16.97%	22.55%	18.39%	17.93%	17.17%	16.53%	13.46%	5.98%	7.11%	8.67%	4.12%	8.59%	16.57%	7.91%	10.33%	8.33%	6.67%	8.50%	6.01%	14.85%	4.17%	3.13%	7.63%	11.73%	9.50%	6.47%	7.77%	5.18%	8.79%	9.62%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	121	7	6	5	6	5	17	25	5	10	5	0	2	0	1	2	0	2	0	3	1	0	0	1	3	0	0	2	5	2	2	0	2	2	0					
		0.62%	0.57%	0.49%	0.41%	0.60%	0.51%	1.25%	1.56%	0.41%	0.79%	0.38%	0.00%	0.66%	0.00%	0.67%	0.41%	0.00%	1.10%	0.00%	0.38%	0.76%	0.00%	0.00%	0.32%	0.63%	0.00%	0.00%	0.54%	1.47%	0.45%	1.44%	0.00%	0.65%	0.52%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	40	5	2	1	2	4	3	4	3	4	3	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	2	1	1					
		0.21%	0.41%	0.16%	0.08%	0.20%	0.41%	0.22%	0.25%	0.24%	0.32%	0.23%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.42%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.65%	0.26%	0.24%					
24	7.Политическая партия «Либерально-демократическая партия России»	1957	122	144	100	106	127	132	172	117	131	160	3	31	23	14	42	30	19	25	86	16	17	36	35	39	10	5	33	26	36	13	13	23	29	42					
		10.10%	9.94%	11.83%	8.11%	10.59%	12.91%	9.73%	10.76%	9.54%	10.36%	12.19%	5.77%	10.30%	10.22%	9.33%	8.64%	8.31%	10.50%	8.99%	10.97%	12.12%	7.08%	14.57%	11.08%	8.16%	13.89%	7.81%	8.99%	7.62%	8.14%	9.35%	6.74%	7.44%	7.49%	10.10%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2224	132	169	180	110	73	179	191	158	151	172	3	10	12	6	75	38	16	37	103	10	29	29	24	25	9	3	32	33	40	18	7	36	57	57					
		11.47%	10.76%	13.89%	14.60%	10.99%	7.42%	13.19%	11.94%	12.88%	11.95%	13.10%	5.77%	3.32%	5.33%	4.00%	15.43%	10.53%	8.84%	13.31%	13.14%	7.58%	12.08%	11.74%	7.59%	5.23%	12.50%	4.69%	8.72%	9.68%	9.05%	12.95%	3.63%	11.65%	14.73%	13.70%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	173	13	6	10	14	9	16	27	18	8	14	0	2	3	0	2	1	1	0	7	0	1	2	3	3	1	0	3	1	4	0	0	1	1	2					
		0.89%	1.06%	0.49%	0.81%	1.40%	0.91%	1.18%	1.69%	1.47%	0.63%	1.07%	0.00%	0.66%	1.33%	0.00%	0.41%	0.28%	0.55%	0.00%	0.89%	0.00%	0.42%	0.81%	0.95%	0.63%	1.39%	0.00%	0.82%	0.29%	0.90%	0.00%	0.00%	0.32%	0.26%	0.48%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11131	686	633	732	571	537	643	796	647	671	690	35	219	147	109	312	229	101	186	458	82	174	145	218	300	45	52	250	212	295	92	153	208	244	259					
		57.43%	55.91%	52.01%	59.37%	57.04%	54.57%	47.38%	49.78%	52.73%	53.09%	52.55%	67.31%	72.76%	65.33%	72.67%	64.20%	63.43%	55.80%	66.91%	58.42%	62.12%	72.50%	58.70%	68.99%	62.76%	62.50%	81.25%	68.12%	62.17%	66.74%	66.19%	79.27%	67.31%	63.05%	62.26%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	151	23	11	9	8	9	8	18	12	15	9	0	0	0	0	3	3	0	0	4	0	0	0	1	1	0	0	3	1	1	1	0	3	4	4					
		0.78%	1.87%	0.90%	0.73%	0.80%	0.91%	0.59%	1.13%	0.98%	1.19%	0.69%	0.00%	0.00%	0.00%	0.00%	0.62%	0.83%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.32%	0.21%	0.00%	0.00%	0.82%	0.29%	0.23%	0.72%	0.00%	0.97%	1.03%	0.96%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
