Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Нерехтская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	0	1	0	0	0	0	1	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3397	37	75	82	204	227	212	184	133	261	284	215	220	224	9	36	39	26	67	64	38	45	96	66	36	61	58	58	33	68	72	81	40	46					
		20.72%	29.84%	23.66%	20.05%	19.43%	21.81%	20.21%	20.47%	20.34%	19.43%	21.45%	22.19%	20.95%	19.91%	12.33%	16.36%	24.07%	23.21%	17.36%	21.55%	22.62%	20.00%	17.74%	21.15%	17.22%	23.19%	23.87%	20.14%	16.67%	19.83%	23.15%	26.73%	23.67%	20.81%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2406	20	44	79	147	158	155	142	100	192	175	118	147	175	10	35	18	15	47	56	31	34	78	60	24	34	41	51	21	51	46	46	28	28					
		14.67%	16.13%	13.88%	19.32%	14.00%	15.18%	14.78%	15.80%	15.29%	14.30%	13.22%	12.18%	14.00%	15.56%	13.70%	15.91%	11.11%	13.39%	12.18%	18.86%	18.45%	15.11%	14.42%	19.23%	11.48%	12.93%	16.87%	17.71%	10.61%	14.87%	14.79%	15.18%	16.57%	12.67%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	143	0	4	3	10	8	7	11	5	14	10	9	8	7	0	1	1	0	2	7	3	0	7	3	2	3	0	5	3	3	1	5	1	0					
		0.87%	0.00%	1.26%	0.73%	0.95%	0.77%	0.67%	1.22%	0.76%	1.04%	0.76%	0.93%	0.76%	0.62%	0.00%	0.45%	0.62%	0.00%	0.52%	2.36%	1.79%	0.00%	1.29%	0.96%	0.96%	1.14%	0.00%	1.74%	1.52%	0.87%	0.32%	1.65%	0.59%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4949	14	64	68	351	351	332	302	215	499	502	324	362	387	30	39	48	15	105	75	38	43	149	84	54	34	37	80	47	77	74	58	31	60					
		30.18%	11.29%	20.19%	16.63%	33.43%	33.72%	31.65%	33.59%	32.87%	37.16%	37.92%	33.44%	34.48%	34.40%	41.10%	17.73%	29.63%	13.39%	27.20%	25.25%	22.62%	19.11%	27.54%	26.92%	25.84%	12.93%	15.23%	27.78%	23.74%	22.45%	23.79%	19.14%	18.34%	27.15%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	370	0	7	6	27	24	26	22	19	49	42	24	27	22	1	2	2	1	7	4	1	3	11	7	3	4	5	4	4	3	6	5	2	0					
		2.26%	0.00%	2.21%	1.47%	2.57%	2.31%	2.48%	2.45%	2.91%	3.65%	3.17%	2.48%	2.57%	1.96%	1.37%	0.91%	1.23%	0.89%	1.81%	1.35%	0.60%	1.33%	2.03%	2.24%	1.44%	1.52%	2.06%	1.39%	2.02%	0.87%	1.93%	1.65%	1.18%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4878	52	118	168	297	237	301	223	171	305	295	259	275	297	22	103	53	53	150	82	54	99	191	88	88	124	98	87	88	139	110	98	66	87					
		29.75%	41.94%	37.22%	41.08%	28.29%	22.77%	28.69%	24.81%	26.15%	22.71%	22.28%	26.73%	26.19%	26.40%	30.14%	46.82%	32.72%	47.32%	38.86%	27.61%	32.14%	44.00%	35.30%	28.21%	42.11%	47.15%	40.33%	30.21%	44.44%	40.52%	35.37%	32.34%	39.05%	39.37%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	56	1	2	0	0	5	3	1	0	7	4	9	4	1	0	2	0	2	2	2	0	1	2	2	0	1	0	1	2	0	0	2	0	0					
		0.34%	0.81%	0.63%	0.00%	0.00%	0.48%	0.29%	0.11%	0.00%	0.52%	0.30%	0.93%	0.38%	0.09%	0.00%	0.91%	0.00%	1.79%	0.52%	0.67%	0.00%	0.44%	0.37%	0.64%	0.00%	0.38%	0.00%	0.35%	1.01%	0.00%	0.00%	0.66%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
