Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Хангаласская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666					
		1.14%	0.43%	0.37%	0.46%	0.20%	0.71%	0.47%	1.43%	1.27%	0.47%	1.51%	0.48%	2.0%	0.31%	0.14%	0.56%	1.63%	0.90%	1.19%	1.64%	3.83%	2.80%	0.0%	2.39%	0.30%	0.0%	0.52%	1.26%	1.40%	3.03%	0.0%					
32	"15. ""Партия СЛОН"""	19	0	1	0	0	0	0	0	3	2	0	1	0	1	1	0	1	0	0	0	1	1	0	1	0	1	1	1	2	0	1					
		0.14%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.31%	0.0%	0.16%	0.0%	0.07%	0.14%	0.0%	0.23%	0.0%	0.0%	0.0%	0.11%	0.25%	0.0%	0.14%	0.0%	0.67%	0.26%	0.25%	1.40%	0.0%	0.58%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1072	4	8	5	32	13	11	6	42	59	3	33	5	82	48	10	22	48	121	28	176	44	16	46	15	25	41	39	27	54	9					
		8.25%	1.72%	2.99%	2.33%	6.66%	9.28%	5.26%	4.31%	8.89%	9.37%	4.54%	5.30%	10.0%	6.42%	7.12%	5.68%	5.15%	5.44%	8.06%	9.21%	19.84%	11.22%	5.31%	6.47%	4.57%	16.77%	10.67%	9.84%	19.01%	14.91%	5.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	0	3	1	2	0	0	2	4	3	0	5	0	2	5	2	1	2	3	0	4	1	0	3	0	1	1	1	1	0	0					
		0.36%	0.0%	1.12%	0.46%	0.41%	0.0%	0.0%	1.43%	0.84%	0.47%	0.0%	0.80%	0.0%	0.15%	0.74%	1.13%	0.23%	0.22%	0.19%	0.0%	0.45%	0.25%	0.0%	0.42%	0.0%	0.67%	0.26%	0.25%	0.70%	0.0%	0.0%					
35	"18. ""ЛДПР"""	746	9	24	13	18	1	7	1	10	16	0	78	0	176	95	16	34	62	47	27	19	13	2	15	6	2	4	2	3	8	38					
		5.74%	3.87%	8.98%	6.07%	3.75%	0.71%	3.34%	0.71%	2.11%	2.54%	0.0%	12.54%	0.0%	13.78%	14.09%	9.09%	7.96%	7.02%	3.13%	8.88%	2.14%	3.31%	0.66%	2.11%	1.82%	1.34%	1.04%	0.50%	2.11%	2.20%	22.35%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	458	2	10	6	16	6	6	0	9	32	4	13	3	56	43	2	11	17	55	11	52	15	7	22	7	3	17	17	3	10	3					
		3.52%	0.86%	3.74%	2.80%	3.33%	4.28%	2.87%	0.0%	1.90%	5.08%	6.06%	2.09%	6.0%	4.38%	6.37%	1.13%	2.57%	1.92%	3.66%	3.61%	5.86%	3.82%	2.32%	3.09%	2.13%	2.01%	4.42%	4.29%	2.11%	2.76%	1.76%					
37	"20. ""Политическая партия ""Единая Россия"""	5236	146	119	100	197	51	100	38	148	233	20	299	14	563	283	74	197	437	570	125	215	181	106	304	134	40	136	117	70	140	79					
		40.33%	62.93%	44.56%	46.72%	41.04%	36.42%	47.84%	27.33%	31.35%	37.04%	30.30%	48.07%	28.0%	44.08%	41.98%	42.04%	46.13%	49.54%	37.97%	41.11%	24.23%	46.17%	35.21%	42.81%	40.85%	26.84%	35.41%	29.54%	49.29%	38.67%	46.47%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	1	0	0	3	0	1	0	3	1	0	1	0	1	0	0	1	3	3	1	4	0	0	0	2	1	0	0	0	2	0					
		0.21%	0.43%	0.0%	0.0%	0.62%	0.0%	0.47%	0.0%	0.63%	0.15%	0.0%	0.16%	0.0%	0.07%	0.0%	0.0%	0.23%	0.34%	0.19%	0.32%	0.45%	0.0%	0.0%	0.0%	0.60%	0.67%	0.0%	0.0%	0.0%	0.55%	0.0%					
39	"22. ""Развитие предпринимательства"""	34	1	0	0	1	0	1	0	0	1	0	2	0	4	0	1	0	2	1	1	5	1	1	6	0	2	0	1	0	1	2					
		0.26%	0.43%	0.0%	0.0%	0.20%	0.0%	0.47%	0.0%	0.0%	0.15%	0.0%	0.32%	0.0%	0.31%	0.0%	0.56%	0.0%	0.22%	0.06%	0.32%	0.56%	0.25%	0.33%	0.84%	0.0%	1.34%	0.0%	0.25%	0.0%	0.27%	1.17%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1397	15	23	13	57	15	11	5	52	89	7	82	1	127	63	22	42	82	214	30	86	34	46	55	36	32	52	56	3	33	14					
		10.76%	6.46%	8.61%	6.07%	11.87%	10.71%	5.26%	3.59%	11.01%	14.14%	10.60%	13.18%	2.0%	9.94%	9.34%	12.5%	9.83%	9.29%	14.25%	9.86%	9.69%	8.67%	15.28%	7.74%	10.97%	21.47%	13.54%	14.14%	2.11%	9.11%	8.23%					
																																					
41	Против всех	342	6	4	4	8	5	7	4	10	15	3	13	4	39	19	6	7	13	20	9	23	15	16	29	14	7	15	7	0	18	2					
		2.63%	2.58%	1.49%	1.86%	1.66%	3.57%	3.34%	2.87%	2.11%	2.38%	4.54%	2.09%	8.0%	3.05%	2.81%	3.40%	1.63%	1.47%	1.33%	2.96%	2.59%	3.82%	5.31%	4.08%	4.26%	4.69%	3.90%	1.76%	0.0%	4.97%	1.17%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
