Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Вичугская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402					
21	. Путин Владимир Владимирович	6808	182	59	54	114	346	61	50	206	50	117	147	53	566	125	224	89	122	172	42	126	66	252	131	568	423	441	509	468	550	495					
		65.71%	72.51%	47.97%	85.71%	70.81%	71.34%	66.30%	71.43%	54.07%	60.24%	60.31%	66.22%	73.61%	69.19%	70.62%	70.66%	77.39%	61.93%	66.41%	68.85%	62.38%	75.86%	73.47%	59.55%	64.99%	62.76%	63.73%	74.31%	66.29%	63.15%	57.16%					
22	. Хакамада Ирина Муцуовна	184	5	2	0	0	12	8	3	6	0	1	2	1	16	6	6	1	2	2	0	2	1	3	3	20	18	13	11	8	17	15					
		1.78%	1.99%	1.63%	0.00%	0.00%	2.47%	8.70%	4.29%	1.57%	0.00%	0.52%	0.90%	1.39%	1.96%	3.39%	1.89%	0.87%	1.02%	0.77%	0.00%	0.99%	1.15%	0.87%	1.36%	2.29%	2.67%	1.88%	1.61%	1.13%	1.95%	1.73%					
23	. Харитонов Николай Михайлович	2191	33	45	3	32	82	18	12	133	26	39	40	7	174	28	42	15	39	35	12	50	13	54	58	186	165	147	93	159	194	257					
		21.15%	13.15%	36.59%	4.76%	19.88%	16.91%	19.57%	17.14%	34.91%	31.33%	20.10%	18.02%	9.72%	21.27%	15.82%	13.25%	13.04%	19.80%	13.51%	19.67%	24.75%	14.94%	15.74%	26.36%	21.28%	24.48%	21.24%	13.58%	22.52%	22.27%	29.68%					
																																					
24	Против всех	259	7	3	3	2	13	1	2	8	3	6	4	1	10	4	16	1	5	16	0	1	2	5	3	26	11	26	16	14	32	18					
		2.50%	2.79%	2.44%	4.76%	1.24%	2.68%	1.09%	2.86%	2.10%	3.61%	3.09%	1.80%	1.39%	1.22%	2.26%	5.05%	0.87%	2.54%	6.18%	0.00%	0.50%	2.30%	1.46%	1.36%	2.97%	1.63%	3.76%	2.34%	1.98%	3.67%	2.08%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
