Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Черемисиновская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172					
		0.34%	0.10%	0.29%	0.0%	2.19%	0.0%	0.93%	0.0%	0.0%	0.52%	0.0%	0.38%	0.41%	0.0%	0.0%	1.25%	0.0%	0.38%	1.25%	0.0%	0.0%	0.62%	0.79%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	29	2	6	0	2	0	0	0	1	1	0	2	2	2	2	0	3	2	1	0	0	0	0	0	3					
		0.47%	0.20%	0.59%	0.0%	1.09%	0.0%	0.0%	0.0%	0.42%	0.52%	0.0%	0.76%	0.82%	1.21%	1.31%	0.0%	2.56%	0.77%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	2.27%					
25	"8. ""Народно-республиканская партия России"""	12	1	1	0	0	1	3	0	0	1	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0					
		0.19%	0.10%	0.09%	0.0%	0.0%	0.52%	1.40%	0.0%	0.0%	0.52%	0.61%	0.38%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	2.46%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	2	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.11%	0.20%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	413	38	47	13	17	10	25	24	24	12	16	27	36	9	7	18	14	16	6	16	4	10	8	10	6					
		6.80%	3.98%	4.64%	6.63%	9.34%	5.29%	11.68%	9.71%	10.25%	6.31%	9.87%	10.38%	14.87%	5.45%	4.60%	7.5%	11.96%	6.22%	3.77%	6.29%	4.93%	6.25%	6.34%	6.71%	4.54%					
28	"11. ""Истинные патриоты России"""	11	0	1	0	6	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0					
		0.18%	0.0%	0.09%	0.0%	3.29%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	125	26	22	6	3	4	3	3	4	1	1	14	1	4	7	3	0	3	3	2	1	5	2	4	3					
		2.05%	2.72%	2.17%	3.06%	1.64%	2.11%	1.40%	1.21%	1.70%	0.52%	0.61%	5.38%	0.41%	2.42%	4.60%	1.25%	0.0%	1.16%	1.88%	0.78%	1.23%	3.12%	1.58%	2.68%	2.27%					
30	"13. ""Демократическая партия России"""	16	0	1	0	1	0	0	0	1	0	0	0	1	0	0	3	0	3	3	2	0	0	0	1	0					
		0.26%	0.0%	0.09%	0.0%	0.54%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	1.25%	0.0%	1.16%	1.88%	0.78%	0.0%	0.0%	0.0%	0.67%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	47	12	8	4	0	0	0	0	4	1	1	0	5	1	1	0	4	1	0	0	0	1	3	0	1					
		0.77%	1.25%	0.79%	2.04%	0.0%	0.0%	0.0%	0.0%	1.70%	0.52%	0.61%	0.0%	2.06%	0.60%	0.65%	0.0%	3.41%	0.38%	0.0%	0.0%	0.0%	0.62%	2.38%	0.0%	0.75%					
32	"15. ""Партия СЛОН"""	17	0	4	0	4	0	1	0	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	1					
		0.27%	0.0%	0.39%	0.0%	2.19%	0.0%	0.46%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	1.16%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.75%					
33	"16. ""Родина"" (народно-патриотический союз)"""	238	54	42	11	5	6	3	10	4	13	13	10	11	7	2	7	1	4	1	13	3	2	3	7	6					
		3.91%	5.66%	4.15%	5.61%	2.74%	3.17%	1.40%	4.04%	1.70%	6.84%	8.02%	3.84%	4.54%	4.24%	1.31%	2.91%	0.85%	1.55%	0.62%	5.11%	3.70%	1.25%	2.38%	4.69%	4.54%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	1	1	0	1	1	1	5	0	3	0	0	2	0	2	0	4	1	1	0	1	2	0	1	0					
		0.44%	0.10%	0.09%	0.0%	0.54%	0.52%	0.46%	2.02%	0.0%	1.57%	0.0%	0.0%	0.82%	0.0%	1.31%	0.0%	3.41%	0.38%	0.62%	0.0%	1.23%	1.25%	0.0%	0.67%	0.0%					
35	"18. ""ЛДПР"""	926	189	162	30	28	24	30	34	29	24	10	19	25	42	20	28	8	39	30	54	16	30	17	28	10					
		15.25%	19.83%	16.02%	15.30%	15.38%	12.69%	14.01%	13.76%	12.39%	12.63%	6.17%	7.30%	10.33%	25.45%	13.15%	11.66%	6.83%	15.17%	18.86%	21.25%	19.75%	18.75%	13.49%	18.79%	7.57%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	110	17	24	11	3	5	1	1	1	4	3	4	2	3	0	4	2	6	3	4	0	4	4	2	2					
		1.81%	1.78%	2.37%	5.61%	1.64%	2.64%	0.46%	0.40%	0.42%	2.10%	1.85%	1.53%	0.82%	1.81%	0.0%	1.66%	1.70%	2.33%	1.88%	1.57%	0.0%	2.5%	3.17%	1.34%	1.51%					
37	"20. ""Политическая партия ""Единая Россия"""	1926	306	327	68	72	61	64	98	78	52	28	82	72	50	74	101	49	61	58	57	25	36	18	32	57					
		31.71%	32.10%	32.34%	34.69%	39.56%	32.27%	29.90%	39.67%	33.33%	27.36%	17.28%	31.53%	29.75%	30.30%	48.68%	42.08%	41.88%	23.73%	36.47%	22.44%	30.86%	22.5%	14.28%	21.47%	43.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	1	0	0	0	0	2	2	0	0	0	0	1	0	1	0	0	0	0	1	1	0	2	0	2					
		0.21%	0.10%	0.0%	0.0%	0.0%	0.0%	0.93%	0.80%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.39%	1.23%	0.0%	1.58%	0.0%	1.51%					
39	"22. ""Развитие предпринимательства"""	14	4	1	0	0	0	4	0	0	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0					
		0.23%	0.41%	0.09%	0.0%	0.0%	0.0%	1.86%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1398	200	250	32	18	54	49	46	55	57	80	59	40	23	12	51	17	67	30	87	12	38	54	50	17					
		23.02%	20.98%	24.72%	16.32%	9.89%	28.57%	22.89%	18.62%	23.50%	29.99%	49.38%	22.69%	16.52%	13.93%	7.89%	21.25%	14.52%	26.07%	18.86%	34.25%	14.81%	23.75%	42.85%	33.55%	12.87%					
																															
41	Против всех	197	29	30	2	6	11	4	9	12	14	1	17	6	2	8	7	5	7	3	3	2	8	1	3	7					
		3.24%	3.04%	2.96%	1.02%	3.29%	5.82%	1.86%	3.64%	5.12%	7.36%	0.61%	6.53%	2.47%	1.21%	5.26%	2.91%	4.27%	2.72%	1.88%	1.18%	2.46%	5.0%	0.79%	2.01%	5.30%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
