Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																								
Дата голосования: 02.12.2007																																																								
																																																								
Наименование Избирательной комиссии:    Аксубаевская																																																								
																																																								
Сводная таблица результатов выборов																																																								
																																																								
		Сумма	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618					
14	Число погашенных неиспользованных открепительных удостоверений	54	0	0	0	0	0	0	0	1	3	2	2	0	1	0	0	0	0	0	4	4	0	0	0	3	0	0	4	0	0	3	0	0	0	2	0	0	0	3	3	0	2	0	0	2	1	1	3	7	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	2	4	3	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
18	1.Политическая партия «Аграрная партия России»	91	0	5	0	0	0	3	1	0	2	7	1	1	0	8	0	2	1	2	1	7	1	0	0	1	0	4	5	2	1	24	2	1	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	4	0					
		0.43%	0.00%	0.28%	0.00%	0.00%	0.00%	0.93%	0.45%	0.00%	0.40%	1.42%	0.19%	0.43%	0.00%	0.55%	0.00%	0.45%	0.70%	0.64%	0.15%	1.70%	0.36%	0.00%	0.00%	0.24%	0.00%	1.11%	1.59%	1.59%	0.38%	7.34%	2.06%	0.24%	0.00%	0.00%	0.33%	1.08%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	5	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.23%	0.00%	0.00%	0.15%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	317	25	61	20	26	0	5	1	0	12	3	5	1	0	24	11	5	1	2	10	0	1	1	2	2	5	6	3	1	1	32	9	2	0	0	3	0	0	2	0	0	0	1	2	0	0	0	0	32	0					
		1.50%	1.97%	3.46%	1.75%	1.95%	0.00%	1.55%	0.45%	0.00%	2.41%	0.61%	0.96%	0.43%	0.00%	1.66%	1.09%	1.13%	0.70%	0.64%	1.50%	0.00%	0.36%	0.44%	1.11%	0.48%	3.07%	1.67%	0.95%	0.79%	0.38%	9.79%	9.28%	0.47%	0.00%	0.00%	0.99%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.35%	0.79%	0.00%	0.00%	0.00%	0.00%	3.93%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	153	19	40	11	13	0	3	0	0	3	0	1	0	0	12	3	2	1	4	3	1	0	1	0	3	0	8	3	2	1	0	3	2	0	2	3	3	0	1	0	0	0	2	0	0	0	0	0	3	0					
		0.72%	1.49%	2.27%	0.96%	0.98%	0.00%	0.93%	0.00%	0.00%	0.60%	0.00%	0.19%	0.00%	0.00%	0.83%	0.30%	0.45%	0.70%	1.28%	0.45%	0.24%	0.00%	0.44%	0.00%	0.72%	0.00%	2.22%	0.95%	1.59%	0.38%	0.00%	3.09%	0.47%	0.00%	0.89%	0.99%	1.08%	0.00%	0.36%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	152	32	18	15	14	0	1	1	0	2	2	8	0	0	18	8	1	0	0	1	0	0	0	0	1	1	6	1	0	2	5	0	1	0	0	1	2	0	0	1	1	0	3	0	0	0	0	0	6	0					
		0.72%	2.52%	1.02%	1.32%	1.05%	0.00%	0.31%	0.45%	0.00%	0.40%	0.41%	1.53%	0.00%	0.00%	1.24%	0.79%	0.23%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.24%	0.61%	1.67%	0.32%	0.00%	0.75%	1.53%	0.00%	0.24%	0.00%	0.00%	0.33%	0.72%	0.00%	0.00%	0.41%	0.28%	0.00%	1.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	15	0	0	0	0	0	0	1	0	0	2	1	0	0	7	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.41%	0.19%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20372	1195	1628	1094	1278	69	310	217	462	479	479	506	233	295	1363	989	429	139	303	650	401	278	227	178	412	152	336	274	121	261	263	83	417	306	218	292	269	341	273	242	351	219	282	251	109	264	196	242	768	228					
		96.16%	94.02%	92.40%	95.96%	96.02%	10.00%	96.27%	98.19%	10.00%	96.18%	97.16%	96.75%	99.15%	10.00%	94.06%	97.73%	97.28%	97.89%	97.12%	97.60%	97.57%	98.93%	99.13%	98.89%	98.33%	93.25%	93.33%	86.98%	96.03%	98.12%	80.43%	85.57%	98.12%	10.00%	96.89%	96.05%	96.76%	10.00%	98.56%	99.18%	99.43%	10.00%	97.92%	99.21%	10.00%	10.00%	10.00%	10.00%	94.23%	10.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.47%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
