Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Атнинская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020					
		0.20%	0.46%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.44%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10337	2294	242	349	684	457	175	319	141	386	660	581	337	258	342	270	121	330	211	721	161	496	143	186	224	249					
		97.53%	96.14%	95.28%	96.68%	98.70%	98.28%	98.31%	99.07%	100.00%	96.98%	97.49%	97.81%	97.40%	98.10%	96.88%	98.90%	98.37%	99.40%	99.53%	96.91%	97.58%	97.45%	97.95%	100.00%	99.56%	98.42%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	7	2	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0					
		0.07%	0.08%	0.00%	0.00%	0.14%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
