Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Елизовская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №134	УИК №135	УИК №136					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	249	15	2	14	0	28	26	5	0	3	5	3	8	22	10	14	11	7	7	1	7	17	3	2	5	0	1	2	4	6	8	0	2	3	4	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	149	3	1	2	0	5	8	15	4	2	4	7	9	0	4	6	3	6	2	1	2	6	4	0	7	24	3	4	3	3	0	3	1	1	1	5					
14	Число погашенных неиспользованных открепительных удостоверений	212	0	8	1	5	2	0	5	10	7	5	7	2	3	0	1	4	8	3	9	8	3	7	8	5	10	9	8	11	4	7	10	8	12	11	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	31	1	0	0	0	2	10	0	0	0	1	0	2	1	1	1	1	1	0	0	2	0	1	0	2	0	0	0	0	1	1	0	0	2	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2682	149	34	89	7	148	139	110	47	18	94	112	151	49	119	109	83	124	79	22	137	59	71	60	75	52	73	38	104	37	88	3	29	34	56	83					
		10.16%	10.91%	7.67%	9.71%	6.48%	9.42%	9.57%	13.27%	11.30%	6.92%	11.60%	10.45%	10.31%	6.64%	11.89%	10.44%	10.85%	11.38%	9.73%	7.46%	11.15%	6.75%	10.09%	13.36%	13.02%	13.23%	13.57%	7.14%	6.91%	10.79%	9.84%	4.69%	7.99%	8.88%	11.67%	13.17%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4945	242	85	193	20	361	350	164	85	55	144	176	229	147	159	177	134	202	170	49	214	144	143	38	113	103	118	70	283	59	208	6	69	65	79	91					
		18.72%	17.72%	19.19%	21.05%	18.52%	22.98%	24.10%	19.78%	20.43%	21.15%	17.78%	16.42%	15.63%	19.92%	15.88%	16.95%	17.52%	18.53%	20.94%	16.61%	17.41%	16.48%	20.31%	8.46%	19.62%	26.21%	21.93%	13.16%	18.82%	17.20%	23.27%	9.38%	19.01%	16.97%	16.46%	14.44%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	538	26	3	16	2	45	38	19	9	3	17	18	34	10	24	24	16	23	15	7	25	15	18	4	15	6	19	8	21	8	12	1	9	8	10	10					
		2.04%	1.90%	0.68%	1.74%	1.85%	2.86%	2.62%	2.29%	2.16%	1.15%	2.10%	1.68%	2.32%	1.36%	2.40%	2.30%	2.09%	2.11%	1.85%	2.37%	2.03%	1.72%	2.56%	0.89%	2.60%	1.53%	3.53%	1.50%	1.40%	2.33%	1.34%	1.56%	2.48%	2.09%	2.08%	1.59%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5127	239	71	166	17	318	294	173	66	56	189	235	315	150	232	245	183	256	185	64	298	100	121	111	102	69	90	53	160	61	165	15	78	66	76	108					
		19.41%	17.50%	16.03%	18.10%	15.74%	20.24%	20.25%	20.87%	15.87%	21.54%	23.33%	21.92%	21.50%	20.33%	23.18%	23.47%	23.92%	23.49%	22.78%	21.69%	24.25%	11.44%	17.19%	24.72%	17.71%	17.56%	16.73%	9.96%	10.64%	17.78%	18.46%	23.44%	21.49%	17.23%	15.83%	17.14%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	937	61	12	31	2	53	36	32	25	7	38	47	89	22	40	66	38	42	34	17	44	30	10	14	25	13	22	16	27	8	15	1	2	2	10	6					
		3.55%	4.47%	2.71%	3.38%	1.85%	3.37%	2.48%	3.86%	6.01%	2.69%	4.69%	4.38%	6.08%	2.98%	3.99%	6.32%	4.97%	3.85%	4.19%	5.76%	3.58%	3.43%	1.42%	3.12%	4.34%	3.31%	4.09%	3.01%	1.80%	2.33%	1.68%	1.56%	0.55%	0.52%	2.08%	0.95%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11498	616	232	381	54	598	552	309	171	117	314	456	609	348	407	394	289	413	301	125	479	502	328	207	236	142	200	335	880	167	378	35	169	203	233	318					
		43.54%	45.10%	52.37%	41.55%	50.00%	38.06%	38.02%	37.27%	41.11%	45.00%	38.77%	42.54%	41.57%	47.15%	40.66%	37.74%	37.78%	37.89%	37.07%	42.37%	38.97%	57.44%	46.59%	46.10%	40.97%	36.13%	37.17%	62.97%	58.51%	48.69%	42.28%	54.69%	46.56%	53.00%	48.54%	50.48%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	111	3	1	11	0	4	5	6	3	0	4	2	4	1	6	7	5	5	4	4	7	3	0	4	2	3	2	2	3	0	3	0	2	2	0	3					
		0.42%	0.22%	0.23%	1.20%	0.00%	0.25%	0.34%	0.72%	0.72%	0.00%	0.49%	0.19%	0.27%	0.14%	0.60%	0.67%	0.65%	0.46%	0.49%	1.36%	0.57%	0.34%	0.00%	0.89%	0.35%	0.76%	0.37%	0.38%	0.20%	0.00%	0.34%	0.00%	0.55%	0.52%	0.00%	0.48%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
