Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Красногорская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674					
		7.42%	6.32%	4.20%	7.66%	7.11%	5.40%	6.0%	6.38%	5.41%	0.0%	13.54%	10.86%	5.98%	5.24%	10.62%	9.14%	22.96%	7.63%	6.38%	1.33%	10.26%	12.16%	6.30%	0.0%	1.90%	11.25%	1.35%	2.25%	6.42%					
28	"11. ""Истинные патриоты России"""	7	2	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0					
		0.08%	0.33%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.27%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	114	14	7	1	4	5	2	2	3	0	6	2	1	8	1	18	2	3	6	1	1	11	4	7	1	1	1	2	0					
		1.45%	2.32%	0.89%	0.29%	0.88%	0.73%	2.0%	2.12%	1.47%	0.0%	1.93%	1.08%	0.42%	2.99%	0.39%	3.57%	0.74%	2.08%	1.66%	1.33%	0.38%	2.26%	3.60%	9.99%	0.47%	0.62%	1.35%	0.50%	0.0%					
30	"13. ""Демократическая партия России"""	38	4	4	2	2	2	3	0	0	1	0	0	0	2	1	2	0	5	2	0	0	1	1	0	2	0	1	0	3					
		0.48%	0.66%	0.51%	0.58%	0.44%	0.29%	3.0%	0.0%	0.0%	1.13%	0.0%	0.0%	0.0%	0.74%	0.39%	0.39%	0.0%	3.47%	0.55%	0.0%	0.0%	0.20%	0.90%	0.0%	0.95%	0.0%	1.35%	0.0%	2.75%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	0	0	0	2	2	0	1	1	0	2	1	0	1	2	3	1	0	1	0	2	2	0	0	0	0	0	0	0					
		0.26%	0.0%	0.0%	0.0%	0.44%	0.29%	0.0%	1.06%	0.49%	0.0%	0.64%	0.54%	0.0%	0.37%	0.78%	0.59%	0.37%	0.0%	0.27%	0.0%	0.76%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	15	3	3	0	0	0	0	2	1	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.19%	0.49%	0.38%	0.0%	0.0%	0.0%	0.0%	2.12%	0.49%	3.40%	0.0%	0.0%	0.0%	0.74%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	165	17	12	8	6	29	0	0	1	1	4	4	0	3	10	17	6	7	8	3	2	7	1	0	7	3	0	8	1					
		2.10%	2.82%	1.53%	2.35%	1.33%	4.23%	0.0%	0.0%	0.49%	1.13%	1.29%	2.17%	0.0%	1.12%	3.93%	3.37%	2.22%	4.86%	2.22%	4.0%	0.76%	1.44%	0.90%	0.0%	3.33%	1.87%	0.0%	2.00%	0.91%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	1	3	1	1	3	0	3	0	1	0	0	1	4	0	5	3	1	0	0	1	6	1	0	0	1	2	2	0					
		0.51%	0.16%	0.38%	0.29%	0.22%	0.43%	0.0%	3.19%	0.0%	1.13%	0.0%	0.0%	0.42%	1.49%	0.0%	0.99%	1.11%	0.69%	0.0%	0.0%	0.38%	1.23%	0.90%	0.0%	0.0%	0.62%	2.70%	0.50%	0.0%					
35	"18. ""ЛДПР"""	806	59	99	33	65	75	13	7	17	5	29	10	22	21	11	42	13	17	32	4	10	36	7	10	45	19	9	86	10					
		10.30%	9.81%	12.62%	9.73%	14.44%	10.96%	13.0%	7.44%	8.37%	5.68%	9.35%	5.43%	9.40%	7.86%	4.33%	8.34%	4.81%	11.80%	8.88%	5.33%	3.80%	7.42%	6.30%	14.28%	21.42%	11.87%	12.16%	21.55%	9.17%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	324	29	52	23	18	36	9	1	4	0	23	4	17	7	8	19	3	4	10	2	11	23	3	2	6	2	0	7	1					
		4.14%	4.82%	6.63%	6.78%	4.0%	5.26%	9.0%	1.06%	1.97%	0.0%	7.41%	2.17%	7.26%	2.62%	3.14%	3.77%	1.11%	2.77%	2.77%	2.66%	4.18%	4.74%	2.70%	2.85%	2.85%	1.25%	0.0%	1.75%	0.91%					
37	"20. ""Политическая партия ""Единая Россия"""	2094	193	229	98	153	207	21	12	44	44	64	44	26	45	89	136	79	38	115	41	77	88	38	7	48	19	15	87	37					
		26.76%	32.11%	29.20%	28.90%	34.0%	30.26%	21.0%	12.76%	21.67%	50.0%	20.64%	23.91%	11.11%	16.85%	35.03%	27.03%	29.25%	26.38%	31.94%	54.66%	29.27%	18.14%	34.23%	9.99%	22.85%	11.87%	20.27%	21.80%	33.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	2	3	2	0	1	0	0	2	0	0	3	0	7	1	1	0	1	2	2	2	1	0	1	2	0	1	3	0					
		0.47%	0.33%	0.38%	0.58%	0.0%	0.14%	0.0%	0.0%	0.98%	0.0%	0.0%	1.63%	0.0%	2.62%	0.39%	0.19%	0.0%	0.69%	0.55%	2.66%	0.76%	0.20%	0.0%	1.42%	0.95%	0.0%	1.35%	0.75%	0.0%					
39	"22. ""Развитие предпринимательства"""	40	1	5	3	0	2	1	0	0	0	0	4	0	2	1	5	1	0	0	0	0	3	1	2	0	1	0	8	0					
		0.51%	0.16%	0.63%	0.88%	0.0%	0.29%	1.0%	0.0%	0.0%	0.0%	0.0%	2.17%	0.0%	0.74%	0.39%	0.99%	0.37%	0.0%	0.0%	0.0%	0.0%	0.61%	0.90%	2.85%	0.0%	0.62%	0.0%	2.00%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2405	168	239	97	135	189	19	45	66	20	96	59	127	84	72	122	59	42	113	15	104	157	23	32	63	68	25	129	37					
		30.73%	27.95%	30.48%	28.61%	30.0%	27.63%	19.0%	47.87%	32.51%	22.72%	30.96%	32.06%	54.27%	31.46%	28.34%	24.25%	21.85%	29.16%	31.38%	20.0%	39.54%	32.37%	20.72%	45.71%	30.0%	42.5%	33.78%	32.33%	33.94%					
																																			
41	Против всех	306	30	39	20	10	40	8	7	12	1	10	3	7	10	4	15	13	2	9	1	5	16	10	1	2	5	4	18	4					
		3.91%	4.99%	4.97%	5.89%	2.22%	5.84%	8.0%	7.44%	5.91%	1.13%	3.22%	1.63%	2.99%	3.74%	1.57%	2.98%	4.81%	1.38%	2.5%	1.33%	1.90%	3.29%	9.00%	1.42%	0.95%	3.12%	5.40%	4.51%	3.66%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
