Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
"Наименование Избирательной комиссии:    Брянск, Володарская"																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123					
		3.56%	4.27%	3.22%	3.61%	3.20%	3.11%	2.49%	2.46%	3.15%	3.00%	4.43%	4.22%	2.33%	2.46%	3.73%	4.02%	4.91%	4.39%	4.28%	4.04%	3.73%	3.94%	4.04%	3.27%	2.78%	2.79%	3.53%	4.66%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	707	34	28	38	33	18	33	43	35	30	21	28	28	52	30	23	7	31	10	39	24	23	26	5	21	9	21	17					
		2.07%	2.16%	2.37%	2.45%	1.96%	1.30%	2.84%	3.11%	2.90%	2.00%	1.47%	1.84%	1.86%	3.13%	2.19%	1.92%	1.04%	1.91%	1.47%	2.42%	1.82%	1.51%	2.06%	1.02%	2.33%	3.14%	1.54%	1.55%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1101	48	46	54	55	29	41	42	38	63	54	54	47	57	40	55	19	52	26	35	31	52	42	13	15	5	45	43					
		3.23%	3.06%	3.90%	3.48%	3.26%	2.10%	3.53%	3.04%	3.15%	4.21%	3.79%	3.56%	3.13%	3.43%	2.92%	4.60%	2.82%	3.21%	3.84%	2.17%	2.36%	3.42%	3.33%	2.65%	1.66%	1.74%	3.31%	3.93%					
22	"5. ""За Русь Святую"""	129	6	3	4	1	2	5	3	4	0	9	8	12	5	7	4	6	5	3	9	7	5	5	3	4	2	3	4					
		0.37%	0.38%	0.25%	0.25%	0.05%	0.14%	0.43%	0.21%	0.33%	0.0%	0.63%	0.52%	0.8%	0.30%	0.51%	0.33%	0.89%	0.30%	0.44%	0.56%	0.53%	0.32%	0.39%	0.61%	0.44%	0.69%	0.22%	0.36%					
23	"6. ""Объединенная Российская партия ""Русь"""	78	5	0	2	1	3	2	1	1	1	4	5	6	5	2	3	1	6	1	1	4	4	2	1	6	0	5	6					
		0.22%	0.31%	0.0%	0.12%	0.05%	0.21%	0.17%	0.07%	0.08%	0.06%	0.28%	0.33%	0.4%	0.30%	0.14%	0.25%	0.14%	0.37%	0.14%	0.06%	0.30%	0.26%	0.15%	0.20%	0.66%	0.0%	0.36%	0.54%					
24	"7. ""Новый курс - Автомобильная Россия"""	232	6	10	7	7	9	13	8	5	9	3	9	8	15	10	8	5	26	3	14	10	10	7	6	3	0	15	6					
		0.68%	0.38%	0.84%	0.45%	0.41%	0.65%	1.11%	0.57%	0.41%	0.60%	0.21%	0.59%	0.53%	0.90%	0.73%	0.67%	0.74%	1.60%	0.44%	0.87%	0.76%	0.65%	0.55%	1.22%	0.33%	0.0%	1.10%	0.54%					
25	"8. ""Народно-республиканская партия России"""	24	1	0	1	1	1	0	0	3	1	1	1	0	1	0	0	1	3	0	2	2	1	0	0	0	0	2	2					
		0.07%	0.06%	0.0%	0.06%	0.05%	0.07%	0.0%	0.0%	0.24%	0.06%	0.07%	0.06%	0.0%	0.06%	0.0%	0.0%	0.14%	0.18%	0.0%	0.12%	0.15%	0.06%	0.0%	0.0%	0.0%	0.0%	0.14%	0.18%					
26	"9. ""Российская экологическая партия ""Зеленые"""	123	16	3	6	11	7	0	1	4	1	5	6	5	4	5	4	2	6	4	2	2	5	4	1	2	0	6	11					
		0.36%	1.02%	0.25%	0.38%	0.65%	0.50%	0.0%	0.07%	0.33%	0.06%	0.35%	0.39%	0.33%	0.24%	0.36%	0.33%	0.29%	0.37%	0.59%	0.12%	0.15%	0.32%	0.31%	0.20%	0.22%	0.0%	0.44%	1.00%					
27	"10. ""Аграрная партия России"""	638	24	29	10	32	26	31	32	28	18	29	37	26	39	12	18	6	34	20	35	22	28	19	12	19	9	24	19					
		1.87%	1.53%	2.46%	0.64%	1.90%	1.88%	2.67%	2.31%	2.32%	1.20%	2.03%	2.44%	1.73%	2.34%	0.87%	1.50%	0.89%	2.10%	2.95%	2.17%	1.67%	1.84%	1.50%	2.45%	2.11%	3.14%	1.76%	1.73%					
28	"11. ""Истинные патриоты России"""	78	1	1	1	2	2	1	0	0	1	1	2	5	3	7	3	0	0	1	0	0	2	2	1	0	0	42	0					
		0.22%	0.06%	0.08%	0.06%	0.11%	0.14%	0.08%	0.0%	0.0%	0.06%	0.07%	0.13%	0.33%	0.18%	0.51%	0.25%	0.0%	0.0%	0.14%	0.0%	0.0%	0.13%	0.15%	0.20%	0.0%	0.0%	3.09%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	348	11	13	9	22	20	9	11	12	0	21	15	11	11	18	23	10	17	5	18	15	16	9	12	6	2	18	14					
		1.02%	0.70%	1.10%	0.58%	1.30%	1.44%	0.77%	0.79%	0.99%	0.0%	1.47%	0.99%	0.73%	0.66%	1.31%	1.92%	1.48%	1.05%	0.73%	1.12%	1.14%	1.05%	0.71%	2.45%	0.66%	0.69%	1.32%	1.28%					
30	"13. ""Демократическая партия России"""	73	1	1	1	4	0	2	5	1	4	1	2	3	6	5	2	1	1	3	3	6	5	3	2	4	0	5	2					
		0.21%	0.06%	0.08%	0.06%	0.23%	0.0%	0.17%	0.36%	0.08%	0.26%	0.07%	0.13%	0.2%	0.36%	0.36%	0.16%	0.14%	0.06%	0.44%	0.18%	0.45%	0.32%	0.23%	0.40%	0.44%	0.0%	0.36%	0.18%					
31	"14. ""Великая Россия - Евразийский Союз"""	55	1	1	1	3	1	5	0	1	2	2	1	1	5	2	0	0	4	1	5	3	1	3	3	0	0	7	2					
		0.16%	0.06%	0.08%	0.06%	0.17%	0.07%	0.43%	0.0%	0.08%	0.13%	0.14%	0.06%	0.06%	0.30%	0.14%	0.0%	0.0%	0.24%	0.14%	0.31%	0.22%	0.06%	0.23%	0.61%	0.0%	0.0%	0.51%	0.18%					
32	"15. ""Партия СЛОН"""	190	18	12	11	15	14	10	15	4	12	7	4	8	10	3	2	1	12	1	8	2	6	4	0	3	2	3	3					
		0.55%	1.14%	1.01%	0.71%	0.89%	1.01%	0.86%	1.08%	0.33%	0.80%	0.49%	0.26%	0.53%	0.60%	0.21%	0.16%	0.14%	0.74%	0.14%	0.49%	0.15%	0.39%	0.31%	0.0%	0.33%	0.69%	0.22%	0.27%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4608	237	139	217	263	146	106	213	183	242	242	214	215	225	158	134	83	228	85	216	184	260	126	39	91	16	169	177					
		13.53%	15.11%	11.80%	14.00%	15.62%	10.57%	9.13%	15.42%	15.18%	16.17%	17.01%	14.13%	14.33%	13.54%	11.56%	11.22%	12.35%	14.11%	12.57%	13.44%	14.02%	17.11%	9.99%	7.97%	10.12%	5.59%	12.45%	16.19%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	76	2	0	0	1	3	3	3	1	4	0	3	3	17	4	1	3	6	2	1	3	2	4	3	1	1	3	2					
		0.22%	0.12%	0.0%	0.0%	0.05%	0.21%	0.25%	0.21%	0.08%	0.26%	0.0%	0.19%	0.2%	1.02%	0.29%	0.08%	0.44%	0.37%	0.29%	0.06%	0.22%	0.13%	0.31%	0.61%	0.11%	0.34%	0.22%	0.18%					
35	"18. ""ЛДПР"""	4400	198	123	176	165	189	169	173	144	163	155	201	197	259	195	177	100	213	95	184	145	187	168	92	142	45	213	132					
		12.92%	12.62%	10.45%	11.36%	9.80%	13.69%	14.55%	12.52%	11.95%	10.89%	10.90%	13.27%	13.13%	15.59%	14.27%	14.82%	14.88%	13.18%	14.05%	11.44%	11.05%	12.31%	13.32%	18.81%	15.79%	15.73%	15.69%	12.07%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1396	88	88	73	51	96	45	60	48	73	41	53	85	33	46	42	25	54	19	55	63	50	42	12	50	10	46	48					
		4.10%	5.61%	7.47%	4.71%	3.03%	6.95%	3.87%	4.34%	3.98%	4.87%	2.88%	3.50%	5.66%	1.98%	3.36%	3.51%	3.72%	3.34%	2.81%	3.42%	4.80%	3.29%	3.33%	2.45%	5.56%	3.49%	3.38%	4.39%					
37	"20. ""Политическая партия ""Единая Россия"""	10550	421	326	519	531	438	330	394	366	455	412	479	416	519	459	408	209	506	204	520	429	475	430	131	282	120	431	340					
		30.99%	26.84%	27.69%	33.50%	31.55%	31.73%	28.42%	28.53%	30.37%	30.41%	28.97%	31.63%	27.73%	31.24%	33.60%	34.17%	31.10%	31.33%	30.17%	32.35%	32.69%	31.27%	34.09%	26.78%	31.36%	41.95%	31.76%	31.10%					
38	"21. ""Российская Конституционно-демократическая партия"""	55	1	3	0	3	0	4	1	1	2	1	2	1	6	7	1	1	5	1	2	3	3	2	3	1	1	0	0					
		0.16%	0.06%	0.25%	0.0%	0.17%	0.0%	0.34%	0.07%	0.08%	0.13%	0.07%	0.13%	0.06%	0.36%	0.51%	0.08%	0.14%	0.30%	0.14%	0.12%	0.22%	0.19%	0.15%	0.61%	0.11%	0.34%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	63	2	1	1	6	2	3	2	1	0	2	1	1	3	4	3	2	8	1	4	3	2	4	0	1	0	2	4					
		0.18%	0.12%	0.08%	0.06%	0.35%	0.14%	0.25%	0.14%	0.08%	0.0%	0.14%	0.06%	0.06%	0.18%	0.29%	0.25%	0.29%	0.49%	0.14%	0.24%	0.22%	0.13%	0.31%	0.0%	0.11%	0.0%	0.14%	0.36%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5472	284	217	274	294	230	222	263	187	269	271	233	262	224	180	144	116	200	102	271	222	202	222	101	168	34	154	126					
		16.07%	18.11%	18.43%	17.68%	17.46%	16.66%	19.12%	19.04%	15.51%	17.98%	19.05%	15.38%	17.46%	13.48%	13.17%	12.06%	17.26%	12.38%	15.08%	16.86%	16.92%	13.29%	17.60%	20.65%	18.68%	11.88%	11.34%	11.52%					
																																		
41	Против всех	1793	63	65	65	102	73	69	58	80	75	62	72	96	96	84	72	10	86	48	93	66	101	60	23	38	6	72	58					
		5.26%	4.01%	5.52%	4.19%	6.06%	5.28%	5.94%	4.19%	6.63%	5.01%	4.36%	4.75%	6.4%	5.77%	6.14%	6.03%	1.48%	5.32%	7.10%	5.78%	5.03%	6.64%	4.75%	4.70%	4.22%	2.09%	5.30%	5.30%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
