Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
"Наименование Избирательной комиссии:    Кемерово, Ленинская"																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2789	50	61	70	70	73	52	56	67	80	59	62	42	58	50	50	51	55	86	67	57	50	50	50	50	73	50	60	50	60	60	51	50	50	50	50	50	50	100	70	157	51	52	70	50	50	69					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2776	50	56	70	70	72	52	56	67	80	59	62	42	58	50	50	51	55	86	67	57	50	50	50	50	73	50	60	50	60	55	51	50	50	50	50	50	50	100	70	157	50	52	70	50	49	69					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	2738	28	42	63	847	77	33	38	57	38	66	52	14	20	125	33	99	23	22	42	11	35	30	28	17	77	0	60	50	52	24	25	35	134	21	20	67	43	33	30	45	13	17	22	24	57	49					
14	Число погашенных неиспользованных открепительных удостоверений	13	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	259	9	6	7	9	8	9	11	12	6	11	12	8	6	4	5	3	3	2	7	4	2	10	2	9	5	6	6	4	5	4	2	6	1	4	3	2	4	3	1	4	8	2	8	3	3	10					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	1407	24	40	31	65	50	24	25	41	32	25	30	35	41	29	38	17	37	20	34	34	27	22	27	31	36	24	34	36	31	34	24	33	20	21	30	29	38	11	26	32	34	23	44	29	14	25					
		1.92%	1.52%	2.49%	1.80%	2.67%	2.63%	1.50%	1.58%	2.18%	2.17%	1.82%	1.86%	2.38%	2.48%	2.08%	1.94%	0.84%	2.46%	1.33%	2.24%	2.86%	1.70%	1.46%	1.64%	2.13%	2.49%	1.34%	1.82%	1.76%	1.87%	1.86%	1.59%	1.93%	1.46%	1.71%	2.03%	1.65%	2.59%	1.12%	1.54%	2.11%	2.45%	1.65%	2.58%	1.83%	1.10%	1.66%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1250	30	36	24	48	30	33	29	57	30	42	29	23	15	23	35	22	40	33	37	24	20	20	32	24	20	26	18	18	19	10	37	37	16	27	22	25	16	18	32	30	24	23	25	26	17	28					
		1.70%	1.90%	2.24%	1.40%	1.97%	1.58%	2.07%	1.84%	3.03%	2.04%	3.06%	1.80%	1.57%	0.91%	1.65%	1.79%	1.09%	2.66%	2.20%	2.44%	2.02%	1.26%	1.33%	1.95%	1.65%	1.38%	1.45%	0.96%	0.88%	1.14%	0.55%	2.45%	2.17%	1.16%	2.20%	1.49%	1.42%	1.09%	1.83%	1.89%	1.97%	1.73%	1.65%	1.46%	1.64%	1.34%	1.86%					
20	3.Политическая партия «Демократическая партия России»	162	2	1	3	2	5	10	5	10	3	2	5	2	2	2	6	2	1	3	9	3	2	4	7	3	2	3	3	3	2	3	2	2	4	2	1	2	1	3	4	11	1	4	6	3	1	5					
		0.22%	0.13%	0.06%	0.17%	0.08%	0.26%	0.63%	0.32%	0.53%	0.20%	0.15%	0.31%	0.14%	0.12%	0.14%	0.31%	0.10%	0.07%	0.20%	0.59%	0.25%	0.13%	0.27%	0.43%	0.21%	0.14%	0.17%	0.16%	0.15%	0.12%	0.16%	0.13%	0.12%	0.29%	0.16%	0.07%	0.11%	0.07%	0.31%	0.24%	0.72%	0.07%	0.29%	0.35%	0.19%	0.08%	0.33%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5811	131	143	167	177	162	40	104	150	134	154	120	146	101	88	166	116	156	140	137	119	136	91	194	169	156	90	130	170	103	150	196	56	68	113	123	73	109	47	118	92	148	129	137	165	85	112					
		7.92%	8.28%	8.89%	9.71%	7.27%	8.52%	2.50%	6.59%	7.96%	9.10%	11.21%	7.46%	9.95%	6.10%	6.31%	8.49%	5.73%	10.36%	9.31%	9.03%	10.01%	8.54%	6.06%	11.81%	11.62%	10.80%	5.01%	6.94%	8.33%	6.20%	8.20%	12.98%	3.28%	4.95%	9.22%	8.32%	4.15%	7.44%	4.78%	6.97%	6.06%	10.67%	9.23%	8.02%	10.43%	6.69%	7.43%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	917	18	35	14	17	16	18	20	38	26	19	17	20	19	23	35	23	29	22	28	15	16	16	16	21	36	25	25	17	18	19	19	26	3	13	17	23	14	14	29	22	7	12	12	17	9	19					
		1.25%	1.14%	2.18%	0.81%	0.70%	0.84%	1.13%	1.27%	2.02%	1.77%	1.38%	1.06%	1.36%	1.15%	1.65%	1.79%	1.14%	1.93%	1.46%	1.85%	1.26%	1.01%	1.07%	0.97%	1.44%	2.49%	1.39%	1.33%	0.83%	1.08%	1.04%	1.26%	1.52%	0.22%	1.06%	1.15%	1.31%	0.95%	1.42%	1.71%	1.45%	0.50%	0.86%	0.70%	1.07%	0.71%	1.26%					
23	6.Политическая партия «Партия социальной справедливости»	199	9	4	5	5	2	8	5	9	2	2	7	4	2	2	6	10	9	11	8	2	2	7	1	3	10	4	3	3	2	3	6	2	4	2	2	1	2	4	6	9	0	1	4	3	2	1					
		0.27%	0.57%	0.25%	0.29%	0.21%	0.11%	0.50%	0.32%	0.48%	0.14%	0.15%	0.44%	0.27%	0.12%	0.14%	0.31%	0.49%	0.60%	0.73%	0.53%	0.17%	0.13%	0.47%	0.06%	0.21%	0.69%	0.22%	0.16%	0.15%	0.12%	0.16%	0.40%	0.12%	0.29%	0.16%	0.14%	0.06%	0.14%	0.41%	0.35%	0.59%	0.00%	0.07%	0.23%	0.19%	0.16%	0.07%					
24	7.Политическая партия «Либерально-демократическая партия России»	5702	116	125	139	226	154	50	147	163	119	112	129	132	136	86	154	134	125	145	117	106	147	139	136	113	107	78	146	129	94	125	138	34	114	74	97	115	102	97	171	171	96	99	141	169	120	135					
		7.77%	7.33%	7.77%	8.09%	9.28%	8.10%	3.13%	9.32%	8.65%	8.08%	8.15%	8.02%	8.99%	8.21%	6.16%	7.88%	6.62%	8.30%	9.65%	7.71%	8.92%	9.23%	9.25%	8.28%	7.77%	7.40%	4.35%	7.79%	6.32%	5.66%	6.83%	9.14%	1.99%	8.30%	6.04%	6.56%	6.53%	6.96%	9.87%	10.10%	11.26%	6.92%	7.08%	8.26%	10.68%	9.44%	8.96%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3581	100	83	89	93	80	76	59	103	72	79	80	53	72	57	99	80	94	68	71	64	87	80	102	85	77	65	83	97	66	83	95	80	71	60	65	76	78	36	85	81	85	52	95	81	53	91					
		4.88%	6.32%	5.16%	5.18%	3.82%	4.21%	4.76%	3.74%	5.47%	4.89%	5.75%	4.97%	3.61%	4.35%	4.09%	5.06%	3.95%	6.24%	4.52%	4.68%	5.38%	5.46%	5.33%	6.21%	5.84%	5.33%	3.62%	4.43%	4.75%	3.98%	4.54%	6.29%	4.69%	5.17%	4.90%	4.40%	4.32%	5.32%	3.66%	5.02%	5.33%	6.13%	3.72%	5.56%	5.12%	4.17%	6.04%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	557	8	4	12	7	9	14	7	20	12	8	7	13	15	11	16	12	7	16	18	10	14	12	17	11	11	8	12	14	9	15	19	16	13	9	14	13	7	6	9	22	11	11	19	13	8	18					
		0.76%	0.51%	0.25%	0.70%	0.29%	0.47%	0.88%	0.44%	1.06%	0.82%	0.58%	0.44%	0.89%	0.91%	0.79%	0.82%	0.59%	0.46%	1.06%	1.19%	0.84%	0.88%	0.80%	1.03%	0.76%	0.76%	0.45%	0.64%	0.69%	0.54%	0.82%	1.26%	0.94%	0.95%	0.73%	0.95%	0.74%	0.48%	0.61%	0.53%	1.45%	0.79%	0.79%	1.11%	0.82%	0.63%	1.19%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	51547	1103	1058	1163	1710	1330	1284	1139	1209	995	884	1128	987	1191	1027	1332	1551	962	987	1010	785	1093	1080	1061	943	946	1425	1384	1511	1286	1338	929	1329	1032	828	1059	1382	1062	723	1166	1005	950	1019	1167	1030	943	1021					
		70.25%	69.68%	65.76%	67.66%	70.23%	69.96%	80.35%	72.18%	64.17%	67.60%	64.34%	70.11%	67.23%	71.92%	73.62%	68.13%	76.59%	63.88%	65.67%	66.58%	66.02%	68.66%	71.90%	64.58%	64.81%	65.47%	79.39%	73.89%	74.07%	77.47%	73.11%	61.52%	77.86%	75.11%	67.59%	71.65%	78.52%	72.44%	73.55%	68.87%	66.16%	68.49%	72.89%	68.33%	65.11%	74.19%	67.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1659	28	58	47	55	48	41	38	68	34	34	40	32	30	33	60	51	35	49	39	19	35	21	41	52	32	29	35	22	30	35	35	44	18	29	36	18	29	19	42	36	31	19	51	30	8	43					
		2.26%	1.77%	3.60%	2.73%	2.26%	2.52%	2.57%	2.41%	3.61%	2.31%	2.47%	2.49%	2.18%	1.81%	2.37%	3.07%	2.52%	2.32%	3.26%	2.57%	1.60%	2.20%	1.40%	2.50%	3.57%	2.21%	1.62%	1.87%	1.08%	1.81%	1.91%	2.32%	2.58%	1.31%	2.37%	2.44%	1.02%	1.98%	1.93%	2.48%	2.37%	2.24%	1.36%	2.99%	1.90%	0.63%	2.85%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
