Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    район Западное Дегунино																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №3244	УИК №3245					
		0.60%	0.82%	0.24%	0.94%	0.77%	0.72%	0.97%	0.51%	0.87%	0.68%	0.39%	0.58%	0.63%	0.42%	0.28%	0.69%	0.33%	0.69%	0.27%	0.55%	0.74%	0.35%	0.86%	1.12%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
