Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    район Западное Дегунино																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №3149	УИК №3150					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	739	28	39	37	44	33	42	36	53	42	27	22	31	29	30	49	48	35	30	36	18	21	8	1					
		2.90%	2.46%	3.77%	3.51%	4.09%	2.88%	3.17%	2.59%	3.94%	3.20%	2.25%	2.08%	2.56%	2.41%	2.36%	3.66%	3.60%	2.92%	2.69%	3.57%	1.79%	1.84%	2.87%	0.33%					
19	2.Всероссийская политическая партия «Гражданская Сила»	560	20	22	17	26	23	16	28	26	45	32	22	28	41	43	30	28	31	31	18	18	13	2	0					
		2.20%	1.76%	2.13%	1.61%	2.42%	2.01%	1.21%	2.02%	1.93%	3.43%	2.67%	2.08%	2.32%	3.40%	3.39%	2.24%	2.10%	2.59%	2.78%	1.78%	1.79%	1.14%	0.72%	0.00%					
20	3.Политическая партия «Демократическая партия России»	59	1	1	3	5	2	1	3	1	5	4	5	1	1	3	6	4	3	2	2	2	3	1	0					
		0.23%	0.09%	0.10%	0.28%	0.47%	0.17%	0.08%	0.22%	0.07%	0.38%	0.33%	0.47%	0.08%	0.08%	0.24%	0.45%	0.30%	0.25%	0.18%	0.20%	0.20%	0.26%	0.36%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3180	165	98	123	151	127	165	188	169	166	139	127	164	142	173	142	155	176	169	121	139	123	53	5					
		12.48%	14.51%	9.48%	11.66%	14.05%	11.10%	12.43%	13.53%	12.57%	12.64%	11.60%	11.98%	13.56%	11.78%	13.63%	10.61%	11.64%	14.68%	15.14%	11.99%	13.83%	10.78%	18.99%	1.67%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	481	21	27	17	26	19	22	32	29	29	19	16	28	22	37	32	13	34	22	7	13	11	5	0					
		1.89%	1.85%	2.61%	1.61%	2.42%	1.66%	1.66%	2.30%	2.16%	2.21%	1.59%	1.51%	2.32%	1.83%	2.92%	2.39%	0.98%	2.84%	1.97%	0.69%	1.29%	0.96%	1.79%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	87	1	0	1	9	5	2	5	7	8	3	3	7	3	7	6	6	3	1	1	2	5	1	1					
		0.34%	0.09%	0.00%	0.09%	0.84%	0.44%	0.15%	0.36%	0.52%	0.61%	0.25%	0.28%	0.58%	0.25%	0.55%	0.45%	0.45%	0.25%	0.09%	0.10%	0.20%	0.44%	0.36%	0.33%					
24	7.Политическая партия «Либерально-демократическая партия России»	2257	109	66	80	91	94	109	119	123	116	121	86	110	121	110	112	111	101	112	122	110	112	21	1					
		8.86%	9.59%	6.38%	7.58%	8.47%	8.22%	8.21%	8.57%	9.14%	8.83%	10.10%	8.11%	9.10%	10.04%	8.67%	8.37%	8.33%	8.42%	10.04%	12.09%	10.95%	9.82%	7.53%	0.33%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2079	114	90	90	67	84	133	110	108	117	85	105	100	104	99	133	107	103	72	80	62	81	34	1					
		8.16%	10.03%	8.70%	8.53%	6.23%	7.34%	10.02%	7.92%	8.03%	8.91%	7.10%	9.91%	8.27%	8.63%	7.80%	9.94%	8.03%	8.59%	6.45%	7.93%	6.17%	7.10%	12.19%	0.33%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	356	25	13	20	22	16	21	17	14	13	18	21	16	12	16	19	17	15	18	12	12	10	7	2					
		1.40%	2.20%	1.26%	1.90%	2.05%	1.40%	1.58%	1.22%	1.04%	0.99%	1.50%	1.98%	1.32%	0.99%	1.26%	1.42%	1.28%	1.25%	1.61%	1.19%	1.19%	0.88%	2.51%	0.67%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14313	599	617	602	574	677	752	770	727	697	666	590	645	662	669	740	786	625	592	575	598	724	139	287					
		56.18%	52.68%	59.67%	57.06%	53.40%	59.18%	56.67%	55.44%	54.05%	53.08%	55.59%	55.66%	53.35%	54.94%	52.72%	55.31%	59.01%	52.13%	53.05%	56.99%	59.50%	63.45%	49.82%	95.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1020	41	42	50	52	50	49	65	41	55	69	55	62	50	67	50	40	59	58	21	20	19	3	2					
		4.00%	3.61%	4.06%	4.74%	4.84%	4.37%	3.69%	4.68%	3.05%	4.19%	5.76%	5.19%	5.13%	4.15%	5.28%	3.74%	3.00%	4.92%	5.20%	2.08%	1.99%	1.67%	1.08%	0.67%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
