Выборы Президента Российской Федерации																																																										
																																																										
Наименование Избирательной комиссии:    Погарская																																																										
																																																										
Итоги голосования 																																																										
																																																										
		Сумма	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833					
11	Число полученных открепительных  удостоверений	995	15	15	20	4	15	20	15	15	20	20	15	2	24	15	15	15	46	25	15	26	50	30	15	20	15	15	5	5	5	20	15	16	15	15	20	20	20	5	35	15	5	5	15	7	35	10	20	25	50	50	60					
12	Число выданных открепительных удостоверений	856	15	15	20	2	15	20	10	15	8	18	9	0	24	15	15	15	41	25	15	26	50	30	15	14	15	0	0	3	0	18	15	16	15	11	20	20	20	5	27	10	2	5	7	6	35	10	20	22	27	38	57					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	210	4	1	6	2	2	7	1	0	2	2	1	3	5	5	0	3	4	2	3	1	4	4	2	3	5	3	4	1	2	18	2	1	0	3	4	4	1	2	3	1	2	1	6	0	3	1	2	0	20	28	26					
14	Число неиспользованных открепительных удостоверений	139	0	0	0	2	0	0	5	0	12	2	6	2	0	0	0	0	5	0	0	0	0	0	0	6	0	15	5	2	5	2	0	0	0	4	0	0	0	0	8	5	3	0	8	1	0	0	0	3	23	12	3					
15	"Число открепительных удостоверений, выданных в ТИК"	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																										
18	. Глазьев Сергей Юрьевич	596	5	4	2	1	3	19	4	1	9	1	2	0	16	8	3	5	14	15	5	4	12	10	3	8	10	0	31	2	1	14	1	3	9	2	22	7	18	4	14	5	9	0	10	5	9	2	20	1	70	90	83					
		3.20%	1.62%	1.75%	0.59%	0.71%	1.60%	3.93%	2.37%	1.05%	2.45%	0.44%	1.27%	0.00%	3.29%	2.81%	1.79%	2.81%	2.87%	2.79%	1.64%	1.39%	2.82%	2.21%	1.51%	1.84%	3.10%	0.00%	7.23%	0.66%	0.73%	3.76%	0.38%	1.12%	5.92%	0.87%	5.57%	1.88%	3.37%	2.20%	3.76%	2.69%	6.08%	0.00%	3.22%	1.89%	2.31%	1.50%	4.34%	0.38%	4.62%	5.84%	5.12%					
19	. Малышкин Олег Александрович	518	11	4	6	4	4	21	5	3	11	12	3	1	19	4	2	6	17	11	7	5	5	10	5	6	3	2	9	8	0	21	14	10	3	3	14	9	13	7	5	4	3	9	11	9	6	4	8	5	54	51	51					
		2.78%	3.57%	1.75%	1.78%	2.84%	2.13%	4.34%	2.96%	3.16%	2.99%	5.24%	1.91%	0.82%	3.90%	1.40%	1.19%	3.37%	3.48%	2.05%	2.30%	1.74%	1.17%	2.21%	2.51%	1.38%	0.93%	1.63%	2.10%	2.65%	0.00%	5.65%	5.30%	3.73%	1.97%	1.31%	3.54%	2.42%	2.43%	3.85%	1.34%	2.15%	2.03%	3.21%	3.54%	3.40%	1.54%	3.01%	1.74%	1.92%	3.56%	3.31%	3.14%					
20	. Миронов Сергей Михайлович	153	3	2	8	2	1	5	1	0	4	1	0	1	9	3	1	7	10	5	3	4	0	3	0	1	1	0	0	0	1	6	1	5	2	2	1	5	3	1	0	2	4	1	1	0	2	4	2	1	7	12	15					
		0.82%	0.97%	0.87%	2.37%	1.42%	0.53%	1.03%	0.59%	0.00%	1.09%	0.44%	0.00%	0.82%	1.85%	1.05%	0.60%	3.93%	2.05%	0.93%	0.98%	1.39%	0.00%	0.66%	0.00%	0.23%	0.31%	0.00%	0.00%	0.00%	0.73%	1.61%	0.38%	1.87%	1.32%	0.87%	0.25%	1.34%	0.56%	0.55%	0.00%	1.08%	2.70%	0.36%	0.32%	0.00%	0.51%	3.01%	0.43%	0.38%	0.46%	0.78%	0.92%					
21	. Путин Владимир Владимирович	10524	144	117	199	56	108	285	86	68	232	103	74	70	312	171	118	105	286	281	182	132	246	262	120	334	140	97	151	146	92	231	147	163	96	162	184	158	302	105	213	110	104	195	144	133	236	73	280	143	880	877	871					
		56.45%	46.75%	51.09%	58.88%	39.72%	57.45%	58.88%	50.89%	71.58%	63.04%	44.98%	47.13%	57.38%	64.07%	60.00%	70.24%	58.99%	58.61%	52.33%	59.67%	45.99%	57.75%	57.84%	60.30%	76.78%	43.34%	78.86%	35.20%	48.34%	67.15%	62.10%	55.68%	60.82%	63.16%	70.74%	46.58%	42.47%	56.55%	57.69%	57.26%	59.14%	70.27%	69.64%	46.30%	50.19%	60.67%	54.89%	60.74%	55.00%	58.05%	56.91%	53.70%					
22	. Хакамада Ирина Муцуовна	259	4	2	0	7	2	12	1	2	3	0	0	3	4	3	2	6	5	6	0	1	4	6	3	4	4	0	6	4	3	7	3	3	1	4	9	5	2	5	3	4	0	4	3	4	14	3	1	4	23	16	44					
		1.39%	1.30%	0.87%	0.00%	4.96%	1.06%	2.48%	0.59%	2.11%	0.82%	0.00%	0.00%	2.46%	0.82%	1.05%	1.19%	3.37%	1.02%	1.12%	0.00%	0.35%	0.94%	1.32%	1.51%	0.92%	1.24%	0.00%	1.40%	1.32%	2.19%	1.88%	1.14%	1.12%	0.66%	1.75%	2.28%	1.34%	0.37%	2.75%	0.81%	2.15%	0.00%	1.43%	0.96%	1.51%	3.60%	2.26%	0.22%	1.54%	1.52%	1.04%	2.71%					
23	. Харитонов Николай Михайлович	6000	130	98	107	67	68	131	67	15	97	103	69	44	113	85	35	45	141	194	104	138	136	129	59	74	156	22	223	132	37	85	96	80	39	54	145	178	183	55	131	58	26	68	134	108	113	43	136	98	423	432	496					
		32.19%	42.21%	42.79%	31.66%	47.52%	36.17%	27.07%	39.64%	15.79%	26.36%	44.98%	43.95%	36.07%	23.20%	29.82%	20.83%	25.28%	28.89%	36.13%	34.10%	48.08%	31.92%	28.48%	29.65%	17.01%	48.30%	17.89%	51.98%	43.71%	27.01%	22.85%	36.36%	29.85%	25.66%	23.58%	36.71%	47.85%	34.27%	30.22%	35.22%	31.18%	17.57%	24.29%	43.09%	40.75%	29.05%	32.33%	29.50%	37.69%	27.90%	28.03%	30.58%					
																																																										
24	Против всех	384	8	1	5	2	0	5	3	1	8	8	2	3	12	7	3	1	9	18	0	2	17	33	5	3	6	0	9	10	3	2	1	3	2	2	15	7	4	5	6	3	0	2	5	2	4	0	7	4	45	39	42					
		2.06%	2.60%	0.44%	1.48%	1.42%	0.00%	1.03%	1.78%	1.05%	2.17%	3.49%	1.27%	2.46%	2.46%	2.46%	1.79%	0.56%	1.84%	3.35%	0.00%	0.70%	3.99%	7.28%	2.51%	0.69%	1.86%	0.00%	2.10%	3.31%	2.19%	0.54%	0.38%	1.12%	1.32%	0.87%	3.80%	1.88%	0.75%	2.75%	1.61%	1.61%	0.00%	0.71%	1.61%	0.75%	1.03%	0.00%	1.52%	1.54%	2.97%	2.53%	2.59%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
