Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Кушнаренковская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №2485	УИК №2486	УИК №2487	УИК №2488	УИК №2489	УИК №2490	УИК №2491	УИК №2492	УИК №2493	УИК №2494	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14273	259	704	710	241	320	801	506	701	424	126	129	188	87	397	232	377	143	265	471	244	337	236	197	97	290	358	472	102	332	319	408	247	502	57	236	102	119	465	268	145	342	227	396	248	353	93					
		74.31%	44.43%	73.10%	68.67%	46.89%	45.65%	70.20%	61.71%	69.96%	67.30%	71.59%	75.44%	82.10%	94.57%	84.83%	86.57%	73.20%	86.14%	86.32%	85.95%	84.72%	88.22%	73.52%	67.93%	85.09%	79.89%	90.40%	93.28%	88.70%	89.49%	74.19%	80.31%	85.17%	85.37%	86.36%	82.23%	85.00%	85.61%	85.48%	94.37%	88.41%	85.93%	89.72%	56.17%	70.66%	72.93%	75.61%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	63	2	5	0	2	3	11	12	1	1	1	1	0	0	3	0	0	0	0	1	1	2	0	0	0	3	0	0	0	0	1	0	0	3	0	1	0	0	2	0	1	1	0	0	1	4	0					
		0.33%	0.34%	0.52%	0.00%	0.39%	0.43%	0.96%	1.46%	0.10%	0.16%	0.57%	0.58%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.18%	0.35%	0.52%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.51%	0.00%	0.35%	0.00%	0.00%	0.37%	0.00%	0.61%	0.25%	0.00%	0.00%	0.28%	0.83%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
