Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																							
Дата голосования: 02.12.2007																																																							
																																																							
Наименование Избирательной комиссии:    Кушнаренковская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
		Сумма	УИК №2493	УИК №2494	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537	УИК №2538	УИК №2539	УИК №2540					
		0.13%	0.16%	0.00%	0.07%	0.20%	0.00%	0.00%	0.22%	0.57%	0.00%	0.00%	1.34%	0.00%	1.20%	0.35%	0.00%	0.00%	0.00%	0.00%	1.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.26%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	13	3	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0					
		0.06%	0.24%	0.00%	0.00%	0.10%	0.06%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	1.07%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1077	63	111	124	26	46	57	67	20	7	4	7	3	12	8	7	19	3	7	6	11	19	40	7	32	18	7	14	21	23	4	18	22	70	9	26	6	29	9	5	3	1	9	8	4	36	6	13	10					
		5.03%	4.96%	8.88%	9.04%	2.64%	2.80%	5.13%	7.26%	2.86%	3.91%	2.11%	3.13%	3.80%	2.88%	2.82%	9.86%	3.84%	1.81%	2.25%	8.00%	1.96%	6.15%	14.08%	7.07%	10.74%	6.06%	6.14%	3.67%	5.56%	4.78%	3.92%	4.99%	5.16%	12.52%	2.94%	4.52%	8.11%	10.55%	7.89%	3.31%	0.54%	0.36%	5.73%	2.03%	1.51%	4.20%	1.61%	2.42%	7.69%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	2	0	2	2	3	5	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0					
		0.14%	0.16%	0.00%	0.15%	0.20%	0.18%	0.45%	0.00%	0.29%	0.56%	0.00%	0.00%	0.00%	0.24%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.26%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.27%	0.19%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	1	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0					
		0.07%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	1.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	239	19	6	2	13	22	4	0	8	5	3	4	0	4	8	0	10	2	2	0	3	3	5	0	29	9	3	6	8	5	2	2	14	5	1	8	0	0	1	3	2	0	3	0	0	3	7	3	2					
		1.12%	1.50%	0.48%	0.15%	1.32%	1.34%	0.36%	0.00%	1.14%	2.79%	1.58%	1.79%	0.00%	0.96%	2.82%	0.00%	2.02%	1.20%	0.64%	0.00%	0.53%	0.97%	1.76%	0.00%	9.73%	3.03%	2.63%	1.57%	2.12%	1.04%	1.96%	0.55%	3.29%	0.89%	0.33%	1.39%	0.00%	0.00%	0.88%	1.99%	0.36%	0.00%	1.91%	0.00%	0.00%	0.35%	1.88%	0.56%	1.54%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	143	6	0	1	26	1	5	13	10	3	5	11	2	3	1	0	0	0	6	0	2	0	3	0	2	5	0	3	8	2	0	3	1	0	0	7	0	0	1	3	1	0	0	0	0	2	2	5	0					
		0.67%	0.47%	0.00%	0.07%	2.64%	0.06%	0.45%	1.41%	1.43%	1.68%	2.63%	4.91%	2.53%	0.72%	0.35%	0.00%	0.00%	0.00%	1.93%	0.00%	0.36%	0.00%	1.06%	0.00%	0.67%	1.68%	0.00%	0.79%	2.12%	0.42%	0.00%	0.83%	0.23%	0.00%	0.00%	1.22%	0.00%	0.00%	0.88%	1.99%	0.18%	0.00%	0.00%	0.00%	0.00%	0.23%	0.54%	0.93%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	34	4	0	2	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	0	3	0	0	0	4	2	0	0	0	0	1	0	1	1	0	0	0	1	4	0	0					
		0.16%	0.32%	0.00%	0.15%	0.20%	0.06%	0.00%	0.11%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.06%	0.00%	0.00%	0.67%	0.88%	0.00%	0.79%	0.00%	0.00%	0.00%	0.94%	0.36%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.18%	0.36%	0.00%	0.00%	0.00%	0.12%	1.07%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19569	1159	1128	1237	895	1563	1028	833	641	159	174	187	74	378	258	64	451	154	295	65	539	280	215	92	220	256	101	347	328	442	94	336	370	474	295	529	68	246	102	129	539	275	145	381	261	794	344	506	118					
		91.32%	91.33%	90.24%	90.16%	91.05%	95.13%	92.53%	90.25%	91.57%	88.83%	91.58%	83.48%	93.67%	90.87%	90.85%	90.14%	91.11%	92.77%	94.86%	86.67%	95.91%	90.61%	75.70%	92.93%	73.83%	86.20%	88.60%	91.08%	86.77%	91.89%	92.16%	93.07%	86.85%	84.79%	96.41%	92.00%	91.89%	89.45%	89.47%	85.43%	97.82%	99.28%	92.36%	96.70%	98.49%	92.65%	92.23%	94.05%	90.77%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	0	0	1	7	0	4	6	2	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	5	1	1	0					
		0.16%	0.00%	0.00%	0.07%	0.71%	0.00%	0.36%	0.65%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.32%	0.00%	0.53%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.58%	0.27%	0.19%	0.00%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
