Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Федоровская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №3238	УИК №3239	УИК №3240	УИК №3241	УИК №3242	УИК №3243	УИК №3244	УИК №3245	УИК №3246	УИК №3247	УИК №3248	УИК №3249	УИК №3250	УИК №3251	УИК №3252	УИК №3253	УИК №3254	УИК №3255	УИК №3256	УИК №3257	УИК №3258	УИК №3259	УИК №3260	УИК №3261	УИК №3262	УИК №3263	УИК №3264	УИК №3265	УИК №3266	УИК №3267	УИК №3268	УИК №3269	УИК №3270	УИК №3271	УИК №3272					
		0.68%	0.49%	0.16%	0.00%	0.68%	0.19%	0.00%	1.21%	2.31%	0.00%	0.00%	1.32%	1.98%	0.40%	0.61%	0.48%	1.03%	0.24%	1.24%	0.19%	1.38%	1.12%	0.00%	0.00%	1.84%	0.35%	0.98%	1.84%	1.53%	0.86%	0.57%	1.28%	0.38%	1.16%	0.00%	1.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	148	5	3	14	5	1	5	4	0	0	9	6	9	8	6	2	1	2	3	1	2	3	3	0	4	0	3	2	0	2	7	3	4	2	0	29					
		1.09%	2.44%	0.49%	3.14%	3.42%	0.09%	2.39%	1.62%	0.00%	0.00%	6.16%	1.99%	4.46%	3.19%	1.22%	0.95%	0.51%	0.47%	1.24%	0.19%	1.38%	0.67%	0.91%	0.00%	2.45%	0.00%	1.47%	1.23%	0.00%	0.58%	2.00%	0.77%	1.51%	0.26%	0.00%	2.41%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	7					
		0.10%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.57%	0.00%	0.00%	0.13%	0.00%	0.58%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12185	166	551	424	136	960	200	233	104	255	137	278	184	236	403	202	181	392	222	494	134	427	309	621	138	255	194	153	314	318	306	371	255	728	900	1004					
		89.60%	80.98%	89.89%	95.07%	93.15%	90.91%	95.69%	94.33%	80.00%	93.07%	93.84%	92.05%	91.09%	94.02%	81.91%	96.19%	92.82%	92.24%	91.74%	93.92%	92.41%	95.53%	94.21%	93.95%	84.66%	89.79%	95.10%	93.87%	96.32%	91.64%	87.43%	95.13%	96.23%	94.18%	72.87%	83.60%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	5	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	1.46%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
