Выборы Президента Российской Федерации																																																			
																																																			
Наименование Избирательной комиссии:    Предгорная																																																			
																																																			
Итоги голосования 																																																			
																																																			
		Сумма	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025					
11	Число полученных открепительных  удостоверений	560	17	18	10	19	18	18	19	19	18	19	6	9	5	20	28	18	9	6	11	10	5	4	4	19	14	15	10	11	7	19	10	8	5	4	7	8	10	9	15	19	15	15	16	14					
12	Число выданных открепительных удостоверений	223	7	13	5	10	15	10	11	14	6	5	1	2	3	13	19	5	5	3	3	4	0	2	0	3	4	4	0	0	3	5	2	0	1	0	2	1	4	0	4	10	4	4	6	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	94	2	3	7	2	0	2	2	6	1	5	0	1	3	6	5	7	2	0	2	2	0	0	0	3	2	1	2	1	0	2	1	0	0	2	0	2	3	2	2	4	0	0	5	4					
14	Число неиспользованных открепительных удостоверений	337	10	5	5	9	3	8	8	5	12	14	5	7	2	7	9	13	4	3	8	6	5	2	4	16	10	11	10	11	4	14	8	8	4	4	5	7	6	9	11	9	11	11	10	4					
15	"Число открепительных удостоверений, выданных в ТИК"	4	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																			
18	. Глазьев Сергей Юрьевич	1295	23	82	31	50	48	38	56	50	59	38	13	11	3	37	54	102	39	11	39	20	1	3	11	44	32	39	13	7	4	22	51	21	3	0	11	17	13	13	29	47	33	10	44	23					
		3.29%	1.55%	5.46%	4.76%	3.34%	3.42%	3.41%	3.91%	3.52%	4.86%	3.08%	2.81%	1.29%	1.02%	2.37%	3.24%	5.17%	4.79%	1.95%	3.84%	2.06%	0.51%	1.92%	7.75%	3.16%	3.23%	5.41%	1.60%	0.76%	1.12%	2.01%	5.14%	4.20%	1.66%	0.00%	3.28%	3.95%	2.13%	2.67%	3.30%	3.58%	3.48%	1.52%	3.35%	2.99%					
19	. Малышкин Олег Александрович	1077	41	84	10	54	32	24	29	28	19	26	6	9	4	42	55	61	22	11	37	33	8	10	8	47	33	4	21	7	8	21	34	13	6	2	4	10	8	33	30	49	18	10	37	29					
		2.73%	2.76%	5.60%	1.54%	3.61%	2.28%	2.15%	2.03%	1.97%	1.57%	2.11%	1.30%	1.05%	1.36%	2.69%	3.30%	3.09%	2.70%	1.95%	3.64%	3.41%	4.06%	6.41%	5.63%	3.38%	3.33%	0.55%	2.58%	0.76%	2.23%	1.92%	3.43%	2.60%	3.31%	2.78%	1.19%	2.33%	1.31%	6.78%	3.41%	3.73%	1.90%	1.52%	2.82%	3.78%					
20	. Миронов Сергей Михайлович	365	12	24	8	15	18	5	7	13	9	14	5	2	2	12	16	31	8	15	9	9	0	0	3	10	3	3	4	1	4	0	41	7	1	0	1	4	3	8	3	11	1	7	8	8					
		0.93%	0.81%	1.60%	1.23%	1.00%	1.28%	0.45%	0.49%	0.92%	0.74%	1.13%	1.08%	0.23%	0.68%	0.77%	0.96%	1.57%	0.98%	2.65%	0.89%	0.93%	0.00%	0.00%	2.11%	0.72%	0.30%	0.42%	0.49%	0.11%	1.12%	0.00%	4.13%	1.40%	0.55%	0.00%	0.30%	0.93%	0.49%	1.64%	0.34%	0.84%	0.11%	1.07%	0.61%	1.04%					
21	. Путин Владимир Владимирович	25024	992	900	416	1024	901	731	923	929	548	764	279	665	182	986	1088	1272	510	311	617	652	136	111	93	846	650	391	624	703	225	498	468	224	108	57	234	310	415	341	522	824	676	462	911	505					
		63.51%	66.67%	59.96%	63.90%	68.40%	64.22%	65.56%	64.50%	65.42%	45.18%	61.86%	60.26%	77.78%	61.90%	63.16%	65.23%	64.44%	62.65%	55.04%	60.73%	67.29%	69.04%	71.15%	65.49%	60.82%	65.66%	54.23%	76.66%	76.33%	62.85%	45.56%	47.18%	44.80%	59.67%	79.17%	69.85%	72.09%	68.03%	70.02%	59.32%	62.80%	71.31%	70.32%	69.44%	65.76%					
22	. Хакамада Ирина Муцуовна	901	28	41	7	30	30	33	44	51	22	22	11	36	16	35	37	50	22	12	28	16	5	5	3	19	13	16	8	10	4	7	59	10	4	1	3	5	7	12	23	41	22	13	22	18					
		2.29%	1.88%	2.73%	1.08%	2.00%	2.14%	2.96%	3.07%	3.59%	1.81%	1.78%	2.38%	4.21%	5.44%	2.24%	2.22%	2.53%	2.70%	2.12%	2.76%	1.65%	2.54%	3.21%	2.11%	1.37%	1.31%	2.22%	0.98%	1.09%	1.12%	0.64%	5.95%	2.00%	2.21%	1.39%	0.90%	1.16%	1.15%	2.46%	2.61%	3.12%	2.32%	1.98%	1.68%	2.34%					
23	. Харитонов Николай Михайлович	9119	354	299	157	241	318	243	303	289	469	339	124	108	67	366	373	353	189	192	241	187	41	21	20	385	226	239	133	169	102	517	270	212	54	11	60	74	137	58	246	277	145	131	226	153					
		23.14%	23.79%	19.92%	24.12%	16.10%	22.67%	21.79%	21.17%	20.35%	38.66%	27.45%	26.78%	12.63%	22.79%	23.45%	22.36%	17.88%	23.22%	33.98%	23.72%	19.30%	20.81%	13.46%	14.08%	27.68%	22.83%	33.15%	16.34%	18.35%	28.49%	47.30%	27.22%	42.40%	29.83%	15.28%	17.91%	17.21%	22.46%	11.91%	27.95%	21.11%	15.30%	19.94%	17.23%	19.92%					
																																																			
24	Против всех	1297	26	58	17	71	53	29	60	51	87	24	18	21	14	72	40	86	22	10	36	46	4	4	3	31	27	22	5	12	5	16	61	8	5	0	18	10	16	9	22	56	36	14	43	29					
		3.29%	1.75%	3.86%	2.61%	4.74%	3.78%	2.60%	4.19%	3.59%	7.17%	1.94%	3.89%	2.46%	4.76%	4.61%	2.40%	4.36%	2.70%	1.77%	3.54%	4.75%	2.03%	2.56%	2.11%	2.23%	2.73%	3.05%	0.61%	1.30%	1.40%	1.46%	6.15%	1.60%	2.76%	0.00%	5.37%	2.33%	2.62%	1.85%	2.50%	4.27%	3.80%	2.13%	3.28%	3.78%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
