Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Советско-Гаванская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №817	УИК №818	УИК №819	УИК №820					
		5.60%	7.13%	7.14%	6.90%	6.87%	7.73%	3.95%	6.09%	6.52%	4.01%	6.46%	4.70%	5.22%	4.14%	3.16%	3.06%	2.14%	6.75%	5.71%	2.58%	4.25%	4.81%	5.89%	0.00%	0.00%	5.88%	10.42%	2.82%	5.08%	3.47%	4.17%	4.82%	1.30%	7.41%	25.00%	0.00%	18.18%	2.47%	10.00%	5.26%	0.00%	0.00%	0.00%	10.00%	0.00%	36.84%	0.00%	1.39%	1.43%	3.70%	12.50%	4.17%	5.88%					
19	. Малышкин Олег Александрович	817	55	23	38	58	42	7	51	45	23	36	31	18	3	15	7	27	42	11	60	51	65	41	0	1	3	3	0	1	10	3	2	4	1	1	0	1	4	4	1	0	1	1	0	0	1	1	5	6	6	0	7	1					
		3.80%	3.70%	2.52%	4.30%	3.59%	3.61%	4.61%	3.14%	3.00%	3.29%	4.15%	3.94%	7.83%	2.07%	2.49%	3.57%	4.80%	4.29%	2.10%	5.33%	4.43%	4.28%	3.10%	0.00%	4.17%	8.82%	3.12%	0.00%	1.69%	3.47%	12.50%	2.41%	5.19%	3.70%	12.50%	0.00%	4.55%	4.94%	13.33%	5.26%	0.00%	5.26%	5.00%	0.00%	0.00%	5.26%	4.55%	6.94%	8.57%	22.22%	0.00%	7.29%	5.88%					
20	. Миронов Сергей Михайлович	262	14	12	20	25	6	0	25	18	12	10	11	2	0	5	2	7	7	2	11	14	18	21	0	0	0	1	0	1	5	1	1	5	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	1	0					
		1.22%	0.94%	1.32%	2.26%	1.55%	0.52%	0.00%	1.54%	1.20%	1.72%	1.15%	1.40%	0.87%	0.00%	0.83%	1.02%	1.25%	0.72%	0.38%	0.98%	1.22%	1.19%	1.59%	0.00%	0.00%	0.00%	1.04%	0.00%	1.69%	1.74%	4.17%	1.20%	6.49%	0.00%	0.00%	0.00%	0.00%	1.23%	0.00%	0.00%	0.00%	0.00%	0.00%	5.00%	0.00%	5.26%	0.00%	2.78%	0.00%	0.00%	0.00%	1.04%	0.00%					
21	. Путин Владимир Владимирович	13331	771	532	534	925	662	97	932	842	470	536	487	139	103	394	141	414	630	360	842	779	1003	821	14	14	18	63	50	41	192	14	49	51	20	5	15	12	46	19	11	27	12	18	14	3	4	11	45	49	14	14	61	11					
		62.05%	51.85%	58.40%	60.41%	57.24%	56.87%	63.82%	57.32%	56.06%	67.24%	61.82%	61.88%	60.43%	71.03%	65.45%	71.94%	73.67%	64.42%	68.57%	74.78%	67.62%	66.07%	62.01%	63.64%	58.33%	52.94%	65.62%	70.42%	69.49%	66.67%	58.33%	59.04%	66.23%	74.07%	62.50%	68.18%	54.55%	56.79%	63.33%	57.89%	90.00%	63.16%	90.00%	70.00%	37.50%	21.05%	50.00%	62.50%	70.00%	51.85%	58.33%	63.54%	64.71%					
22	. Хакамада Ирина Муцуовна	1210	116	66	43	78	67	7	88	97	36	58	33	12	7	27	5	30	51	35	33	65	77	129	0	0	1	1	6	0	11	0	5	3	2	0	0	0	1	0	3	0	1	0	0	0	4	4	1	0	3	3	1	0					
		5.63%	7.80%	7.24%	4.86%	4.83%	5.76%	4.61%	5.41%	6.46%	5.15%	6.69%	4.19%	5.22%	4.83%	4.49%	2.55%	5.34%	5.21%	6.67%	2.93%	5.64%	5.07%	9.74%	0.00%	0.00%	2.94%	1.04%	8.45%	0.00%	3.82%	0.00%	6.02%	3.90%	7.41%	0.00%	0.00%	0.00%	1.23%	0.00%	15.79%	0.00%	5.26%	0.00%	0.00%	0.00%	21.05%	18.18%	1.39%	0.00%	11.11%	12.50%	1.04%	0.00%					
23	. Харитонов Николай Михайлович	3023	311	143	115	308	203	24	301	268	87	102	135	35	17	102	28	47	109	55	93	110	206	157	0	0	2	7	1	2	23	1	9	5	0	0	0	1	4	0	0	0	0	0	1	2	0	1	3	1	0	0	4	0					
		14.07%	20.91%	15.70%	13.01%	19.06%	17.44%	15.79%	18.51%	17.84%	12.45%	11.76%	17.15%	15.22%	11.72%	16.94%	14.29%	8.36%	11.15%	10.48%	8.26%	9.55%	13.57%	11.86%	0.00%	0.00%	5.88%	7.29%	1.41%	3.39%	7.99%	4.17%	10.84%	6.49%	0.00%	0.00%	0.00%	4.55%	4.94%	0.00%	0.00%	0.00%	0.00%	0.00%	5.00%	25.00%	0.00%	4.55%	4.17%	1.43%	0.00%	0.00%	4.17%	0.00%					
																																																											
24	Против всех	1400	98	59	55	95	76	8	113	117	33	67	44	9	8	29	6	19	59	25	45	69	63	67	8	9	8	11	12	11	37	4	11	8	2	0	7	3	22	4	3	3	5	1	2	3	2	5	15	12	3	4	17	4					
		6.52%	6.59%	6.48%	6.22%	5.88%	6.53%	5.26%	6.95%	7.79%	4.72%	7.73%	5.59%	3.91%	5.52%	4.82%	3.06%	3.38%	6.03%	4.76%	4.00%	5.99%	4.15%	5.06%	36.36%	37.50%	23.53%	11.46%	16.90%	18.64%	12.85%	16.67%	13.25%	10.39%	7.41%	0.00%	31.82%	13.64%	27.16%	13.33%	15.79%	10.00%	26.32%	5.00%	10.00%	37.50%	10.53%	22.73%	20.83%	17.14%	11.11%	16.67%	17.71%	23.53%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
