Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Руднянская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403					
		1.65%	2.21%	2.4%	2.10%	2.21%	0.73%	1.86%	3.03%	1.25%	2.05%	0.83%	0.0%	0.0%	0.16%	0.0%	1.57%	1.01%	1.30%	1.19%	2.04%	3.55%	1.85%	1.46%					
22	"5. ""За Русь Святую"""	48	6	6	4	4	1	0	0	1	0	0	1	0	0	0	15	1	0	6	2	0	0	1					
		0.54%	0.49%	0.8%	0.38%	0.80%	0.73%	0.0%	0.0%	1.25%	0.0%	0.0%	1.42%	0.0%	0.0%	0.0%	2.36%	0.20%	0.0%	0.79%	0.51%	0.0%	0.0%	0.29%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	1	0	2	1	0	0	0	0	1	0	0	0	2	0	4	3	1	1	3	0	1	2					
		0.25%	0.08%	0.0%	0.19%	0.20%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.32%	0.0%	0.62%	0.61%	0.65%	0.13%	0.76%	0.0%	0.92%	0.58%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	7	2	8	0	0	0	0	0	0	2	0	0	3	1	1	2	2	0	0	1	0	1					
		0.34%	0.57%	0.26%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.48%	0.37%	0.15%	0.40%	1.30%	0.0%	0.0%	0.59%	0.0%	0.29%					
25	"8. ""Народно-республиканская партия России"""	9	0	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0					
		0.10%	0.0%	0.26%	0.19%	0.0%	0.0%	0.62%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.25%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	6	2	1	0	0	1	1	0	1	2	0	0	2	1	0	1	0	1	0	0	0	0					
		0.21%	0.49%	0.26%	0.09%	0.0%	0.0%	0.62%	3.03%	0.0%	0.18%	0.83%	0.0%	0.0%	0.32%	0.37%	0.0%	0.20%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	785	84	40	91	31	8	10	0	6	54	20	17	8	82	49	62	34	16	59	55	11	7	41					
		8.93%	6.87%	5.33%	8.72%	6.25%	5.88%	6.21%	0.0%	7.5%	10.11%	8.36%	24.28%	8.60%	13.37%	18.42%	9.76%	6.92%	10.45%	7.80%	14.03%	6.50%	6.48%	11.98%					
28	"11. ""Истинные патриоты России"""	11	0	0	0	0	0	2	0	0	0	4	0	0	0	2	0	0	0	0	1	0	0	2					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	1.24%	0.0%	0.0%	0.0%	1.67%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.58%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	87	12	3	5	7	0	7	0	0	13	0	0	0	3	0	14	7	0	5	2	7	0	2					
		0.99%	0.98%	0.4%	0.47%	1.41%	0.0%	4.34%	0.0%	0.0%	2.43%	0.0%	0.0%	0.0%	0.48%	0.0%	2.20%	1.42%	0.0%	0.66%	0.51%	4.14%	0.0%	0.58%					
30	"13. ""Демократическая партия России"""	16	1	2	1	0	1	0	0	1	1	0	0	0	0	2	1	2	0	2	1	1	0	0					
		0.18%	0.08%	0.26%	0.09%	0.0%	0.73%	0.0%	0.0%	1.25%	0.18%	0.0%	0.0%	0.0%	0.0%	0.75%	0.15%	0.40%	0.0%	0.26%	0.25%	0.59%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	1	1	2	1	0	0	0	1	2	0	0	0	1	2	2	0	1	0	1	0	0	2					
		0.19%	0.08%	0.13%	0.19%	0.20%	0.0%	0.0%	0.0%	1.25%	0.37%	0.0%	0.0%	0.0%	0.16%	0.75%	0.31%	0.0%	0.65%	0.0%	0.25%	0.0%	0.0%	0.58%					
32	"15. ""Партия СЛОН"""	12	1	0	2	2	1	0	0	1	2	1	0	0	0	0	0	1	0	1	0	0	0	0					
		0.13%	0.08%	0.0%	0.19%	0.40%	0.73%	0.0%	0.0%	1.25%	0.37%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	339	51	32	46	33	1	2	0	1	19	10	0	1	12	10	31	16	0	37	17	4	8	8					
		3.86%	4.17%	4.26%	4.41%	6.65%	0.73%	1.24%	0.0%	1.25%	3.55%	4.18%	0.0%	1.07%	1.95%	3.75%	4.88%	3.25%	0.0%	4.89%	4.33%	2.36%	7.40%	2.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	14	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	2	1	2	1	1	0	2					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.31%	0.40%	0.65%	0.26%	0.25%	0.59%	0.0%	0.58%					
35	"18. ""ЛДПР"""	1353	157	90	167	96	27	19	6	16	74	39	5	9	94	47	111	87	34	102	71	22	11	69					
		15.40%	12.85%	12.0%	16.01%	19.35%	19.85%	11.80%	18.18%	20.0%	13.85%	16.31%	7.14%	9.67%	15.33%	17.66%	17.48%	17.71%	22.22%	13.49%	18.11%	13.01%	10.18%	20.17%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	224	44	37	35	10	4	3	0	3	16	8	1	0	9	3	7	14	1	9	8	5	0	7					
		2.55%	3.60%	4.93%	3.35%	2.01%	2.94%	1.86%	0.0%	3.75%	2.99%	3.34%	1.42%	0.0%	1.46%	1.12%	1.10%	2.85%	0.65%	1.19%	2.04%	2.95%	0.0%	2.04%					
37	"20. ""Политическая партия ""Единая Россия"""	2439	359	226	326	146	30	73	3	28	98	74	16	29	127	64	167	93	39	259	100	55	41	86					
		27.77%	29.40%	30.13%	31.25%	29.43%	22.05%	45.34%	9.09%	35.0%	18.35%	30.96%	22.85%	31.18%	20.71%	24.06%	26.29%	18.94%	25.49%	34.25%	25.51%	32.54%	37.96%	25.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	2	0	1	1	0	1	1	1	1	0	0	0	1	1	2	0	0	0	4	0	2	2					
		0.22%	0.16%	0.0%	0.09%	0.20%	0.0%	0.62%	3.03%	1.25%	0.18%	0.0%	0.0%	0.0%	0.16%	0.37%	0.31%	0.0%	0.0%	0.0%	1.02%	0.0%	1.85%	0.58%					
39	"22. ""Развитие предпринимательства"""	18	5	3	2	2	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1					
		0.20%	0.40%	0.4%	0.19%	0.40%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.20%	0.65%	0.13%	0.0%	0.0%	0.0%	0.29%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2089	313	183	208	89	23	19	8	7	161	38	7	37	217	41	136	175	46	167	89	30	19	76					
		23.79%	25.63%	24.4%	19.94%	17.94%	16.91%	11.80%	24.24%	8.75%	30.14%	15.89%	9.99%	39.78%	35.39%	15.41%	21.41%	35.64%	30.06%	22.08%	22.70%	17.75%	17.59%	22.22%					
																													
41	Против всех	318	59	29	44	15	5	5	8	1	16	15	15	2	13	13	22	16	2	18	9	7	1	3					
		3.62%	4.83%	3.86%	4.21%	3.02%	3.67%	3.10%	24.24%	1.25%	2.99%	6.27%	21.42%	2.15%	2.12%	4.88%	3.46%	3.25%	1.30%	2.38%	2.29%	4.14%	0.92%	0.87%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
