Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Эртильская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №3901	УИК №3902	УИК №3903	УИК №3904	УИК №3905	УИК №3906	УИК №3907	УИК №3908	УИК №3909	УИК №3910	УИК №3911	УИК №3912	УИК №3913	УИК №3914	УИК №3915	УИК №3916	УИК №3917	УИК №3918	УИК №3919	УИК №3920	УИК №3921	УИК №3922	УИК №3923	УИК №3924	УИК №3925	УИК №3926	УИК №3927	УИК №3928	УИК №3929	УИК №3930	УИК №3931	УИК №3932	УИК №3933	УИК №3934	УИК №3935	УИК №3936	УИК №3937	УИК №3938	УИК №3939	УИК №3940	УИК №3941	УИК №3942	УИК №3943					
		64.44%	70.79%	51.19%	74.72%	73.10%	66.07%	65.33%	70.82%	70.35%	80.99%	76.57%	61.07%	61.44%	63.81%	85.71%	84.62%	59.06%	68.70%	59.41%	60.00%	62.30%	66.39%	73.25%	62.81%	71.00%	75.00%	66.97%	78.18%	75.13%	53.97%	57.80%	76.96%	66.52%	56.88%	48.48%	55.51%	52.47%	51.05%	67.89%	58.29%	66.00%	67.32%	67.32%	71.08%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	1	2	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	3	0	2	0	0	5	1	1	5	4	1	0	1	1	1	1	0					
		0.22%	0.37%	0.60%	0.00%	0.00%	0.30%	0.00%	0.27%	0.44%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.19%	0.20%	0.00%	0.00%	0.40%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	2.73%	0.00%	0.36%	0.00%	0.00%	0.75%	0.18%	0.17%	0.73%	0.60%	0.26%	0.00%	0.26%	0.25%	0.15%	0.20%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
