Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Эртильская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №3901	УИК №3902	УИК №3903	УИК №3904	УИК №3905	УИК №3906	УИК №3907	УИК №3908	УИК №3909	УИК №3910	УИК №3911	УИК №3912	УИК №3913	УИК №3914	УИК №3915	УИК №3916	УИК №3917	УИК №3918	УИК №3919	УИК №3920	УИК №3921	УИК №3922	УИК №3923	УИК №3924	УИК №3925	УИК №3926	УИК №3927	УИК №3928	УИК №3929	УИК №3930	УИК №3931	УИК №3932	УИК №3933	УИК №3934	УИК №3935	УИК №3936	УИК №3937	УИК №3938	УИК №3939	УИК №3940	УИК №3941					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	103	0	6	3	2	3	5	0	2	6	2	0	0	0	1	6	2	1	1	2	0	1	3	0	0	0	0	4	2	1	6	8	1	6	9	4	2	3	4	1	6	0					
		0.72%	0.00%	1.97%	0.40%	0.62%	0.94%	2.59%	0.00%	1.03%	1.51%	1.44%	0.00%	0.00%	0.00%	0.19%	1.41%	0.30%	1.11%	0.44%	0.54%	0.00%	0.96%	0.66%	0.00%	0.00%	0.00%	0.00%	0.81%	0.54%	0.17%	1.14%	1.53%	0.19%	1.12%	1.52%	0.89%	0.70%	0.82%	1.37%	0.19%	1.30%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2790	33	65	145	66	36	21	9	33	117	12	69	5	14	68	72	146	19	45	63	24	19	71	12	27	46	41	128	94	113	103	123	126	177	139	129	31	94	56	90	81	28					
		19.40%	15.79%	21.38%	19.15%	20.31%	11.29%	10.88%	7.76%	16.92%	29.47%	8.63%	23.63%	7.14%	10.69%	13.08%	16.94%	21.66%	21.11%	20.00%	16.89%	17.14%	18.27%	15.54%	9.16%	8.13%	21.30%	11.55%	25.96%	25.41%	18.74%	19.58%	23.47%	23.64%	33.15%	23.52%	28.60%	10.92%	25.68%	19.24%	17.01%	17.61%	8.38%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	118	2	4	3	0	1	2	1	1	2	0	2	0	0	1	6	10	2	1	2	1	1	3	2	0	0	1	2	3	2	6	5	6	8	13	7	1	4	0	5	6	2					
		0.82%	0.96%	1.32%	0.40%	0.00%	0.31%	1.04%	0.86%	0.51%	0.50%	0.00%	0.68%	0.00%	0.00%	0.19%	1.41%	1.48%	2.22%	0.44%	0.54%	0.71%	0.96%	0.66%	1.53%	0.00%	0.00%	0.28%	0.41%	0.81%	0.33%	1.14%	0.95%	1.13%	1.50%	2.20%	1.55%	0.35%	1.09%	0.00%	0.95%	1.30%	0.60%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7343	118	115	436	148	199	102	69	111	178	98	151	46	94	353	245	303	47	143	235	78	52	273	109	241	133	235	193	137	356	235	197	196	207	214	166	156	168	160	260	185	201					
		51.07%	56.46%	37.83%	57.60%	45.54%	62.38%	52.85%	59.48%	56.92%	44.84%	70.50%	51.71%	65.71%	71.76%	67.88%	57.65%	44.96%	52.22%	63.56%	63.00%	55.71%	50.00%	59.74%	83.21%	72.59%	61.57%	66.20%	39.15%	37.03%	59.04%	44.68%	37.60%	36.77%	38.76%	36.21%	36.81%	54.93%	45.90%	54.98%	49.15%	40.22%	60.18%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	59	0	3	0	0	1	1	1	0	3	0	1	0	1	0	3	4	2	0	2	1	0	2	1	1	0	1	2	1	0	3	3	3	2	5	4	2	2	1	2	1	0					
		0.41%	0.00%	0.99%	0.00%	0.00%	0.31%	0.52%	0.86%	0.00%	0.76%	0.00%	0.34%	0.00%	0.76%	0.00%	0.71%	0.59%	2.22%	0.00%	0.54%	0.71%	0.00%	0.44%	0.76%	0.30%	0.00%	0.28%	0.41%	0.27%	0.00%	0.57%	0.57%	0.56%	0.37%	0.85%	0.89%	0.70%	0.55%	0.34%	0.38%	0.22%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
