Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Карасукская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	149	5	10	7	4	9	2	5	4	8	11	17	7	0	1	2	0	1	0	0	6	3	0	2	0	7	1	0	1	2	1	5	1	2	2	2	3	1	2	2	5	0	0	2	0	1	2	1	0	1	1					
		0.65%	0.82%	0.76%	0.61%	0.36%	0.66%	0.30%	0.40%	0.30%	0.90%	0.86%	1.06%	1.21%	0.00%	0.31%	0.39%	0.00%	0.25%	0.00%	0.00%	1.26%	0.61%	0.00%	1.05%	0.00%	2.09%	1.08%	0.00%	1.23%	0.29%	1.20%	1.27%	0.32%	1.32%	3.33%	0.35%	1.61%	0.62%	1.22%	1.90%	0.86%	0.00%	0.00%	0.46%	0.00%	2.38%	0.64%	0.69%	0.00%	0.64%	0.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13878	374	760	697	711	761	403	827	719	581	764	1015	203	117	165	267	259	254	122	99	283	308	92	109	71	219	76	63	62	433	56	244	197	96	47	340	121	100	116	78	374	168	43	274	42	22	186	97	219	107	137					
		60.49%	61.51%	57.71%	60.61%	63.26%	55.63%	60.42%	66.11%	53.58%	65.58%	59.46%	63.40%	35.00%	35.14%	51.89%	51.54%	51.80%	62.56%	61.62%	77.95%	59.21%	62.73%	67.15%	57.37%	72.45%	65.37%	81.72%	78.75%	76.54%	63.30%	67.47%	61.77%	63.34%	63.58%	78.33%	59.96%	65.05%	61.73%	70.73%	74.29%	64.48%	69.71%	75.44%	62.84%	57.53%	52.38%	59.62%	66.90%	75.00%	68.15%	76.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	77	3	11	0	7	3	6	2	6	6	4	12	0	0	1	1	0	1	0	0	3	1	0	0	0	1	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2					
		0.34%	0.49%	0.84%	0.00%	0.62%	0.22%	0.90%	0.16%	0.45%	0.68%	0.31%	0.75%	0.00%	0.00%	0.31%	0.19%	0.00%	0.25%	0.00%	0.00%	0.63%	0.20%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	1.67%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.38%	0.34%	0.00%	1.12%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
