Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Шабалинская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280					
21	. Путин Владимир Владимирович	4871	558	596	616	292	88	163	36	101	92	150	287	96	75	79	31	514	45	71	156	225	82	77	78	363					
		64.05%	65.19%	65.42%	68.83%	68.38%	67.69%	60.59%	50.70%	59.41%	57.50%	50.17%	57.17%	71.11%	71.43%	74.53%	46.97%	70.22%	56.25%	60.68%	60.70%	60.98%	44.09%	48.73%	52.70%	79.61%					
22	. Хакамада Ирина Муцуовна	140	14	15	27	5	1	5	0	2	5	5	11	2	2	1	3	12	1	1	4	7	2	7	3	5					
		1.84%	1.64%	1.65%	3.02%	1.17%	0.77%	1.86%	0.00%	1.18%	3.12%	1.67%	2.19%	1.48%	1.90%	0.94%	4.55%	1.64%	1.25%	0.85%	1.56%	1.90%	1.08%	4.43%	2.03%	1.10%					
23	. Харитонов Николай Михайлович	1872	208	207	187	86	30	72	22	50	47	123	115	28	20	22	24	145	23	34	75	100	86	63	50	55					
		24.62%	24.30%	22.72%	20.89%	20.14%	23.08%	26.77%	30.99%	29.41%	29.38%	41.14%	22.91%	20.74%	19.05%	20.75%	36.36%	19.81%	28.75%	29.06%	29.18%	27.10%	46.24%	39.87%	33.78%	12.06%					
																															
24	Против всех	112	12	14	11	9	2	4	2	3	1	7	16	1	2	1	2	9	1	0	2	6	2	0	0	5					
		1.47%	1.40%	1.54%	1.23%	2.11%	1.54%	1.49%	2.82%	1.76%	0.62%	2.34%	3.19%	0.74%	1.90%	0.94%	3.03%	1.23%	1.25%	0.00%	0.78%	1.63%	1.08%	0.00%	0.00%	1.10%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
