Выборы Президента Российской Федерации																																																				
																																																				
Наименование Избирательной комиссии:    Добрянская городская																																																				
																																																				
Итоги голосования 																																																				
																																																				
		Сумма	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																				
18	. Глазьев Сергей Юрьевич	967	54	63	43	60	74	52	66	52	41	40	16	25	9	32	9	18	48	35	51	59	17	19	8	4	0	2	5	1	5	2	1	3	16	0	1	1	4	2	7	1	1	5	4	3	8					
		3.19%	3.96%	4.03%	3.54%	3.34%	4.91%	3.54%	4.22%	3.61%	3.12%	3.22%	3.86%	2.94%	1.18%	3.26%	2.24%	2.64%	4.33%	3.45%	3.75%	3.86%	2.92%	2.97%	4.60%	2.45%	0.00%	1.03%	1.34%	2.13%	2.11%	3.51%	0.62%	1.82%	1.96%	0.00%	0.24%	0.45%	2.11%	1.50%	2.13%	0.43%	0.58%	1.86%	1.86%	0.96%	2.32%					
19	. Малышкин Олег Александрович	851	40	28	27	55	42	19	29	24	32	37	11	18	31	39	17	22	27	37	47	46	11	27	5	1	6	5	7	5	7	1	5	4	27	1	10	11	8	5	20	9	2	14	6	8	18					
		2.81%	2.93%	1.79%	2.22%	3.07%	2.79%	1.29%	1.85%	1.67%	2.44%	2.98%	2.66%	2.12%	4.05%	3.97%	4.23%	3.23%	2.44%	3.65%	3.45%	3.01%	1.89%	4.23%	2.87%	0.61%	4.00%	2.58%	1.87%	10.64%	2.95%	1.75%	3.09%	2.42%	3.31%	0.81%	2.43%	4.95%	4.21%	3.76%	6.08%	3.90%	1.16%	5.20%	2.79%	2.56%	5.22%					
20	. Миронов Сергей Михайлович	260	8	16	10	13	19	13	12	12	17	13	5	7	5	4	3	5	15	6	9	10	11	3	0	3	1	0	2	0	2	1	1	1	3	0	2	5	3	1	5	0	0	1	6	3	4					
		0.86%	0.59%	1.02%	0.82%	0.72%	1.26%	0.89%	0.77%	0.83%	1.29%	1.05%	1.21%	0.82%	0.65%	0.41%	0.75%	0.73%	1.35%	0.59%	0.66%	0.65%	1.89%	0.47%	0.00%	1.84%	0.67%	0.00%	0.53%	0.00%	0.84%	1.75%	0.62%	0.61%	0.37%	0.00%	0.49%	2.25%	1.58%	0.75%	1.52%	0.00%	0.00%	0.37%	2.79%	0.96%	1.16%					
21	. Путин Владимир Владимирович	21392	948	1044	827	1213	1006	968	1032	999	908	832	275	585	539	629	312	492	804	721	972	1099	424	483	138	144	125	158	298	31	179	50	132	111	613	109	341	187	154	111	182	193	140	193	173	252	266					
		70.61%	69.50%	66.71%	68.01%	67.61%	66.71%	65.94%	65.98%	69.42%	69.15%	67.04%	66.43%	68.74%	70.46%	63.99%	77.61%	72.25%	72.56%	71.03%	71.42%	71.88%	72.85%	75.59%	79.31%	88.34%	83.33%	81.44%	79.68%	65.96%	75.53%	87.72%	81.48%	67.27%	75.12%	88.62%	82.97%	84.23%	81.05%	83.46%	55.32%	83.55%	81.40%	71.75%	80.47%	80.51%	77.10%					
22	. Хакамада Ирина Муцуовна	1729	84	112	100	158	96	77	107	109	128	87	19	63	25	27	22	36	61	60	69	100	34	16	5	6	5	4	2	2	11	1	4	4	25	1	15	2	2	1	4	2	2	6	8	10	17					
		5.71%	6.16%	7.16%	8.22%	8.81%	6.37%	5.25%	6.84%	7.57%	9.75%	7.01%	4.59%	7.40%	3.27%	2.75%	5.47%	5.29%	5.51%	5.91%	5.07%	6.54%	5.84%	2.50%	2.87%	3.68%	3.33%	2.06%	0.53%	4.26%	4.64%	1.75%	2.47%	2.42%	3.06%	0.81%	3.65%	0.90%	1.05%	0.75%	1.22%	0.87%	1.16%	2.23%	3.72%	3.19%	4.93%					
23	. Харитонов Николай Михайлович	3250	138	190	122	163	180	243	198	147	84	120	60	98	116	185	32	70	92	105	132	104	57	67	14	4	12	15	20	4	21	2	14	36	103	6	32	11	14	8	97	21	21	39	12	21	20					
		10.73%	10.12%	12.14%	10.03%	9.09%	11.94%	16.55%	12.66%	10.22%	6.40%	9.67%	14.49%	11.52%	15.16%	18.82%	7.96%	10.28%	8.30%	10.34%	9.70%	6.80%	9.79%	10.49%	8.05%	2.45%	8.00%	7.73%	5.35%	8.51%	8.86%	3.51%	8.64%	21.82%	12.62%	4.88%	7.79%	4.95%	7.37%	6.02%	29.48%	9.09%	12.21%	14.50%	5.58%	6.71%	5.80%					
																																																				
24	Против всех	1595	80	96	80	121	76	82	114	87	95	99	22	41	22	57	5	31	55	43	81	104	24	14	4	0	1	6	38	4	8	0	5	4	19	5	3	3	5	5	11	4	6	7	6	10	12					
		5.27%	5.87%	6.13%	6.58%	6.74%	5.04%	5.59%	7.29%	6.05%	7.24%	7.98%	5.31%	4.82%	2.88%	5.80%	1.24%	4.55%	4.96%	4.24%	5.95%	6.80%	4.12%	2.19%	2.30%	0.00%	0.67%	3.09%	10.16%	8.51%	3.38%	0.00%	3.09%	2.42%	2.33%	4.07%	0.73%	1.35%	2.63%	3.76%	3.34%	1.73%	3.49%	2.60%	2.79%	3.19%	3.48%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
