Выборы Президента Российской Федерации																																																
																																																
"Наименование Избирательной комиссии:    Воронеж, Центральная"																																																
																																																
Итоги голосования 																																																
																																																
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441					
		5.78%	5.96%	5.47%	5.54%	6.88%	6.74%	7.88%	6.19%	6.35%	7.51%	4.14%	7.88%	5.11%	7.35%	5.93%	7.40%	5.06%	7.12%	5.50%	5.78%	5.15%	5.14%	4.96%	3.55%	4.26%	5.01%	5.86%	3.59%	6.74%	5.41%	3.69%	7.64%	5.10%	6.06%	3.76%	6.51%	6.97%	5.22%	7.25%	2.74%	3.06%	8.62%					
19	. Малышкин Олег Александрович	534	15	11	8	22	8	4	8	8	11	11	10	10	10	7	5	29	5	15	9	9	14	9	27	12	16	8	17	14	12	23	12	15	21	14	12	10	5	25	2	50	1					
		1.39%	1.54%	1.20%	0.96%	1.74%	0.86%	0.38%	0.87%	0.83%	1.16%	1.23%	0.82%	1.38%	1.19%	0.90%	0.51%	2.22%	0.65%	1.59%	0.96%	1.05%	1.53%	0.91%	2.08%	1.22%	1.91%	1.02%	1.45%	1.26%	1.20%	2.18%	1.31%	1.39%	1.82%	1.81%	1.30%	1.22%	0.71%	1.63%	1.37%	5.67%	0.57%					
20	. Миронов Сергей Михайлович	391	9	9	4	17	8	11	11	10	9	8	15	7	10	8	13	5	11	9	9	7	5	10	12	12	9	11	16	13	13	12	7	8	10	5	10	6	11	19	2	9	1					
		1.02%	0.92%	0.98%	0.48%	1.34%	0.86%	1.03%	1.19%	1.04%	0.95%	0.89%	1.23%	0.97%	1.19%	1.03%	1.34%	0.38%	1.42%	0.95%	0.96%	0.82%	0.55%	1.01%	0.93%	1.22%	1.07%	1.40%	1.37%	1.17%	1.30%	1.14%	0.76%	0.74%	0.87%	0.65%	1.09%	0.73%	1.55%	1.24%	1.37%	1.02%	0.57%					
21	. Путин Владимир Владимирович	22975	548	548	465	703	536	534	518	526	510	545	744	435	463	455	532	877	413	555	517	495	564	628	858	604	496	451	820	673	595	683	533	634	726	547	565	492	409	966	117	592	103					
		59.99%	56.32%	59.96%	56.02%	55.62%	57.33%	50.09%	56.24%	54.73%	53.97%	60.96%	61.03%	60.08%	54.92%	58.63%	54.68%	67.25%	53.43%	58.67%	55.35%	57.96%	61.64%	63.63%	66.15%	61.32%	59.12%	57.45%	70.09%	60.47%	59.62%	64.68%	58.19%	58.76%	62.86%	70.85%	61.35%	60.15%	57.69%	63.14%	80.14%	67.12%	59.20%					
22	. Хакамада Ирина Муцуовна	2882	54	58	63	79	62	99	81	117	91	95	105	46	84	80	118	104	81	71	91	85	76	60	83	67	53	58	65	75	62	59	46	75	71	22	50	69	56	130	1	29	11					
		7.53%	5.55%	6.35%	7.59%	6.25%	6.63%	9.29%	8.79%	12.17%	9.63%	10.63%	8.61%	6.35%	9.96%	10.31%	12.13%	7.98%	10.48%	7.51%	9.74%	9.95%	8.31%	6.08%	6.40%	6.80%	6.32%	7.39%	5.56%	6.74%	6.21%	5.59%	5.02%	6.95%	6.15%	2.85%	5.43%	8.44%	7.90%	8.50%	0.68%	3.29%	6.32%					
23	. Харитонов Николай Михайлович	7554	256	204	211	299	227	281	203	194	206	157	196	176	185	154	190	156	179	196	213	181	169	181	223	215	193	166	149	220	221	184	208	258	209	102	175	152	161	218	11	37	38					
		19.73%	26.31%	22.32%	25.42%	23.66%	24.28%	26.36%	22.04%	20.19%	21.80%	17.56%	16.08%	24.31%	21.95%	19.85%	19.53%	11.96%	23.16%	20.72%	22.81%	21.19%	18.47%	18.34%	17.19%	21.83%	23.00%	21.15%	12.74%	19.77%	22.14%	17.42%	22.71%	23.91%	18.10%	13.21%	19.00%	18.58%	22.71%	14.25%	7.53%	4.20%	21.84%					
																																																
24	Против всех	1575	30	30	33	52	28	49	33	42	47	40	49	13	28	25	36	63	27	42	39	29	34	43	44	30	22	40	60	37	38	52	32	30	45	49	46	31	28	58	1	116	4					
		4.11%	3.08%	3.28%	3.98%	4.11%	2.99%	4.60%	3.58%	4.37%	4.97%	4.47%	4.02%	1.80%	3.32%	3.22%	3.70%	4.83%	3.49%	4.44%	4.18%	3.40%	3.72%	4.36%	3.39%	3.05%	2.62%	5.10%	5.13%	3.32%	3.81%	4.92%	3.49%	2.78%	3.90%	6.35%	4.99%	3.79%	3.95%	3.79%	0.68%	13.15%	2.30%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
