Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Район Раменки																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №2549	УИК №2550	УИК №2551	УИК №2552	УИК №2553	УИК №2554	УИК №2555	УИК №2556	УИК №2557	УИК №2558	УИК №2559	УИК №2560	УИК №2561	УИК №2562	УИК №2563	УИК №2564	УИК №2565	УИК №2566	УИК №2567	УИК №2568	УИК №2569	УИК №2570	УИК №2571	УИК №2572	УИК №2573	УИК №2574	УИК №2575	УИК №2576	УИК №2577	УИК №2578	УИК №2579	УИК №2580	УИК №2581	УИК №2582	УИК №2583	УИК №3187	УИК №3188					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1750	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	785	17	15	20	21	38	21	22	28	22	18	22	26	11	9	11	32	22	15	18	23	16	27	32	32	25	36	22	23	29	27	20	26	26	26	7	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	758	24	21	23	10	24	20	33	11	12	28	18	16	47	57	17	38	23	13	19	0	14	21	21	26	11	15	17	19	22	12	14	20	25	23	12	22	10					
14	Число погашенных открепительных удостоверений	965	33	35	30	29	12	29	28	22	28	32	28	24	39	41	39	18	28	35	32	27	34	23	18	18	25	14	28	27	21	23	30	24	24	24	43	0	0					
15	Число открепительных удостоверений выданных ТИК	31	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	2	2	0	1	3	3	0	2	1	3	2	2	0	1	0	1	2	0	2	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	207	5	3	6	2	3	4	6	8	5	6	11	12	4	3	2	4	4	5	4	2	6	2	7	8	3	10	5	6	7	9	8	14	10	7	5	0	1					
		0.48%	0.45%	0.36%	0.49%	0.21%	0.18%	0.33%	0.61%	0.55%	0.55%	0.39%	0.75%	0.81%	0.50%	0.34%	0.18%	0.25%	0.29%	0.45%	0.35%	0.13%	0.49%	0.21%	0.47%	0.52%	0.17%	0.64%	0.38%	0.60%	0.49%	0.70%	0.59%	1.15%	0.84%	0.63%	0.81%	0.0%	0.61%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	4755	109	101	151	91	178	130	83	176	78	200	184	138	150	158	200	187	172	131	89	102	118	91	127	253	214	165	90	70	119	123	125	119	111	98	109	7	8					
		11.04%	9.84%	12.37%	12.43%	9.63%	10.99%	10.79%	8.46%	12.17%	8.72%	13.05%	12.55%	9.35%	18.89%	18.41%	18.81%	11.84%	12.75%	11.93%	7.89%	6.82%	9.79%	9.56%	8.70%	16.75%	12.80%	10.63%	6.95%	7.01%	8.46%	9.60%	9.32%	9.84%	9.34%	8.94%	17.66%	11.66%	4.93%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	837	27	17	29	32	30	26	24	25	17	26	31	33	3	3	13	28	23	20	16	26	31	18	26	25	35	25	36	19	29	38	21	33	30	14	3	2	3					
		1.94%	2.43%	2.08%	2.38%	3.38%	1.85%	2.15%	2.44%	1.73%	1.90%	1.69%	2.11%	2.23%	0.37%	0.34%	1.22%	1.77%	1.70%	1.82%	1.41%	1.74%	2.57%	1.89%	1.78%	1.65%	2.09%	1.61%	2.78%	1.90%	2.06%	2.96%	1.56%	2.72%	2.52%	1.27%	0.48%	3.33%	1.85%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	5078	109	102	154	91	204	177	115	165	79	245	199	189	136	177	144	186	129	112	97	129	133	101	160	225	201	154	132	105	183	141	99	160	155	112	62	5	11					
		11.79%	9.84%	12.5%	12.68%	9.63%	12.60%	14.70%	11.73%	11.41%	8.83%	15.99%	13.58%	12.81%	17.12%	20.62%	13.54%	11.77%	9.56%	10.20%	8.59%	8.63%	11.03%	10.62%	10.96%	14.90%	12.02%	9.92%	10.20%	10.52%	13.01%	11.01%	7.38%	13.23%	13.04%	10.22%	10.04%	8.33%	6.79%					
22	"5. ""За Русь Святую"""	188	3	6	2	6	10	5	3	4	0	4	6	6	3	2	5	7	6	6	4	8	5	6	10	2	6	10	1	3	6	4	11	8	5	8	3	0	4					
		0.43%	0.27%	0.73%	0.16%	0.63%	0.61%	0.41%	0.30%	0.27%	0.0%	0.26%	0.40%	0.40%	0.37%	0.23%	0.47%	0.44%	0.44%	0.54%	0.35%	0.53%	0.41%	0.63%	0.68%	0.13%	0.35%	0.64%	0.07%	0.30%	0.42%	0.31%	0.82%	0.66%	0.42%	0.73%	0.48%	0.0%	2.46%					
23	"6. ""Объединенная Российская партия ""Русь"""	96	0	1	2	4	3	0	0	2	2	3	3	0	2	3	1	6	5	4	8	3	2	1	3	3	5	1	3	2	3	7	2	0	3	2	3	0	4					
		0.22%	0.0%	0.12%	0.16%	0.42%	0.18%	0.0%	0.0%	0.13%	0.22%	0.19%	0.20%	0.0%	0.25%	0.34%	0.09%	0.37%	0.37%	0.36%	0.70%	0.20%	0.16%	0.10%	0.20%	0.19%	0.29%	0.06%	0.23%	0.20%	0.21%	0.54%	0.14%	0.0%	0.25%	0.18%	0.48%	0.0%	2.46%					
24	"7. ""Новый курс - Автомобильная Россия"""	689	21	15	23	9	20	19	11	26	10	20	25	21	6	5	16	31	15	9	21	28	17	18	31	21	29	36	22	20	33	32	36	18	12	6	4	1	2					
		1.60%	1.89%	1.83%	1.89%	0.95%	1.23%	1.57%	1.12%	1.79%	1.11%	1.30%	1.70%	1.42%	0.75%	0.58%	1.50%	1.96%	1.11%	0.81%	1.86%	1.87%	1.41%	1.89%	2.12%	1.39%	1.73%	2.32%	1.70%	2.00%	2.34%	2.5%	2.68%	1.48%	1.01%	0.54%	0.64%	1.66%	1.23%					
25	"8. ""Народно-республиканская партия России"""	29	0	0	3	2	0	0	0	0	1	1	1	2	0	0	1	2	2	0	0	0	2	0	0	0	2	1	1	2	0	0	1	1	3	1	0	0	0					
		0.06%	0.0%	0.0%	0.24%	0.21%	0.0%	0.0%	0.0%	0.0%	0.11%	0.06%	0.06%	0.13%	0.0%	0.0%	0.09%	0.12%	0.14%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.11%	0.06%	0.07%	0.20%	0.0%	0.0%	0.07%	0.08%	0.25%	0.09%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	389	13	11	5	5	7	9	5	17	7	14	14	16	19	17	6	17	17	10	15	13	14	8	15	11	9	13	10	4	11	7	10	7	12	7	14	0	0					
		0.90%	1.17%	1.34%	0.41%	0.52%	0.43%	0.74%	0.51%	1.17%	0.78%	0.91%	0.95%	1.08%	2.39%	1.98%	0.56%	1.07%	1.26%	0.91%	1.32%	0.87%	1.16%	0.84%	1.02%	0.72%	0.53%	0.83%	0.77%	0.40%	0.78%	0.54%	0.74%	0.57%	1.01%	0.63%	2.26%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	683	28	18	20	12	24	24	15	29	22	30	25	24	8	6	15	18	17	18	14	16	20	28	19	25	8	34	22	21	18	21	17	16	17	17	8	3	6					
		1.58%	2.52%	2.20%	1.64%	1.27%	1.48%	1.99%	1.53%	2.00%	2.46%	1.95%	1.70%	1.62%	1.00%	0.69%	1.41%	1.13%	1.26%	1.63%	1.24%	1.07%	1.65%	2.94%	1.30%	1.65%	0.47%	2.19%	1.70%	2.10%	1.28%	1.64%	1.26%	1.32%	1.43%	1.55%	1.29%	5.0%	3.70%					
28	"11. ""Истинные патриоты России"""	46	0	0	2	0	3	5	6	0	0	0	5	1	4	1	0	3	5	2	0	1	0	0	1	0	1	0	0	1	0	0	2	1	2	0	0	0	0					
		0.10%	0.0%	0.0%	0.16%	0.0%	0.18%	0.41%	0.61%	0.0%	0.0%	0.0%	0.34%	0.06%	0.50%	0.11%	0.0%	0.18%	0.37%	0.18%	0.0%	0.06%	0.0%	0.0%	0.06%	0.0%	0.05%	0.0%	0.0%	0.10%	0.0%	0.0%	0.14%	0.08%	0.16%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	454	10	10	14	4	33	11	14	23	6	20	16	14	3	7	13	16	13	9	11	17	5	14	27	11	19	14	11	6	23	11	10	10	14	12	1	1	1					
		1.05%	0.90%	1.22%	1.15%	0.42%	2.03%	0.91%	1.42%	1.59%	0.67%	1.30%	1.09%	0.94%	0.37%	0.81%	1.22%	1.01%	0.96%	0.81%	0.97%	1.13%	0.41%	1.47%	1.85%	0.72%	1.13%	0.90%	0.85%	0.60%	1.63%	0.85%	0.74%	0.82%	1.17%	1.09%	0.16%	1.66%	0.61%					
30	"13. ""Демократическая партия России"""	54	1	2	2	2	1	1	3	1	0	1	5	0	3	1	2	2	0	2	0	2	3	1	4	2	3	1	4	0	1	0	0	1	0	2	1	0	0					
		0.12%	0.09%	0.24%	0.16%	0.21%	0.06%	0.08%	0.30%	0.06%	0.0%	0.06%	0.34%	0.0%	0.37%	0.11%	0.18%	0.12%	0.0%	0.18%	0.0%	0.13%	0.24%	0.10%	0.27%	0.13%	0.17%	0.06%	0.30%	0.0%	0.07%	0.0%	0.0%	0.08%	0.0%	0.18%	0.16%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	76	2	2	0	2	0	1	2	6	0	2	3	7	0	1	1	9	6	5	0	2	0	2	1	3	3	2	2	1	1	1	0	2	0	3	2	1	1					
		0.17%	0.18%	0.24%	0.0%	0.21%	0.0%	0.08%	0.20%	0.41%	0.0%	0.13%	0.20%	0.47%	0.0%	0.11%	0.09%	0.56%	0.44%	0.45%	0.0%	0.13%	0.0%	0.21%	0.06%	0.19%	0.17%	0.12%	0.15%	0.10%	0.07%	0.07%	0.0%	0.16%	0.0%	0.27%	0.32%	1.66%	0.61%					
32	"15. ""Партия СЛОН"""	113	1	1	0	3	5	2	1	1	2	7	3	0	7	7	5	7	1	4	1	1	5	1	2	2	3	10	0	7	2	2	2	4	0	4	10	0	0					
		0.26%	0.09%	0.12%	0.0%	0.31%	0.30%	0.16%	0.10%	0.06%	0.22%	0.45%	0.20%	0.0%	0.88%	0.81%	0.47%	0.44%	0.07%	0.36%	0.08%	0.06%	0.41%	0.10%	0.13%	0.13%	0.17%	0.64%	0.0%	0.70%	0.14%	0.15%	0.14%	0.33%	0.0%	0.36%	1.62%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	7686	159	131	197	172	321	201	167	228	213	279	210	262	74	73	153	252	248	247	287	368	238	184	322	274	321	338	263	195	242	226	200	152	186	224	34	12	33					
		17.85%	14.36%	16.05%	16.22%	18.22%	19.82%	16.69%	17.04%	15.77%	23.82%	18.21%	14.33%	17.76%	9.31%	8.50%	14.39%	15.95%	18.38%	22.49%	25.44%	24.63%	19.75%	19.34%	22.06%	18.14%	19.21%	21.79%	20.32%	19.53%	17.21%	17.65%	14.91%	12.57%	15.65%	20.45%	5.51%	20.0%	20.37%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	4	0	1	1	0	1	1	0	0	2	3	0	0	1	0	1	0	0	0	2	0	1	1	1	0	1	1	1	3	1	1	9	1	0	0	0	1					
		0.09%	0.36%	0.0%	0.08%	0.10%	0.0%	0.08%	0.10%	0.0%	0.0%	0.13%	0.20%	0.0%	0.0%	0.11%	0.0%	0.06%	0.0%	0.0%	0.0%	0.13%	0.0%	0.10%	0.06%	0.06%	0.0%	0.06%	0.07%	0.10%	0.21%	0.07%	0.07%	0.74%	0.08%	0.0%	0.0%	0.0%	0.61%					
35	"18. ""ЛДПР"""	2135	73	55	54	43	74	47	40	56	19	56	63	76	31	24	35	90	90	43	63	79	60	41	72	71	75	70	80	71	74	65	71	66	59	87	51	0	11					
		4.95%	6.59%	6.74%	4.44%	4.55%	4.57%	3.90%	4.08%	3.87%	2.12%	3.65%	4.30%	5.15%	3.90%	2.79%	3.29%	5.69%	6.67%	3.91%	5.58%	5.28%	4.97%	4.31%	4.93%	4.70%	4.48%	4.51%	6.18%	7.11%	5.26%	5.07%	5.29%	5.45%	4.96%	7.94%	8.26%	0.0%	6.79%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	302	5	3	12	8	4	5	9	11	1	13	15	8	3	9	14	7	13	4	1	16	5	9	6	15	2	9	8	17	11	7	16	12	9	8	7	0	0					
		0.70%	0.45%	0.36%	0.98%	0.84%	0.24%	0.41%	0.91%	0.76%	0.11%	0.84%	1.02%	0.54%	0.37%	1.04%	1.31%	0.44%	0.96%	0.36%	0.08%	1.07%	0.41%	0.94%	0.41%	0.99%	0.11%	0.58%	0.61%	1.70%	0.78%	0.54%	1.19%	0.99%	0.75%	0.73%	1.13%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	12125	366	228	369	320	439	379	330	459	187	354	417	421	167	155	307	502	380	286	321	372	356	290	385	324	433	393	390	270	382	411	441	373	379	310	161	18	50					
		28.16%	33.06%	27.94%	30.39%	33.89%	27.11%	31.47%	33.67%	31.76%	20.91%	23.10%	28.46%	28.54%	21.03%	18.06%	28.88%	31.79%	28.16%	26.04%	28.45%	24.89%	29.54%	30.49%	26.38%	21.45%	25.91%	25.33%	30.13%	27.05%	27.16%	32.10%	32.88%	30.85%	31.90%	28.31%	26.09%	30.0%	30.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	74	0	2	4	1	0	2	1	1	0	2	0	2	1	1	3	2	0	1	5	2	0	3	1	3	3	1	5	1	0	1	21	2	0	2	1	0	0					
		0.17%	0.0%	0.24%	0.32%	0.10%	0.0%	0.16%	0.10%	0.06%	0.0%	0.13%	0.0%	0.13%	0.12%	0.11%	0.28%	0.12%	0.0%	0.09%	0.44%	0.13%	0.0%	0.31%	0.06%	0.19%	0.17%	0.06%	0.38%	0.10%	0.0%	0.07%	1.56%	0.16%	0.0%	0.18%	0.16%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	138	1	1	0	1	3	5	6	4	3	4	5	5	3	6	3	6	9	0	4	3	1	2	8	4	15	4	4	5	4	4	2	5	2	2	4	0	0					
		0.32%	0.09%	0.12%	0.0%	0.10%	0.18%	0.41%	0.61%	0.27%	0.33%	0.26%	0.34%	0.33%	0.37%	0.69%	0.28%	0.37%	0.66%	0.0%	0.35%	0.20%	0.08%	0.21%	0.54%	0.26%	0.89%	0.25%	0.30%	0.50%	0.28%	0.31%	0.14%	0.41%	0.16%	0.18%	0.64%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3859	78	56	92	65	140	88	74	109	195	140	121	162	83	112	60	100	118	106	110	197	84	83	134	101	147	148	113	103	141	88	108	110	88	141	44	8	12					
		8.96%	7.04%	6.86%	7.57%	6.88%	8.64%	7.30%	7.55%	7.54%	21.81%	9.13%	8.25%	10.98%	10.45%	13.05%	5.64%	6.33%	8.74%	9.65%	9.75%	13.18%	6.97%	8.72%	9.18%	6.68%	8.79%	9.54%	8.73%	10.32%	10.02%	6.87%	8.05%	9.09%	7.40%	12.87%	7.13%	13.33%	7.40%					
																																												
41	Против всех	2662	68	43	65	58	100	53	54	82	41	96	79	65	81	85	57	88	68	65	52	91	93	43	88	109	130	105	86	59	91	67	119	80	80	28	84	2	7					
		6.18%	6.14%	5.26%	5.35%	6.14%	6.17%	4.40%	5.51%	5.67%	4.58%	6.26%	5.39%	4.40%	10.20%	9.90%	5.36%	5.57%	5.04%	5.91%	4.60%	6.09%	7.71%	4.52%	6.03%	7.21%	7.77%	6.76%	6.64%	5.91%	6.47%	5.23%	8.87%	6.61%	6.73%	2.55%	13.61%	3.33%	4.32%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
