Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Приволжская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	215	11	12	10	19	7	1	0	14	13	2	2	6	2	16	16	7	0	5	11	16	14	7	1	13	5	5					
		1.10%	1.57%	1.20%	1.01%	1.20%	1.62%	0.47%	0.00%	1.07%	1.20%	0.65%	0.89%	0.53%	0.42%	1.06%	1.47%	1.00%	0.00%	1.15%	1.59%	1.39%	1.89%	0.84%	0.18%	1.12%	1.14%	0.88%					
19	2.Всероссийская политическая партия «Гражданская Сила»	78	2	4	1	9	1	0	0	10	6	2	2	0	2	5	3	3	2	2	1	2	6	5	3	5	2	0					
		0.40%	0.29%	0.40%	0.10%	0.57%	0.23%	0.00%	0.00%	0.76%	0.56%	0.65%	0.89%	0.00%	0.42%	0.33%	0.27%	0.43%	1.41%	0.46%	0.14%	0.17%	0.81%	0.60%	0.54%	0.43%	0.46%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	1	1	0	0	0	0	0	1	1	0	0	3	1	0	3	0	0	0	0	1	1	0	0	0	0	1					
		0.07%	0.14%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.09%	0.00%	0.00%	0.27%	0.21%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.09%	0.14%	0.00%	0.00%	0.00%	0.00%	0.18%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1751	59	103	65	143	41	16	24	132	100	14	14	76	47	148	105	72	8	24	72	97	71	59	38	98	49	76					
		8.94%	8.42%	10.28%	6.58%	9.05%	9.51%	7.44%	18.46%	10.05%	9.25%	4.56%	6.25%	6.74%	9.94%	9.78%	9.62%	10.29%	5.63%	5.54%	10.40%	8.45%	9.59%	7.05%	6.86%	8.44%	11.21%	13.43%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	53	2	2	0	3	0	0	0	10	6	2	2	4	1	4	1	0	0	1	1	5	2	1	0	3	1	2					
		0.27%	0.29%	0.20%	0.00%	0.19%	0.00%	0.00%	0.00%	0.76%	0.56%	0.65%	0.89%	0.35%	0.21%	0.26%	0.09%	0.00%	0.00%	0.23%	0.14%	0.44%	0.27%	0.12%	0.00%	0.26%	0.23%	0.35%					
23	6.Политическая партия «Партия социальной справедливости»	39	1	1	0	2	0	0	1	4	3	1	2	3	1	6	1	2	1	0	2	1	1	1	1	3	0	1					
		0.20%	0.14%	0.10%	0.00%	0.13%	0.00%	0.00%	0.77%	0.30%	0.28%	0.33%	0.89%	0.27%	0.21%	0.40%	0.09%	0.29%	0.70%	0.00%	0.29%	0.09%	0.14%	0.12%	0.18%	0.26%	0.00%	0.18%					
24	7.Политическая партия «Либерально-демократическая партия России»	867	20	19	48	29	36	3	4	58	69	15	16	37	18	66	95	19	6	38	39	41	18	51	5	40	46	31					
		4.43%	2.85%	1.90%	4.86%	1.84%	8.35%	1.40%	3.08%	4.41%	6.38%	4.89%	7.14%	3.28%	3.81%	4.36%	8.71%	2.71%	4.23%	8.78%	5.64%	3.57%	2.43%	6.09%	0.90%	3.45%	10.53%	5.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2604	79	221	101	121	49	24	6	183	139	59	54	104	46	222	159	92	14	79	99	107	78	154	58	212	74	70					
		13.29%	11.27%	22.06%	10.22%	7.66%	11.37%	11.16%	4.62%	13.93%	12.86%	19.22%	24.11%	9.23%	9.73%	14.66%	14.57%	13.14%	9.86%	18.24%	14.31%	9.32%	10.54%	18.40%	10.47%	18.26%	16.93%	12.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	133	4	6	11	8	1	2	3	6	9	7	0	10	3	10	10	4	0	9	8	4	1	5	1	6	0	5					
		0.68%	0.57%	0.60%	1.11%	0.51%	0.23%	0.93%	2.31%	0.46%	0.83%	2.28%	0.00%	0.89%	0.63%	0.66%	0.92%	0.57%	0.00%	2.08%	1.16%	0.35%	0.14%	0.60%	0.18%	0.52%	0.00%	0.88%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13465	505	610	735	1220	285	169	90	869	721	194	128	851	331	1008	685	489	109	266	454	860	535	536	443	754	249	369					
		68.74%	72.04%	60.88%	74.39%	77.22%	66.13%	78.60%	69.23%	66.13%	66.70%	63.19%	57.14%	75.51%	69.98%	66.58%	62.79%	69.86%	76.76%	61.43%	65.61%	74.91%	72.30%	64.04%	79.96%	64.94%	56.98%	65.19%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	82	4	5	1	3	2	0	0	10	4	5	1	5	3	9	1	0	2	1	3	8	1	5	0	7	0	2					
		0.42%	0.57%	0.50%	0.10%	0.19%	0.46%	0.00%	0.00%	0.76%	0.37%	1.63%	0.45%	0.44%	0.63%	0.59%	0.09%	0.00%	1.41%	0.23%	0.43%	0.70%	0.14%	0.60%	0.00%	0.60%	0.00%	0.35%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
