Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    район Сокольники																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №3202	УИК №3203	УИК №3204	УИК №3205	УИК №3206	УИК №3207	УИК №3208	УИК №3209	УИК №3210	УИК №3211					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	940	37	43	56	81	34	23	35	38	43	34	46	39	80	33	30	240	41	0	0	0	0	0	0	1	6	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1247	20	61	57	60	36	41	13	200	15	36	52	63	73	24	85	88	13	14	17	3	141	15	23	15	31	51	0					
14	Число погашенных неиспользованных открепительных удостоверений	26	3	2	2	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	132	2	3	0	5	3	2	6	3	2	6	1	7	1	6	3	78	4	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	697	21	37	38	43	27	34	51	41	28	33	46	39	45	42	34	21	18	6	6	0	45	0	6	3	12	12	9					
		2.92%	3.27%	2.58%	3.08%	3.69%	2.17%	3.75%	3.63%	2.82%	3.17%	2.65%	4.01%	2.97%	3.31%	3.45%	3.02%	1.94%	1.97%	1.58%	2.18%	0.00%	4.49%	0.00%	2.54%	1.35%	6.15%	1.53%	1.18%					
19	2.Всероссийская политическая партия «Гражданская Сила»	693	32	46	42	34	43	32	49	40	20	40	31	48	34	36	38	26	28	6	2	4	16	1	2	2	5	10	26					
		2.91%	4.98%	3.21%	3.41%	2.92%	3.45%	3.53%	3.49%	2.75%	2.27%	3.22%	2.70%	3.66%	2.50%	2.96%	3.38%	2.40%	3.06%	1.58%	0.73%	3.33%	1.60%	0.98%	0.85%	0.90%	2.56%	1.28%	3.40%					
20	3.Политическая партия «Демократическая партия России»	49	3	1	0	3	3	0	8	3	1	1	1	2	0	3	3	0	1	2	3	0	3	0	1	1	0	3	3					
		0.21%	0.47%	0.07%	0.00%	0.26%	0.24%	0.00%	0.57%	0.21%	0.11%	0.08%	0.09%	0.15%	0.00%	0.25%	0.27%	0.00%	0.11%	0.53%	1.09%	0.00%	0.30%	0.00%	0.42%	0.45%	0.00%	0.38%	0.39%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3506	128	250	196	149	200	187	250	288	138	203	235	169	171	188	172	160	86	25	35	2	123	5	21	26	45	34	20					
		14.70%	19.91%	17.46%	15.91%	12.78%	16.05%	20.62%	17.78%	19.79%	15.63%	16.33%	20.49%	12.88%	12.57%	15.45%	15.29%	14.77%	9.39%	6.58%	12.73%	1.67%	12.28%	4.90%	8.90%	11.71%	23.08%	4.34%	2.62%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	866	23	68	36	36	73	37	62	56	35	69	41	82	50	37	26	31	33	11	2	4	17	1	6	2	0	14	14					
		3.63%	3.58%	4.75%	2.92%	3.09%	5.86%	4.08%	4.41%	3.85%	3.96%	5.55%	3.57%	6.25%	3.68%	3.04%	2.31%	2.86%	3.60%	2.89%	0.73%	3.33%	1.70%	0.98%	2.54%	0.90%	0.00%	1.79%	1.83%					
23	6.Политическая партия «Партия социальной справедливости»	111	1	5	5	1	9	4	11	10	6	4	5	7	4	7	5	0	5	2	2	1	7	0	1	1	0	2	6					
		0.47%	0.16%	0.35%	0.41%	0.09%	0.72%	0.44%	0.78%	0.69%	0.68%	0.32%	0.44%	0.53%	0.29%	0.58%	0.44%	0.00%	0.55%	0.53%	0.73%	0.83%	0.70%	0.00%	0.42%	0.45%	0.00%	0.26%	0.79%					
24	7.Политическая партия «Либерально-демократическая партия России»	2147	33	89	84	96	75	57	89	73	63	76	47	80	100	89	75	126	86	37	28	13	74	11	27	36	14	311	258					
		9.00%	5.13%	6.22%	6.82%	8.23%	6.02%	6.28%	6.33%	5.02%	7.13%	6.11%	4.10%	6.10%	7.35%	7.31%	6.67%	11.63%	9.39%	9.74%	10.18%	10.83%	7.39%	10.78%	11.44%	16.22%	7.18%	39.67%	33.77%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1818	51	135	116	110	86	62	124	110	94	88	93	88	84	122	90	66	63	26	22	10	84	7	18	16	17	22	14					
		7.62%	7.93%	9.43%	9.42%	9.43%	6.90%	6.84%	8.82%	7.56%	10.65%	7.08%	8.11%	6.71%	6.18%	10.02%	8.00%	6.09%	6.88%	6.84%	8.00%	8.33%	8.38%	6.86%	7.63%	7.21%	8.72%	2.81%	1.83%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	392	10	16	25	19	22	18	21	23	18	16	14	16	26	14	21	20	15	7	6	1	12	2	3	8	4	27	8					
		1.64%	1.56%	1.12%	2.03%	1.63%	1.77%	1.98%	1.49%	1.58%	2.04%	1.29%	1.22%	1.22%	1.91%	1.15%	1.87%	1.85%	1.64%	1.84%	2.18%	0.83%	1.20%	1.96%	1.27%	3.60%	2.05%	3.44%	1.05%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10974	261	613	556	544	496	367	569	661	373	553	488	612	698	543	549	561	489	230	155	76	534	69	136	123	90	275	353					
		46.01%	40.59%	42.81%	45.13%	46.66%	39.81%	40.46%	40.47%	45.43%	42.24%	44.49%	42.55%	46.65%	51.32%	44.62%	48.80%	51.80%	53.38%	60.53%	56.36%	63.33%	53.29%	67.65%	57.63%	55.41%	46.15%	35.08%	46.20%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2100	70	145	113	110	179	95	144	131	89	128	134	142	124	108	91	58	80	17	7	7	65	4	5	3	7	25	19					
		8.80%	10.89%	10.13%	9.17%	9.43%	14.37%	10.47%	10.24%	9.00%	10.08%	10.30%	11.68%	10.82%	9.12%	8.87%	8.09%	5.36%	8.73%	4.47%	2.55%	5.83%	6.49%	3.92%	2.12%	1.35%	3.59%	3.19%	2.49%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
