Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    район Сокольники																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №3295	УИК №3296	УИК №3297	УИК №3298	УИК №3299	УИК №3300	УИК №3301	УИК №3302	УИК №3303	УИК №3304					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2779	189	134	223	209	230	157	42	232	128	234	4	5	225	193	44	202	172	23	12	21	0	9	11	47	5	12	16					
		11.25%	16.32%	16.01%	17.99%	18.85%	15.75%	16.72%	3.38%	13.20%	13.21%	19.50%	0.28%	0.42%	16.29%	19.17%	3.18%	16.92%	17.60%	6.07%	10.91%	5.57%	0.00%	8.18%	3.32%	10.28%	1.56%	2.32%	2.69%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2181	150	94	123	143	129	98	37	141	122	102	106	133	120	150	130	147	144	3	0	14	11	0	0	0	8	46	30					
		8.83%	12.95%	11.23%	9.93%	12.89%	8.84%	10.44%	2.98%	8.02%	12.59%	8.50%	7.43%	11.07%	8.69%	14.90%	9.40%	12.31%	14.74%	0.79%	0.00%	3.71%	1.06%	0.00%	0.00%	0.00%	2.50%	8.90%	5.05%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	347	22	19	20	24	22	20	28	12	21	9	27	1	31	13	24	23	22	0	0	2	0	0	2	0	1	1	3					
		1.40%	1.90%	2.27%	1.61%	2.16%	1.51%	2.13%	2.25%	0.68%	2.17%	0.75%	1.89%	0.08%	2.24%	1.29%	1.74%	1.93%	2.25%	0.00%	0.00%	0.53%	0.00%	0.00%	0.60%	0.00%	0.31%	0.19%	0.51%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5359	302	237	322	290	264	261	288	362	173	323	352	321	344	264	257	335	234	0	1	18	200	2	0	117	62	8	22					
		21.69%	26.08%	28.32%	25.99%	26.15%	18.08%	27.80%	23.19%	20.59%	17.85%	26.92%	24.68%	26.73%	24.91%	26.22%	18.58%	28.06%	23.95%	0.00%	0.91%	4.77%	19.32%	1.82%	0.00%	25.60%	19.38%	1.55%	3.70%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2781	241	127	197	193	274	197	54	209	118	248	18	110	233	184	22	166	174	0	0	8	0	0	0	0	0	5	3					
		11.25%	20.81%	15.17%	15.90%	17.40%	18.77%	20.98%	4.35%	11.89%	12.18%	20.67%	1.26%	9.16%	16.87%	18.27%	1.59%	13.90%	17.81%	0.00%	0.00%	2.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.97%	0.51%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10750	229	210	321	211	512	168	784	767	380	256	916	631	379	165	868	278	197	353	97	302	823	99	315	293	244	441	511					
		43.50%	19.78%	25.09%	25.91%	19.03%	35.07%	17.89%	63.12%	43.63%	39.22%	21.33%	64.24%	52.54%	27.44%	16.39%	62.76%	23.28%	20.16%	93.14%	88.18%	80.11%	79.52%	90.00%	95.17%	64.11%	76.25%	85.30%	86.03%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	165	5	6	9	10	9	13	6	11	9	10	1	0	15	12	14	9	15	0	0	2	1	0	0	0	0	1	7					
		0.67%	0.43%	0.72%	0.73%	0.90%	0.62%	1.38%	0.48%	0.63%	0.93%	0.83%	0.07%	0.00%	1.09%	1.19%	1.01%	0.75%	1.54%	0.00%	0.00%	0.53%	0.10%	0.00%	0.00%	0.00%	0.00%	0.19%	1.18%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
