Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Сергачская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	331	9	16	15	16	9	12	13	6	13	12	4	12	18	11	2	18	8	8	1	8	10	5	9	14	1	2	0	0	2	2	15	2	0	1	1	15	1	12	2	5	7	0	4	10					
		2.20%	1.43%	2.14%	2.30%	3.27%	1.43%	1.85%	2.38%	1.11%	1.93%	1.61%	0.78%	1.74%	2.94%	1.84%	0.49%	5.34%	2.45%	1.81%	0.69%	2.67%	3.45%	2.04%	1.80%	10.37%	2.22%	2.38%	0.00%	0.00%	0.88%	1.31%	4.17%	1.21%	0.00%	1.28%	1.25%	3.69%	0.40%	4.03%	1.68%	2.62%	5.38%	0.00%	1.98%	12.35%					
19	2.Всероссийская политическая партия «Гражданская Сила»	58	3	7	3	7	1	4	4	0	4	4	3	2	2	3	1	0	0	1	0	1	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0					
		0.38%	0.48%	0.94%	0.46%	1.43%	0.16%	0.62%	0.73%	0.00%	0.60%	0.54%	0.58%	0.29%	0.33%	0.50%	0.24%	0.00%	0.00%	0.23%	0.00%	0.33%	0.00%	0.00%	0.20%	0.00%	4.44%	1.19%	1.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.84%	0.52%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	13	0	1	0	1	3	0	0	0	0	0	0	1	0	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.00%	0.13%	0.00%	0.20%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.50%	0.24%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1797	74	80	102	64	117	129	66	60	87	90	41	88	73	90	46	44	44	21	8	32	19	12	19	8	11	8	11	8	23	12	21	17	20	14	29	57	32	20	14	24	11	17	26	8					
		11.92%	11.76%	10.72%	15.67%	13.09%	18.63%	19.88%	12.09%	11.13%	12.95%	12.05%	7.96%	12.75%	11.91%	15.08%	11.19%	13.06%	13.50%	4.75%	5.56%	10.67%	6.55%	4.90%	3.79%	5.93%	24.44%	9.52%	12.94%	8.08%	10.13%	7.84%	5.83%	10.30%	22.47%	17.95%	36.25%	14.04%	12.85%	6.71%	11.76%	12.57%	8.46%	19.10%	12.87%	9.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	25	2	2	0	1	3	3	0	1	3	0	0	1	2	2	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.17%	0.32%	0.27%	0.00%	0.20%	0.48%	0.46%	0.00%	0.19%	0.45%	0.00%	0.00%	0.14%	0.33%	0.34%	0.00%	0.59%	0.00%	0.00%	0.69%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	28	0	3	2	0	2	1	2	0	0	2	1	2	3	1	1	2	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.19%	0.00%	0.40%	0.31%	0.00%	0.32%	0.15%	0.37%	0.00%	0.00%	0.27%	0.19%	0.29%	0.49%	0.17%	0.24%	0.59%	0.00%	0.23%	1.39%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	1.18%	0.00%	0.00%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1164	60	63	77	49	59	58	54	55	45	74	53	64	57	68	33	27	3	33	10	8	16	21	22	2	1	9	9	3	13	3	12	3	4	3	1	10	6	26	15	6	12	5	5	7					
		7.72%	9.54%	8.45%	11.83%	10.02%	9.39%	8.94%	9.89%	10.20%	6.70%	9.91%	10.29%	9.28%	9.30%	11.39%	8.03%	8.01%	0.92%	7.47%	6.94%	2.67%	5.52%	8.57%	4.39%	1.48%	2.22%	10.71%	10.59%	3.03%	5.73%	1.96%	3.33%	1.82%	4.49%	3.85%	1.25%	2.46%	2.41%	8.72%	12.61%	3.14%	9.23%	5.62%	2.48%	8.64%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1457	88	154	84	48	73	101	63	64	48	63	50	90	63	73	57	22	11	16	7	14	7	8	11	11	1	3	1	1	21	0	15	9	2	2	2	31	67	27	8	13	3	6	13	6					
		9.67%	13.99%	20.64%	12.90%	9.82%	11.62%	15.56%	11.54%	11.87%	7.14%	8.43%	9.71%	13.04%	10.28%	12.23%	13.87%	6.53%	3.37%	3.62%	4.86%	4.67%	2.41%	3.27%	2.20%	8.15%	2.22%	3.57%	1.18%	1.01%	9.25%	0.00%	4.17%	5.45%	2.25%	2.56%	2.50%	7.64%	26.91%	9.06%	6.72%	6.81%	2.31%	6.74%	6.44%	7.41%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	101	1	4	5	5	6	2	2	4	6	4	0	7	2	4	2	1	0	4	0	1	4	2	2	0	1	0	0	0	2	3	2	1	4	2	1	6	2	1	1	1	0	2	2	2					
		0.67%	0.16%	0.54%	0.77%	1.02%	0.96%	0.31%	0.37%	0.74%	0.89%	0.54%	0.00%	1.01%	0.33%	0.67%	0.49%	0.30%	0.00%	0.90%	0.00%	0.33%	1.38%	0.82%	0.40%	0.00%	2.22%	0.00%	0.00%	0.00%	0.88%	1.96%	0.56%	0.61%	4.49%	2.56%	1.25%	1.48%	0.80%	0.34%	0.84%	0.52%	0.00%	2.25%	0.99%	2.47%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9921	373	401	356	292	347	331	335	346	458	489	357	418	388	336	262	218	250	355	114	233	234	192	437	93	28	60	61	87	159	129	291	133	58	56	46	284	136	211	78	136	95	59	151	48					
		65.82%	59.30%	53.75%	54.69%	59.71%	55.25%	51.00%	61.36%	64.19%	68.15%	65.46%	69.32%	60.58%	63.30%	56.28%	63.75%	64.69%	76.69%	80.32%	79.17%	77.67%	80.69%	78.37%	87.23%	68.89%	62.22%	71.43%	71.76%	87.88%	70.04%	84.31%	80.83%	80.61%	65.17%	71.79%	57.50%	69.95%	54.62%	70.81%	65.55%	71.20%	73.08%	66.29%	74.75%	59.26%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	38	10	2	2	3	0	1	3	1	1	3	3	1	2	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.25%	1.59%	0.27%	0.31%	0.61%	0.00%	0.15%	0.55%	0.19%	0.15%	0.40%	0.58%	0.14%	0.33%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	1.18%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
