13	Бабурин Сергей Николаевич	110	7	4	4	5	2	2	4	4	2	4	2	1	0	1	2	1	4	0	0	4	2	0	3	1	1	2	1	1	1	1	1	3	0	0	1	1	2	3	0	0	2	0	0	3	2	0	0	0	0	0	0	0	4	1	3	0	0	2	2	2	3	3	4	1	1	0									
		0.80%	1.88%	0.95%	1.04%	1.30%	0.61%	0.68%	0.99%	1.04%	0.59%	1.10%	0.75%	0.26%	0.00%	0.19%	0.63%	0.31%	1.25%	0.00%	0.00%	1.18%	0.60%	0.00%	2.13%	0.53%	0.34%	1.74%	1.39%	0.38%	0.75%	0.87%	0.91%	1.07%	0.00%	0.00%	0.96%	2.27%	0.63%	5.36%	0.00%	0.00%	0.94%	0.00%	0.00%	3.85%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.96%	0.65%	3.23%	0.00%	0.00%	0.60%	0.63%	1.46%	2.65%	0.79%	1.27%	1.69%	0.78%	0.00%									
14	Грудинин Павел Николаевич	2973	102	100	102	112	98	84	124	105	100	101	68	126	109	142	59	71	57	6	7	62	59	0	7	26	54	20	9	102	33	24	44	89	14	18	21	10	51	12	7	14	16	4	5	12	37	7	14	0	3	36	54	7	75	27	10	6	3	43	30	10	19	85	78	10	18	15									
		21.59%	27.42%	23.81%	26.56%	29.09%	29.97%	28.67%	30.69%	27.20%	29.67%	27.67%	25.37%	32.73%	31.14%	26.59%	18.61%	21.98%	17.81%	11.11%	17.07%	18.29%	17.82%	0.00%	4.96%	13.76%	18.24%	17.39%	12.50%	38.93%	24.63%	20.87%	40.00%	31.67%	31.11%	24.32%	20.19%	22.73%	16.04%	21.43%	12.28%	10.07%	7.51%	11.11%	7.58%	15.38%	12.63%	18.92%	19.44%	0.00%	8.57%	13.48%	18.95%	8.64%	17.99%	17.42%	10.75%	9.84%	4.62%	12.99%	9.49%	7.30%	16.81%	22.37%	24.84%	16.95%	14.06%	17.24%									
15	Жириновский Владимир Вольфович	949	20	21	30	33	19	17	26	25	22	28	12	24	18	46	24	27	35	2	3	29	35	4	14	18	32	4	17	13	6	24	5	5	0	1	2	2	19	7	2	8	9	2	1	0	18	1	6	5	7	18	15	2	31	14	10	4	2	12	20	14	4	15	26	4	22	8									
		6.89%	5.38%	5.00%	7.81%	8.57%	5.81%	5.80%	6.44%	6.48%	6.53%	7.67%	4.48%	6.23%	5.14%	8.61%	7.57%	8.36%	10.94%	3.70%	7.32%	8.55%	10.57%	9.76%	9.93%	9.52%	10.81%	3.48%	23.61%	4.96%	4.48%	20.87%	4.55%	1.78%	0.00%	1.35%	1.92%	4.55%	5.97%	12.50%	3.51%	5.76%	4.23%	5.56%	1.52%	0.00%	6.14%	2.70%	8.33%	4.07%	20.00%	6.74%	5.26%	2.47%	7.43%	9.03%	10.75%	6.56%	3.08%	3.63%	6.33%	10.22%	3.54%	3.95%	8.28%	6.78%	17.19%	9.20%									
16	Путин Владимир Владимирович	9351	232	284	232	223	199	182	235	241	200	224	179	224	215	327	220	218	212	44	31	234	223	37	113	137	203	87	43	138	92	64	58	177	29	52	74	31	238	34	48	117	180	28	58	62	230	29	47	116	25	207	210	68	297	113	66	51	57	269	256	107	84	264	193	39	82	62									
		67.91%	62.37%	67.62%	60.42%	57.92%	60.86%	62.12%	58.17%	62.44%	59.35%	61.37%	66.79%	58.18%	61.43%	61.24%	69.40%	67.49%	66.25%	81.48%	75.61%	69.03%	67.37%	90.24%	80.14%	72.49%	68.58%	75.65%	59.72%	52.67%	68.66%	55.65%	52.73%	62.99%	64.44%	70.27%	71.15%	70.45%	74.84%	60.71%	84.21%	84.17%	84.51%	77.78%	87.88%	79.49%	78.50%	78.38%	65.28%	94.31%	71.43%	77.53%	73.68%	83.95%	71.22%	72.90%	70.97%	83.61%	87.69%	81.27%	81.01%	78.10%	74.34%	69.47%	61.46%	66.10%	64.06%	71.26%									
17	Собчак Ксения Анатольевна	98	2	3	5	6	2	1	3	4	2	5	0	2	0	5	2	1	1	1	0	1	0	0	0	2	5	0	1	2	0	0	0	3	0	3	4	0	2	0	0	0	3	0	0	0	2	0	4	1	0	0	0	1	4	0	0	0	0	5	0	0	1	3	6	0	0	0									
		0.71%	0.54%	0.71%	1.30%	1.56%	0.61%	0.34%	0.74%	1.04%	0.59%	1.37%	0.00%	0.52%	0.00%	0.94%	0.63%	0.31%	0.31%	1.85%	0.00%	0.29%	0.00%	0.00%	0.00%	1.06%	1.69%	0.00%	1.39%	0.76%	0.00%	0.00%	0.00%	1.07%	0.00%	4.05%	3.85%	0.00%	0.63%	0.00%	0.00%	0.00%	1.41%	0.00%	0.00%	0.00%	0.68%	0.00%	5.56%	0.81%	0.00%	0.00%	0.00%	1.23%	0.96%	0.00%	0.00%	0.00%	0.00%	1.51%	0.00%	0.00%	0.88%	0.79%	1.91%	0.00%	0.00%	0.00%									
18	Сурайкин Максим Александрович	60	0	2	1	1	0	0	2	3	4	0	0	1	2	2	0	0	5	0	0	3	1	0	0	2	1	2	0	2	0	0	1	3	2	0	1	0	3	0	0	0	0	2	0	1	1	0	0	0	0	1	2	1	0	0	2	0	0	0	1	1	1	3	0	0	0	0									
		0.44%	0.00%	0.48%	0.26%	0.26%	0.00%	0.00%	0.50%	0.78%	1.19%	0.00%	0.00%	0.26%	0.57%	0.37%	0.00%	0.00%	1.56%	0.00%	0.00%	0.88%	0.30%	0.00%	0.00%	1.06%	0.34%	1.74%	0.00%	0.76%	0.00%	0.00%	0.91%	1.07%	4.44%	0.00%	0.96%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	5.56%	0.00%	1.28%	0.34%	0.00%	0.00%	0.00%	0.00%	0.37%	0.70%	1.23%	0.00%	0.00%	2.15%	0.00%	0.00%	0.00%	0.32%	0.73%	0.88%	0.79%	0.00%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	53	2	1	5	2	2	2	1	0	0	0	1	3	2	1	1	2	1	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	2	1	2	0	1	0	0	0	0	0	0	1	5	1	4	1									
		0.38%	0.54%	0.24%	1.30%	0.52%	0.61%	0.68%	0.25%	0.00%	0.00%	0.00%	0.37%	0.78%	0.57%	0.19%	0.32%	0.62%	0.31%	1.85%	0.00%	0.59%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	0.70%	1.23%	0.48%	0.00%	1.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	1.59%	1.69%	3.13%	1.15%									
20	Явлинский Григорий Алексеевич	47	3	0	1	0	2	1	0	1	2	0	1	2	1	5	4	0	0	0	0	3	4	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	1	0	0	0	0	3	0	0									
		0.34%	0.81%	0.00%	0.26%	0.00%	0.61%	0.34%	0.00%	0.26%	0.59%	0.00%	0.37%	0.52%	0.29%	0.94%	1.26%	0.00%	0.00%	0.00%	0.00%	0.88%	1.21%	0.00%	0.71%	0.53%	0.00%	0.00%	1.39%	0.38%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.96%	0.00%	0.31%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	1.23%	0.00%	0.00%	0.00%	0.00%	4.62%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	5.08%	0.00%	0.00%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
