Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Юкаменская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №3201	УИК №3202	УИК №3203	УИК №3204	УИК №3205	УИК №3206	УИК №3207	УИК №3208	УИК №3209	УИК №3210	УИК №3211	УИК №3212	УИК №3213	УИК №3214	УИК №3215	УИК №3216	УИК №3217	УИК №3218	УИК №3219	УИК №3220	УИК №3221	УИК №3222	УИК №3223	УИК №3224					
		5.97%	8.19%	7.89%	3.23%	8.26%	5.71%	7.67%	5.35%	3.74%	5.75%	4.30%	3.77%	3.25%	5.43%	2.97%	4.33%	9.38%	4.29%	7.31%	2.07%	6.49%	3.15%	4.29%	0.44%	6.80%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	710	79	53	10	91	50	35	22	11	51	9	22	4	37	19	11	18	8	42	17	49	21	25	13	13					
		11.03%	12.68%	12.30%	6.45%	15.35%	9.84%	11.67%	11.76%	10.28%	11.28%	9.68%	13.84%	3.25%	14.34%	9.41%	4.76%	9.38%	11.43%	9.91%	11.72%	10.96%	16.54%	10.73%	5.68%	8.84%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	21	2	1	0	4	2	4	0	0	0	1	0	0	4	0	0	1	0	0	0	2	0	0	0	0					
		0.33%	0.32%	0.23%	0.00%	0.67%	0.39%	1.33%	0.00%	0.00%	0.00%	1.08%	0.00%	0.00%	1.55%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	562	52	43	6	54	25	22	7	12	42	5	14	4	29	19	18	31	8	56	4	54	7	18	18	14					
		8.73%	8.35%	9.98%	3.87%	9.11%	4.92%	7.33%	3.74%	11.21%	9.29%	5.38%	8.81%	3.25%	11.24%	9.41%	7.79%	16.15%	11.43%	13.21%	2.76%	12.08%	5.51%	7.73%	7.86%	9.52%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	44	6	4	0	3	3	5	2	0	2	0	0	3	0	0	0	0	0	6	0	6	1	0	0	3					
		0.68%	0.96%	0.93%	0.00%	0.51%	0.59%	1.67%	1.07%	0.00%	0.44%	0.00%	0.00%	2.44%	0.00%	0.00%	0.00%	0.00%	0.00%	1.42%	0.00%	1.34%	0.79%	0.00%	0.00%	2.04%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4567	423	281	105	382	378	209	144	78	329	73	107	106	168	158	185	124	51	284	121	300	94	173	188	106					
		70.96%	67.90%	65.20%	67.74%	64.42%	74.41%	69.67%	77.01%	72.90%	72.79%	78.49%	67.30%	86.18%	65.12%	78.22%	80.09%	64.58%	72.86%	66.98%	83.45%	67.11%	74.02%	74.25%	82.10%	72.11%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	0	2	0	5	3	0	1	0	2	1	0	1	0	0	3	0	0	1	0	2	0	0	0	0					
		0.33%	0.00%	0.46%	0.00%	0.84%	0.59%	0.00%	0.53%	0.00%	0.44%	1.08%	0.00%	0.81%	0.00%	0.00%	1.30%	0.00%	0.00%	0.24%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
