7	Число избирательных бюллетеней в переносных ящиках для голосования	1986	153	117	176	93	106	8	19	30	20	38	35	38	14	54	131	38	21	31	37	69	15	25	24	58	17	24	8	11	54	5	7	31	18	22	21	9	10	89	21	20	33	65	8	67	23	20	53									
8	Число бюллетеней в стационарных ящиках для голосования	16239	605	583	625	744	656	73	901	1155	772	985	898	843	811	745	608	205	147	157	97	282	50	81	185	296	61	198	50	36	169	140	137	112	268	155	111	127	114	465	71	27	190	167	245	415	133	138	206									
9	Число недействительных избирательных бюллетеней	176	1	3	8	11	6	0	11	11	9	12	13	8	13	10	9	4	2	0	1	2	0	1	1	3	0	7	0	0	1	0	0	1	1	2	3	2	1	7	1	0	0	0	2	7	0	1	1									
10	Число действительных избирательных бюллетеней	18049	757	697	793	826	756	81	909	1174	783	1011	920	873	812	789	730	239	166	188	133	349	65	105	208	351	78	215	58	47	222	145	144	142	285	175	129	134	123	547	91	47	223	232	251	475	156	157	258									
11	Число полученных открепительных  удостоверений	493	10	7	12	6	4	1	15	15	13	14	20	58	18	9	4	10	10	13	13	10	1	7	14	26	14	3	0	1	22	3	2	16	11	1	1	1	8	10	3	6	2	2	11	35	1	22	8									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	474	10	7	11	6	4	1	14	10	13	11	16	58	17	9	4	10	10	13	13	10	1	7	14	26	14	3	0	1	22	3	0	16	11	1	1	1	8	10	3	6	2	0	11	35	1	22	8									
13	Число избирателей, проголосовавших по открепительным удостоверениям	285	15	4	7	5	7	0	69	7	20	57	10	7	5	5	5	2	2	2	1	2	1	2	0	4	2	1	1	0	0	0	0	2	7	1	1	0	2	6	0	0	2	1	3	9	6	2	0									
14	Число неиспользованных открепительных удостоверений	19	0	0	1	0	0	0	1	5	0	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	27	0	2	0	4	1	0	4	1	1	0	2	2	5	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																										
19	Жириновский Владимир Вольфович	1523	57	40	51	60	50	4	94	110	81	108	79	64	83	94	69	13	24	12	14	35	1	10	23	28	5	30	0	1	9	12	12	7	23	14	3	7	2	27	10	4	25	23	26	42	14	15	8									
		8.36%	7.52%	5.71%	6.37%	7.17%	6.56%	4.94%	10.22%	9.28%	10.23%	10.56%	8.47%	7.26%	10.06%	11.76%	9.34%	5.35%	14.29%	6.38%	10.45%	9.97%	1.54%	9.43%	11.00%	7.91%	6.41%	13.51%	0.00%	2.13%	4.04%	8.28%	8.33%	4.90%	8.04%	7.91%	2.27%	5.15%	1.61%	4.87%	10.87%	8.51%	11.21%	9.91%	10.28%	8.71%	8.97%	9.49%	3.09%									
20	Зюганов Геннадий Андреевич	3776	158	164	222	229	177	9	140	107	96	131	112	92	104	178	157	19	49	48	22	115	22	26	41	89	13	64	34	12	65	32	56	46	126	76	51	22	54	175	16	8	41	37	85	123	43	25	65									
		20.72%	20.84%	23.43%	27.72%	27.36%	23.23%	11.11%	15.22%	9.03%	12.12%	12.81%	12.00%	10.44%	12.61%	22.28%	21.24%	7.82%	29.17%	25.53%	16.42%	32.76%	33.85%	24.53%	19.62%	25.14%	16.67%	28.83%	58.62%	25.53%	29.15%	22.07%	38.89%	32.17%	44.06%	42.94%	38.64%	16.18%	43.55%	31.59%	17.39%	17.02%	18.39%	15.95%	33.60%	25.52%	27.56%	15.82%	25.10%									
21	Миронов Сергей Михайлович	623	46	27	38	41	42	1	37	27	22	22	25	19	17	40	26	11	0	4	5	14	4	3	12	10	0	6	1	0	3	2	2	2	12	3	5	1	1	13	3	1	11	3	17	19	5	5	15									
		3.42%	6.07%	3.86%	4.74%	4.90%	5.51%	1.23%	4.02%	2.28%	2.78%	2.15%	2.68%	2.16%	2.06%	5.01%	3.52%	4.53%	0.00%	2.13%	3.73%	3.99%	6.15%	2.83%	5.74%	2.82%	0.00%	2.70%	1.72%	0.00%	1.35%	1.38%	1.39%	1.40%	4.20%	1.69%	3.79%	0.74%	0.81%	2.35%	3.26%	2.13%	4.93%	1.29%	6.72%	3.94%	3.21%	3.16%	5.79%									
22	Прохоров Михаил Дмитриевич	730	29	38	38	40	43	3	39	55	45	43	35	39	30	25	25	9	3	8	1	13	1	5	6	7	1	9	2	0	7	6	1	2	6	5	1	12	1	18	4	0	19	1	14	30	2	4	5									
		4.01%	3.83%	5.43%	4.74%	4.78%	5.64%	3.70%	4.24%	4.64%	5.68%	4.20%	3.75%	4.43%	3.64%	3.13%	3.38%	3.70%	1.79%	4.26%	0.75%	3.70%	1.54%	4.72%	2.87%	1.98%	1.28%	4.05%	3.45%	0.00%	3.14%	4.14%	0.69%	1.40%	2.10%	2.82%	0.76%	8.82%	0.81%	3.25%	4.35%	0.00%	8.52%	0.43%	5.53%	6.22%	1.28%	2.53%	1.93%									
23	Путин Владимир Владимирович	11397	467	428	444	456	444	64	599	875	539	707	669	659	578	452	453	187	90	116	91	172	37	61	126	217	59	106	21	34	138	93	73	85	118	77	69	92	65	314	58	34	127	168	109	261	92	108	165									
		62.53%	61.61%	61.14%	55.43%	54.48%	58.27%	79.01%	65.11%	73.84%	68.06%	69.11%	71.70%	74.80%	70.06%	56.57%	61.30%	76.95%	53.57%	61.70%	67.91%	49.00%	56.92%	57.55%	60.29%	61.30%	75.64%	47.75%	36.21%	72.34%	61.88%	64.14%	50.69%	59.44%	41.26%	43.50%	52.27%	67.65%	52.42%	56.68%	63.04%	72.34%	56.95%	72.41%	43.08%	54.15%	58.97%	68.35%	63.71%									
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
