7	Число избирательных бюллетеней в переносных ящиках для голосования	3083	162	65	174	83	106	12	755	37	645	29	20	28	28	91	119	45	23	11	5	91	17	20	26	31	6	11	16	0	28	0	0	8	17	7	9	11	25	50	5	5	32	12	16	64	38	26	74					
8	Число бюллетеней в стационарных ящиках для голосования	20091	641	820	802	726	709	89	1101	934	1016	1189	968	1499	1129	939	792	240	189	224	152	342	57	105	269	436	104	238	54	56	261	206	189	191	304	211	153	169	168	572	108	51	229	249	267	432	139	156	216					
9	Число недействительных избирательных бюллетеней	169	5	5	3	1	2	2	24	7	15	13	13	10	24	0	10	0	0	0	0	1	0	1	1	1	0	0	0	0	5	2	3	1	1	0	0	2	1	3	1	0	3	0	4	4	0	0	1					
10	Число действительных избирательных бюллетеней	23005	798	880	973	808	813	99	1832	964	1646	1205	975	1517	1133	1030	901	285	212	235	157	432	74	124	294	466	110	249	70	56	284	204	186	198	320	218	162	178	192	619	112	56	258	261	279	492	177	182	289					
11	Число полученных открепительных  удостоверений	423	22	13	19	19	20	6	20	15	15	15	11	19	15	51	5	10	2	3	0	16	0	0	12	8	0	4	0	0	3	3	3	3	9	0	3	0	1	23	0	0	10	3	13	14	2	10	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	331	19	9	17	15	13	6	20	9	4	9	7	17	13	42	5	6	0	0	0	16	0	0	10	4	0	4	0	0	0	0	1	1	9	0	3	0	1	20	0	0	10	0	13	14	2	10	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	765	6	1	1	4	6	1	31	1	7	6	3	394	264	4	8	3	0	2	0	3	1	1	1	0	0	0	0	0	0	1	2	0	0	1	0	0	1	2	0	0	0	0	2	7	0	1	0					
14	Число неиспользованных открепительных удостоверений	92	3	4	2	4	7	0	0	6	11	6	4	2	2	9	0	4	2	3	0	0	0	0	2	4	0	0	0	0	3	3	2	2	0	0	0	0	0	3	0	0	0	3	0	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	27	1	0	0	6	0	0	12	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	Богданов Андрей Владимирович	197	7	7	8	3	10	0	22	5	17	12	8	16	11	3	11	2	0	3	3	3	0	0	1	2	0	2	0	0	2	4	2	4	1	1	0	6	0	1	3	0	2	3	3	1	3	2	3					
		0.85%	0.87%	0.79%	0.82%	0.37%	1.23%	0.00%	1.19%	0.51%	1.02%	0.99%	0.81%	1.05%	0.95%	0.29%	1.21%	0.70%	0.00%	1.28%	1.91%	0.69%	0.00%	0.00%	0.34%	0.43%	0.00%	0.80%	0.00%	0.00%	0.69%	1.94%	1.06%	2.01%	0.31%	0.46%	0.00%	3.33%	0.00%	0.16%	2.65%	0.00%	0.77%	1.15%	1.06%	0.20%	1.69%	1.10%	1.03%					
19	Жириновский Владимир Вольфович	3388	75	69	88	95	100	6	403	121	395	213	222	328	264	141	73	22	19	27	20	58	8	17	42	32	8	31	3	7	19	19	19	21	39	11	9	16	11	61	10	3	51	27	21	59	30	32	43					
		14.62%	9.34%	7.80%	9.02%	11.74%	12.27%	5.94%	21.71%	12.46%	23.78%	17.49%	22.47%	21.48%	22.82%	13.69%	8.01%	7.72%	8.96%	11.49%	12.74%	13.39%	10.81%	13.60%	14.24%	6.85%	7.27%	12.45%	4.29%	12.50%	6.57%	9.22%	10.05%	10.55%	12.15%	5.05%	5.56%	8.89%	5.70%	9.81%	8.85%	5.36%	19.54%	10.34%	7.42%	11.90%	16.95%	17.58%	14.83%					
20	Зюганов Геннадий Андреевич	4548	187	182	264	253	211	13	171	104	122	117	108	125	95	254	264	37	49	46	35	134	29	42	55	139	32	62	36	15	76	43	61	53	106	85	45	22	100	201	27	15	51	82	85	149	54	51	61					
		19.63%	23.29%	20.56%	27.05%	31.27%	25.89%	12.87%	9.21%	10.71%	7.34%	9.61%	10.93%	8.19%	8.21%	24.66%	28.98%	12.98%	23.11%	19.57%	22.29%	30.95%	39.19%	33.60%	18.64%	29.76%	29.09%	24.90%	51.43%	26.79%	26.30%	20.87%	32.28%	26.63%	33.02%	38.99%	27.78%	12.22%	51.81%	32.32%	23.89%	26.79%	19.54%	31.42%	30.04%	30.04%	30.51%	28.02%	21.03%					
21	Медведев Дмитрий Анатольевич	14872	529	622	613	457	492	80	1236	734	1112	863	637	1048	763	632	553	224	144	159	99	237	37	65	196	293	70	154	31	34	187	138	104	120	174	121	108	134	81	356	72	38	154	149	170	283	90	97	182					
		64.18%	65.88%	70.28%	62.81%	56.49%	60.37%	79.21%	66.59%	75.59%	66.95%	70.85%	64.47%	68.63%	65.95%	61.36%	60.70%	78.60%	67.92%	67.66%	63.06%	54.73%	50.00%	52.00%	66.44%	62.74%	63.64%	61.85%	44.29%	60.71%	64.71%	66.99%	55.03%	60.30%	54.21%	55.50%	66.67%	74.44%	41.97%	57.23%	63.72%	67.86%	59.00%	57.09%	60.07%	57.06%	50.85%	53.30%	62.76%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
