Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Ломоносовский район 																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165					
28	"11. ""Истинные патриоты России"""	25	5	0	0	0	1	0	0	0	1	2	0	2	2	0	0	0	0	3	1	2	1	5					
		0.07%	0.35%	0.0%	0.0%	0.0%	0.05%	0.0%	0.0%	0.0%	0.06%	0.14%	0.0%	0.14%	0.13%	0.0%	0.0%	0.0%	0.0%	0.20%	0.07%	0.14%	0.08%	0.36%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	332	15	6	19	13	27	10	14	17	23	15	14	14	19	17	18	13	18	15	9	10	13	13					
		1.03%	1.05%	0.41%	1.21%	0.85%	1.50%	0.66%	0.93%	1.04%	1.58%	1.11%	0.98%	0.98%	1.27%	1.09%	1.06%	0.97%	1.33%	1.02%	0.68%	0.73%	1.05%	0.95%					
30	"13. ""Демократическая партия России"""	33	1	1	0	1	6	1	2	1	3	3	4	1	1	1	1	0	0	0	2	1	1	2					
		0.10%	0.07%	0.06%	0.0%	0.06%	0.33%	0.06%	0.13%	0.06%	0.20%	0.22%	0.28%	0.07%	0.06%	0.06%	0.05%	0.0%	0.0%	0.0%	0.15%	0.07%	0.08%	0.14%					
31	"14. ""Великая Россия - Евразийский Союз"""	80	1	4	5	3	6	4	2	4	1	9	2	1	8	3	4	5	4	2	5	4	1	2					
		0.24%	0.07%	0.27%	0.31%	0.19%	0.33%	0.26%	0.13%	0.24%	0.06%	0.67%	0.14%	0.07%	0.53%	0.19%	0.23%	0.37%	0.29%	0.13%	0.38%	0.29%	0.08%	0.14%					
32	"15. ""Партия СЛОН"""	57	6	0	3	2	1	3	4	0	2	2	0	0	4	4	3	3	2	3	8	2	2	3					
		0.17%	0.42%	0.0%	0.19%	0.13%	0.05%	0.20%	0.26%	0.0%	0.13%	0.14%	0.0%	0.0%	0.26%	0.25%	0.17%	0.22%	0.14%	0.20%	0.61%	0.14%	0.16%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5741	243	245	275	224	318	252	300	305	242	208	283	272	266	333	300	276	262	226	240	253	180	238					
		17.86%	17.14%	17.14%	17.57%	14.71%	17.70%	16.83%	20.08%	18.73%	16.64%	15.49%	19.91%	19.10%	17.81%	21.37%	17.67%	20.75%	19.39%	15.42%	18.37%	18.60%	14.62%	17.53%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	1	1	1	1	0	0	0	1	2	1	1	0	1	2	0	1	1	1	1	1	1	0					
		0.05%	0.07%	0.06%	0.06%	0.06%	0.0%	0.0%	0.0%	0.06%	0.13%	0.07%	0.07%	0.0%	0.06%	0.12%	0.0%	0.07%	0.07%	0.06%	0.07%	0.07%	0.08%	0.0%					
35	"18. ""ЛДПР"""	1363	55	46	82	68	35	67	69	50	78	60	52	59	75	69	72	58	47	80	71	50	56	64					
		4.24%	3.88%	3.21%	5.23%	4.46%	1.94%	4.47%	4.61%	3.07%	5.36%	4.47%	3.65%	4.14%	5.02%	4.42%	4.24%	4.36%	3.47%	5.46%	5.43%	3.67%	4.54%	4.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	246	10	10	19	7	9	10	11	14	11	11	15	9	12	20	16	11	7	8	6	12	9	9					
		0.76%	0.70%	0.69%	1.21%	0.45%	0.50%	0.66%	0.73%	0.85%	0.75%	0.81%	1.05%	0.63%	0.80%	1.28%	0.94%	0.82%	0.51%	0.54%	0.45%	0.88%	0.73%	0.66%					
37	"20. ""Политическая партия ""Единая Россия"""	8638	340	349	452	523	423	380	385	499	428	442	369	381	372	328	465	305	328	498	325	342	328	376					
		26.87%	23.99%	24.42%	28.88%	34.36%	23.55%	25.38%	25.76%	30.65%	29.43%	32.93%	25.96%	26.75%	24.91%	21.05%	27.40%	22.93%	24.27%	33.99%	24.88%	25.14%	26.64%	27.70%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	0	1	1	3	1	1	2	1	4	0	0	3	0	3	1	3	1	1	3	1	1	1					
		0.09%	0.0%	0.06%	0.06%	0.19%	0.05%	0.06%	0.13%	0.06%	0.27%	0.0%	0.0%	0.21%	0.0%	0.19%	0.05%	0.22%	0.07%	0.06%	0.22%	0.07%	0.08%	0.07%					
39	"22. ""Развитие предпринимательства"""	99	3	6	4	3	3	3	3	4	9	4	4	5	6	8	5	4	5	5	3	2	6	4					
		0.30%	0.21%	0.41%	0.25%	0.19%	0.16%	0.20%	0.20%	0.24%	0.61%	0.29%	0.28%	0.35%	0.40%	0.51%	0.29%	0.30%	0.37%	0.34%	0.22%	0.14%	0.48%	0.29%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3006	145	121	99	131	176	104	117	160	116	109	144	112	120	312	185	141	109	124	127	147	105	102					
		9.35%	10.23%	8.46%	6.32%	8.60%	9.79%	6.94%	7.83%	9.82%	7.97%	8.12%	10.13%	7.86%	8.03%	20.02%	10.90%	10.60%	8.06%	8.46%	9.72%	10.80%	8.52%	7.51%					
																													
41	Против всех	1855	88	89	98	87	74	93	93	103	84	72	80	84	99	96	116	68	70	74	68	64	78	77					
		5.77%	6.21%	6.22%	6.26%	5.71%	4.12%	6.21%	6.22%	6.32%	5.77%	5.36%	5.62%	5.89%	6.63%	6.16%	6.83%	5.11%	5.18%	5.05%	5.20%	4.70%	6.33%	5.67%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
