Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																															
Дата голосования: 02.12.2007																																																															
																																																															
Наименование Избирательной комиссии:    Холмская судовая																																																															
																																																															
Сводная таблица результатов выборов																																																															
																																																															
		Сумма	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №425	УИК №426	УИК №427	УИК №428	УИК №430	УИК №431	УИК №433	УИК №435	УИК №436	УИК №437	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №458	УИК №459	УИК №460	УИК №461	УИК №479	УИК №482	УИК №491	УИК №494	УИК №495	УИК №496					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																															
18	1.Политическая партия «Аграрная партия России»	37	0	1	1	5	1	0	0	2	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	4	1	2	1	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	7					
		2.45%	0.00%	4.35%	5.56%	27.78%	4.17%	0.00%	0.00%	8.70%	0.00%	4.55%	2.13%	0.00%	0.00%	0.00%	0.00%	0.00%	5.88%	5.88%	0.00%	0.00%	0.00%	4.76%	0.00%	0.00%	0.00%	0.00%	7.84%	2.56%	6.06%	3.45%	0.00%	0.00%	3.03%	0.00%	5.26%	0.00%	0.00%	0.00%	0.00%	0.00%	4.55%	0.00%	5.88%	0.00%	0.00%	0.00%	6.25%	0.00%	0.00%	0.00%	4.17%	0.00%	0.00%	0.00%	0.00%	6.14%					
19	2.Всероссийская политическая партия «Гражданская Сила»	22	0	0	0	1	0	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	1	1	4	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	2					
		1.46%	0.00%	0.00%	0.00%	5.56%	0.00%	0.00%	0.00%	0.00%	0.00%	4.55%	2.13%	2.08%	0.00%	0.00%	5.88%	0.00%	0.00%	0.00%	0.00%	0.00%	6.25%	4.76%	13.33%	0.00%	0.00%	0.00%	3.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	5.88%	0.00%	0.00%	0.00%	0.00%	0.00%	4.76%	0.00%	5.56%	5.88%	0.00%	0.00%	5.26%	0.00%	0.00%	0.00%	0.00%	4.17%	0.00%	0.00%	0.00%	0.00%	1.75%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0					
		0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	5.88%	0.00%	3.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.55%	0.00%	4.76%	4.55%	5.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	5.00%	0.00%	12.50%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	118	0	3	1	0	4	1	0	2	0	0	3	4	0	6	10	2	1	0	0	0	2	4	4	0	4	0	8	0	1	2	0	0	6	0	1	0	3	4	0	2	0	3	3	5	2	0	4	1	0	0	3	0	7	3	4	5					
		7.82%	0.00%	13.04%	5.56%	0.00%	16.67%	4.35%	0.00%	8.70%	0.00%	0.00%	6.38%	8.33%	0.00%	12.77%	29.41%	8.70%	5.88%	0.00%	0.00%	0.00%	12.50%	19.05%	13.33%	0.00%	7.84%	0.00%	15.69%	0.00%	3.03%	6.90%	0.00%	0.00%	9.09%	0.00%	5.26%	0.00%	15.79%	18.18%	0.00%	9.52%	0.00%	16.67%	17.65%	20.83%	25.00%	0.00%	25.00%	5.56%	0.00%	0.00%	12.50%	0.00%	63.64%	23.08%	44.44%	4.39%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0	0	0	0	0	2	0	0	0	0	1					
		1.13%	0.00%	0.00%	5.56%	0.00%	0.00%	0.00%	4.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.76%	0.00%	0.00%	0.00%	0.00%	3.92%	0.00%	0.00%	3.45%	14.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.55%	5.56%	0.00%	12.50%	12.50%	0.00%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%	0.00%	0.88%					
23	6.Политическая партия «Партия социальной справедливости»	21	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	4	0	1	1	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	2					
		1.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.35%	0.00%	0.00%	0.00%	2.08%	0.00%	2.13%	2.94%	0.00%	0.00%	0.00%	0.00%	0.00%	6.25%	0.00%	3.33%	0.00%	0.00%	0.00%	7.84%	0.00%	3.03%	3.45%	0.00%	0.00%	1.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.55%	16.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%	0.00%	1.75%					
24	7.Политическая партия «Либерально-демократическая партия России»	354	0	5	4	3	6	2	0	5	0	1	5	2	2	4	8	3	3	4	1	3	3	1	5	30	21	37	3	4	7	9	4	0	31	8	7	0	7	3	0	1	4	4	4	4	0	1	0	3	4	4	1	43	0	0	0	40					
		23.46%	0.00%	21.74%	22.22%	16.67%	25.00%	8.70%	0.00%	21.74%	0.00%	4.55%	10.64%	4.17%	4.65%	8.51%	23.53%	13.04%	17.65%	23.53%	5.88%	15.79%	18.75%	4.76%	16.67%	10.00%	41.18%	10.00%	5.88%	10.26%	21.21%	31.03%	28.57%	0.00%	46.97%	47.06%	36.84%	0.00%	36.84%	13.64%	0.00%	4.76%	18.18%	22.22%	23.53%	16.67%	0.00%	5.26%	0.00%	16.67%	20.00%	26.67%	4.17%	10.00%	0.00%	0.00%	0.00%	35.09%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	81	0	1	2	3	2	3	0	3	1	3	3	3	1	0	0	0	0	0	1	1	1	3	1	0	1	0	7	3	3	2	0	0	1	0	0	0	1	0	0	9	0	2	3	0	0	0	0	0	4	1	3	0	0	0	0	9					
		5.37%	0.00%	4.35%	11.11%	16.67%	8.33%	13.04%	0.00%	13.04%	5.88%	13.64%	6.38%	6.25%	2.33%	0.00%	0.00%	0.00%	0.00%	0.00%	5.88%	5.26%	6.25%	14.29%	3.33%	0.00%	1.96%	0.00%	13.73%	7.69%	9.09%	6.90%	0.00%	0.00%	1.52%	0.00%	0.00%	0.00%	5.26%	0.00%	0.00%	42.86%	0.00%	11.11%	17.65%	0.00%	0.00%	0.00%	0.00%	0.00%	20.00%	6.67%	12.50%	0.00%	0.00%	0.00%	0.00%	7.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	35	0	0	2	0	0	0	0	1	1	2	0	2	1	1	1	1	1	5	1	0	1	0	0	0	1	0	5	0	0	0	0	0	2	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1					
		2.32%	0.00%	0.00%	11.11%	0.00%	0.00%	0.00%	0.00%	4.35%	5.88%	9.09%	0.00%	4.17%	2.33%	2.13%	2.94%	4.35%	5.88%	29.41%	5.88%	0.00%	6.25%	0.00%	0.00%	0.00%	1.96%	0.00%	9.80%	0.00%	0.00%	0.00%	0.00%	0.00%	3.03%	5.88%	0.00%	0.00%	0.00%	4.55%	0.00%	0.00%	9.09%	0.00%	0.00%	0.00%	0.00%	0.00%	6.25%	0.00%	0.00%	0.00%	4.17%	0.00%	0.00%	0.00%	0.00%	0.88%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	767	18	13	5	6	11	15	18	9	15	13	33	35	39	31	12	17	11	7	14	14	7	9	15	0	21	0	9	30	16	11	8	41	19	6	9	27	8	11	16	7	12	3	5	10	5	17	8	14	9	9	5	0	4	10	5	45					
		50.83%	10.00%	56.52%	27.78%	33.33%	45.83%	65.22%	85.71%	39.13%	88.24%	59.09%	70.21%	72.92%	90.70%	65.96%	35.29%	73.91%	64.71%	41.18%	82.35%	73.68%	43.75%	42.86%	50.00%	0.00%	41.18%	0.00%	17.65%	76.92%	48.48%	37.93%	57.14%	10.00%	28.79%	35.29%	47.37%	10.00%	42.11%	50.00%	10.00%	33.33%	54.55%	16.67%	29.41%	41.67%	62.50%	89.47%	50.00%	77.78%	45.00%	60.00%	20.83%	0.00%	36.36%	76.92%	55.56%	39.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	4	1	2	1	0	0	3	1	1	0	0	1	0	0	0	0	0	2	0	0	1	0	2	1	2	0	0	0	0	1					
		1.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	9.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	5.26%	0.00%	0.00%	0.00%	0.00%	5.88%	0.00%	7.84%	2.56%	6.06%	3.45%	0.00%	0.00%	4.55%	5.88%	5.26%	0.00%	0.00%	4.55%	0.00%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	6.25%	0.00%	10.00%	6.67%	8.33%	0.00%	0.00%	0.00%	0.00%	0.88%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
