Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Воловская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185					
		2.47%	3.44%	2.75%	1.04%	2.07%	0.55%	3.57%	2.54%	1.79%	0.45%	1.43%	2.27%	3.59%	2.35%	2.82%	2.34%	7.65%	4.93%	1.85%	1.93%	1.14%	2.49%	4.09%					
19	2.Всероссийская политическая партия «Гражданская Сила»	20	0	0	0	0	1	0	1	0	3	0	1	0	7	3	1	0	0	0	0	1	2	0					
		0.28%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.36%	0.00%	0.67%	0.00%	0.28%	0.00%	0.87%	0.38%	0.39%	0.00%	0.00%	0.00%	0.00%	0.16%	0.41%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0					
		0.10%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	844	21	21	8	35	18	57	19	8	43	30	93	10	96	93	42	15	11	44	21	79	68	12					
		11.86%	8.02%	9.63%	8.33%	14.46%	9.89%	9.68%	6.88%	7.14%	9.60%	14.29%	26.35%	5.99%	11.90%	11.91%	16.41%	8.82%	5.42%	16.24%	10.14%	12.91%	14.11%	7.02%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	50	2	3	2	0	1	5	0	1	4	1	0	0	6	9	2	0	7	0	1	4	2	0					
		0.70%	0.76%	1.38%	2.08%	0.00%	0.55%	0.85%	0.00%	0.89%	0.89%	0.48%	0.00%	0.00%	0.74%	1.15%	0.78%	0.00%	3.45%	0.00%	0.48%	0.65%	0.41%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.22%	0.00%	0.28%	0.60%	0.12%	0.13%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	433	10	13	7	15	9	44	26	4	34	11	14	19	61	50	12	8	6	22	8	23	31	6					
		6.09%	3.82%	5.96%	7.29%	6.20%	4.95%	7.47%	9.42%	3.57%	7.59%	5.24%	3.97%	11.38%	7.56%	6.40%	4.69%	4.71%	2.96%	8.12%	3.86%	3.76%	6.43%	3.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	701	16	14	8	16	16	39	36	19	24	8	20	24	150	118	36	5	24	9	13	40	49	17					
		9.85%	6.11%	6.42%	8.33%	6.61%	8.79%	6.62%	13.04%	16.96%	5.36%	3.81%	5.67%	14.37%	18.59%	15.11%	14.06%	2.94%	11.82%	3.32%	6.28%	6.54%	10.17%	9.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	53	0	1	0	3	3	6	3	1	2	1	2	0	6	8	1	1	1	1	1	5	3	4					
		0.74%	0.00%	0.46%	0.00%	1.24%	1.65%	1.02%	1.09%	0.89%	0.45%	0.48%	0.57%	0.00%	0.74%	1.02%	0.39%	0.59%	0.49%	0.37%	0.48%	0.82%	0.62%	2.34%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4733	201	157	69	164	132	406	181	76	331	155	211	103	440	469	148	126	144	186	155	450	304	125					
		66.52%	76.72%	72.02%	71.88%	67.77%	72.53%	68.93%	65.58%	67.86%	73.88%	73.81%	59.77%	61.68%	54.52%	60.05%	57.81%	74.12%	70.94%	68.63%	74.88%	73.53%	63.07%	73.10%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	1	0	0	3	1	3	0	0	1	1	2	2	8	2	2	0	0	0	2	0	1	0					
		0.41%	0.38%	0.00%	0.00%	1.24%	0.55%	0.51%	0.00%	0.00%	0.22%	0.48%	0.57%	1.20%	0.99%	0.26%	0.78%	0.00%	0.00%	0.00%	0.97%	0.00%	0.21%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
