Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
"Наименование Избирательной комиссии:    Саратов, Фрунзенская"																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1740	60	60	60	70	60	100	80	60	70	100	70	60	70	60	70	60	60	70	70	80	0	80	90	80	90	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1085	25	40	32	45	28	78	21	47	34	70	36	39	46	44	57	37	37	50	28	47	0	69	65	55	54	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	3755	593	763	133	47	86	97	152	89	149	94	184	144	174	95	133	159	239	46	78	67	1	137	24	20	27	24					
14	Число погашенных неиспользованных открепительных удостоверений	655	35	20	28	25	32	22	59	13	36	30	34	21	24	16	13	23	23	20	42	33	0	11	25	25	36	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	109	3	5	4	5	0	7	3	3	4	7	6	6	2	6	1	2	6	4	1	12	0	2	9	2	9	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2889	183	146	113	42	131	140	128	120	140	109	125	124	54	168	127	105	125	67	56	127	2	180	152	50	155	20					
		12.06%	14.82%	11.41%	15.13%	4.95%	17.85%	9.55%	12.36%	13.89%	15.49%	8.35%	14.92%	13.42%	5.38%	21.37%	11.99%	10.15%	11.94%	8.72%	10.75%	12.88%	2.41%	14.83%	12.99%	4.79%	17.11%	13.42%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1812	130	119	69	43	69	67	107	73	83	109	90	85	78	72	91	40	63	46	50	74	4	69	51	56	63	11					
		7.56%	10.53%	9.30%	9.24%	5.06%	9.40%	4.57%	10.33%	8.45%	9.18%	8.35%	10.74%	9.20%	7.77%	9.16%	8.59%	3.87%	6.02%	5.99%	9.60%	7.51%	4.82%	5.68%	4.36%	5.36%	6.95%	7.38%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	205	14	17	8	2	10	21	5	10	16	7	10	5	3	13	4	1	1	4	8	10	1	20	2	8	4	1					
		0.86%	1.13%	1.33%	1.07%	0.24%	1.36%	1.43%	0.48%	1.16%	1.77%	0.54%	1.19%	0.54%	0.30%	1.65%	0.38%	0.10%	0.10%	0.52%	1.54%	1.01%	1.20%	1.65%	0.17%	0.77%	0.44%	0.67%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4090	207	196	147	174	170	153	212	126	226	282	163	146	136	198	157	149	117	96	93	166	4	264	244	78	171	15					
		17.08%	16.76%	15.31%	19.68%	20.49%	23.16%	10.44%	20.46%	14.58%	25.00%	21.61%	19.45%	15.80%	13.55%	25.19%	14.83%	14.41%	11.17%	12.50%	17.85%	16.84%	4.82%	21.75%	20.85%	7.47%	18.87%	10.07%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1078	88	97	76	46	54	36	77	42	75	30	53	23	18	70	69	2	2	9	33	6	1	38	62	10	41	20					
		4.50%	7.13%	7.58%	10.17%	5.42%	7.36%	2.46%	7.43%	4.86%	8.30%	2.30%	6.32%	2.49%	1.79%	8.91%	6.52%	0.19%	0.19%	1.17%	6.33%	0.61%	1.20%	3.13%	5.30%	0.96%	4.53%	13.42%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13251	590	679	315	406	277	1028	477	483	350	760	374	533	704	241	578	737	736	532	278	591	71	615	514	835	470	77					
		55.32%	47.77%	53.05%	42.17%	47.82%	37.74%	70.12%	46.04%	55.90%	38.72%	58.24%	44.63%	57.68%	70.12%	30.66%	54.58%	71.28%	70.30%	69.27%	53.36%	59.94%	85.54%	50.66%	43.93%	79.98%	51.88%	51.68%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	111	9	8	2	3	6	5	11	0	8	1	11	2	3	6	19	0	1	1	3	5	0	1	0	3	2	1					
		0.46%	0.73%	0.63%	0.27%	0.35%	0.82%	0.34%	1.06%	0.00%	0.88%	0.08%	1.31%	0.22%	0.30%	0.76%	1.79%	0.00%	0.10%	0.13%	0.58%	0.51%	0.00%	0.08%	0.00%	0.29%	0.22%	0.67%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
