Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Тимирязевский район																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №3161					
24	7.Политическая партия «Либерально-демократическая партия России»	1985	76	66	89	105	77	80	100	78	86	186	112	101	95	81	89	87	75	89	93	85	119	16					
		6.77%	5.94%	4.89%	6.33%	7.33%	6.18%	6.34%	6.86%	5.55%	6.01%	8.93%	8.72%	8.18%	8.68%	7.94%	7.05%	6.00%	6.81%	6.36%	7.19%	6.08%	7.76%	1.80%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2404	108	119	138	118	98	127	141	110	120	117	101	95	96	98	103	117	92	95	92	114	117	88					
		8.20%	8.44%	8.82%	9.82%	8.24%	7.87%	10.06%	9.68%	7.83%	8.39%	5.62%	7.87%	7.70%	8.78%	9.61%	8.16%	8.07%	8.36%	6.79%	7.12%	8.15%	7.63%	9.92%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	471	23	20	25	19	30	21	36	25	18	16	20	14	21	21	31	19	15	19	17	23	23	15					
		1.61%	1.80%	1.48%	1.78%	1.33%	2.41%	1.66%	2.47%	1.78%	1.26%	0.77%	1.56%	1.13%	1.92%	2.06%	2.46%	1.31%	1.36%	1.36%	1.31%	1.64%	1.50%	1.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13485	421	667	640	697	575	548	637	598	623	946	670	669	535	506	639	658	509	617	628	525	672	505					
		46.01%	32.89%	49.44%	45.52%	48.67%	46.18%	43.42%	43.72%	42.56%	43.57%	45.44%	52.18%	54.21%	48.90%	49.61%	50.63%	45.38%	46.23%	44.07%	48.57%	37.53%	43.81%	56.93%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2140	224	108	100	95	92	104	113	111	97	66	59	67	76	56	84	134	65	130	75	152	107	25					
		7.30%	17.50%	8.01%	7.11%	6.63%	7.39%	8.24%	7.76%	7.90%	6.78%	3.17%	4.60%	5.43%	6.95%	5.49%	6.66%	9.24%	5.90%	9.29%	5.80%	10.86%	6.98%	2.82%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
