Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Тимирязевский район																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №3255					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4897	294	151	259	227	241	210	245	252	219	265	175	195	181	175	209	263	196	266	242	231	225	176					
		13.48%	20.82%	8.37%	11.47%	12.60%	12.61%	11.89%	16.00%	13.58%	19.19%	18.58%	10.34%	12.74%	10.52%	18.82%	18.19%	13.21%	8.79%	17.75%	12.68%	13.23%	11.50%	16.33%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2787	142	29	106	143	115	126	113	113	93	208	100	132	124	120	154	129	225	136	130	123	140	86					
		7.67%	10.06%	1.61%	4.69%	7.94%	6.02%	7.13%	7.38%	6.09%	8.15%	14.59%	5.91%	8.62%	7.21%	12.90%	13.40%	6.48%	10.09%	9.07%	6.81%	7.04%	7.16%	7.98%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	441	26	5	21	10	22	22	14	15	13	22	13	27	21	18	23	28	31	30	19	24	21	16					
		1.21%	1.84%	0.28%	0.93%	0.56%	1.15%	1.25%	0.91%	0.81%	1.14%	1.54%	0.77%	1.76%	1.22%	1.94%	2.00%	1.41%	1.39%	2.00%	0.99%	1.37%	1.07%	1.48%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6797	370	313	362	317	302	302	287	358	311	389	206	261	237	249	290	400	308	391	341	376	238	189					
		18.71%	26.20%	17.34%	16.03%	17.60%	15.80%	17.10%	18.75%	19.30%	27.26%	27.28%	12.17%	17.05%	13.77%	26.77%	25.24%	20.09%	13.82%	26.08%	17.87%	21.53%	12.17%	17.53%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3251	303	11	129	18	183	181	165	80	148	197	124	118	145	128	136	102	169	272	220	325	45	52					
		8.95%	21.46%	0.61%	5.71%	0.99%	9.58%	10.25%	10.78%	4.31%	12.97%	13.81%	7.32%	7.71%	8.43%	13.76%	11.84%	5.12%	7.58%	18.15%	11.53%	18.61%	2.30%	4.82%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	17271	246	1260	1349	1074	1006	900	676	991	331	297	1047	756	968	198	301	1008	1190	347	904	626	1277	519					
		47.53%	17.42%	69.81%	59.74%	59.63%	52.64%	50.96%	44.15%	53.42%	29.01%	20.83%	61.84%	49.38%	56.25%	21.29%	26.20%	50.63%	53.39%	23.15%	47.38%	35.85%	65.29%	48.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	277	5	4	12	5	14	7	7	11	13	15	9	12	16	15	10	21	33	14	18	15	10	11					
		0.76%	0.35%	0.22%	0.53%	0.28%	0.73%	0.40%	0.46%	0.59%	1.14%	1.05%	0.53%	0.78%	0.93%	1.61%	0.87%	1.05%	1.48%	0.93%	0.94%	0.86%	0.51%	1.02%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
