Выборы Президента Российской Федерации																																																	
																																																	
Наименование Избирательной комиссии:    Новоусманская																																																	
																																																	
Итоги голосования 																																																	
																																																	
		Сумма	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340	УИК №2341	УИК №2342					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	. Глазьев Сергей Юрьевич	881	82	25	16	28	25	40	28	36	13	58	19	23	31	51	24	49	8	5	18	16	4	10	0	9	11	14	12	10	1	12	5	7	15	7	12	13	17	23	12	21	39	32					
		2.57%	3.59%	2.97%	2.58%	2.28%	2.52%	3.19%	1.93%	2.81%	2.66%	2.78%	3.77%	3.75%	3.73%	6.90%	2.65%	2.31%	4.71%	1.09%	1.85%	1.73%	1.49%	3.76%	0.00%	1.83%	2.05%	2.72%	1.94%	2.20%	0.56%	1.49%	0.83%	2.03%	2.60%	1.30%	2.52%	2.48%	3.51%	4.09%	2.34%	1.15%	2.65%	2.38%					
19	. Малышкин Олег Александрович	620	24	23	25	12	17	23	34	23	13	46	15	11	17	12	19	35	11	12	7	15	2	3	2	6	8	9	12	9	1	16	18	8	20	11	3	7	10	15	10	20	19	17					
		1.81%	1.05%	2.73%	4.04%	0.98%	1.71%	1.83%	2.34%	1.79%	2.66%	2.20%	2.98%	1.79%	2.05%	1.62%	2.09%	1.65%	6.47%	2.63%	0.72%	1.62%	0.75%	1.13%	1.64%	1.22%	1.49%	1.75%	1.94%	1.98%	0.56%	1.98%	2.97%	2.33%	3.46%	2.04%	0.63%	1.34%	2.06%	2.67%	1.95%	1.09%	1.29%	1.27%					
20	. Миронов Сергей Михайлович	242	28	5	1	6	8	18	6	12	2	9	1	4	7	4	5	14	1	6	6	6	0	4	1	2	2	5	11	3	0	5	1	4	2	2	4	4	5	4	8	8	13	5					
		0.71%	1.23%	0.59%	0.16%	0.49%	0.81%	1.43%	0.41%	0.94%	0.41%	0.43%	0.20%	0.65%	0.84%	0.54%	0.55%	0.66%	0.59%	1.31%	0.62%	0.65%	0.00%	1.50%	0.82%	0.41%	0.37%	0.97%	1.78%	0.66%	0.00%	0.62%	0.17%	1.16%	0.35%	0.37%	0.84%	0.76%	1.03%	0.71%	1.56%	0.44%	0.88%	0.37%					
21	. Путин Владимир Владимирович	25577	1646	651	442	948	586	926	1119	993	343	1606	361	473	585	502	541	1556	127	316	800	725	229	150	71	408	430	330	470	301	131	603	461	258	430	433	363	361	340	386	366	1554	1155	1101					
		74.54%	72.13%	77.22%	71.41%	77.14%	59.01%	73.78%	76.96%	77.46%	70.14%	76.92%	71.63%	77.16%	70.40%	67.93%	59.65%	73.36%	74.71%	69.15%	82.14%	78.21%	85.45%	56.39%	58.20%	82.76%	80.22%	64.08%	75.93%	66.15%	74.01%	74.72%	76.07%	75.00%	74.39%	80.48%	76.26%	68.89%	70.10%	68.68%	71.35%	84.73%	78.36%	81.98%					
22	. Хакамада Ирина Муцуовна	673	59	11	18	23	31	33	24	14	10	65	9	10	19	22	22	51	1	9	23	11	3	3	0	13	2	9	12	23	2	13	6	2	14	12	6	7	11	5	6	24	21	14					
		1.96%	2.59%	1.30%	2.91%	1.87%	3.12%	2.63%	1.65%	1.09%	2.04%	3.11%	1.79%	1.63%	2.29%	2.98%	2.43%	2.40%	0.59%	1.97%	2.36%	1.19%	1.12%	1.13%	0.00%	2.64%	0.37%	1.75%	1.94%	5.05%	1.13%	1.61%	0.99%	0.58%	2.42%	2.23%	1.26%	1.34%	2.27%	0.89%	1.17%	1.31%	1.42%	1.04%					
23	. Харитонов Николай Михайлович	5522	383	103	89	185	297	200	216	178	95	254	87	76	141	128	259	371	18	103	108	133	25	85	45	48	74	129	90	92	41	144	101	57	80	64	68	121	96	118	95	183	183	159					
		16.09%	16.78%	12.22%	14.38%	15.05%	29.91%	15.94%	14.86%	13.88%	19.43%	12.16%	17.26%	12.40%	16.97%	17.32%	28.56%	17.49%	10.59%	22.54%	11.09%	14.35%	9.33%	31.95%	36.89%	9.74%	13.81%	25.05%	14.54%	20.22%	23.16%	17.84%	16.67%	16.57%	13.84%	11.90%	14.29%	23.09%	19.79%	21.00%	18.52%	9.98%	12.42%	11.84%					
																																																	
24	Против всех	582	53	22	23	22	25	15	14	15	10	38	7	13	27	11	35	34	2	4	3	12	4	1	2	2	6	14	10	12	1	12	5	2	10	8	10	8	3	6	9	24	33	15					
		1.70%	2.32%	2.61%	3.72%	1.79%	2.52%	1.20%	0.96%	1.17%	2.04%	1.82%	1.39%	2.12%	3.25%	1.49%	3.86%	1.60%	1.18%	0.88%	0.31%	1.29%	1.49%	0.38%	1.64%	0.41%	1.12%	2.72%	1.62%	2.64%	0.56%	1.49%	0.83%	0.58%	1.73%	1.49%	2.10%	1.53%	0.62%	1.07%	1.75%	1.31%	2.24%	1.12%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
