Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Сердобска городская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	610	24	22	27	30	18	17	25	15	37	33	45	35	50	23	31	14	12	21	21	22	33	20	9	26					
		3.83%	3.69%	3.64%	4.08%	4.47%	2.34%	2.99%	4.04%	2.08%	5.85%	5.39%	6.96%	4.41%	5.56%	3.39%	4.34%	2.79%	4.68%	3.83%	2.89%	2.74%	3.67%	2.65%	1.41%	4.65%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	478	8	26	10	28	30	19	16	25	24	20	14	26	33	15	25	8	6	10	26	24	24	28	24	9					
		3.00%	1.23%	4.31%	1.51%	4.17%	3.90%	3.34%	2.58%	3.46%	3.79%	3.26%	2.16%	3.28%	3.67%	2.21%	3.50%	1.59%	2.34%	1.82%	3.58%	2.99%	2.67%	3.71%	3.76%	1.61%					
22	"5. ""За Русь Святую"""	75	3	3	5	3	2	2	5	1	4	3	5	2	7	1	6	0	3	5	1	4	6	0	1	3					
		0.47%	0.46%	0.49%	0.75%	0.44%	0.26%	0.35%	0.80%	0.13%	0.63%	0.49%	0.77%	0.25%	0.77%	0.14%	0.84%	0.0%	1.17%	0.91%	0.13%	0.49%	0.66%	0.0%	0.15%	0.53%					
23	"6. ""Объединенная Российская партия ""Русь"""	28	0	2	0	0	3	3	3	2	1	1	0	2	0	1	1	2	1	1	0	1	3	1	0	0					
		0.17%	0.0%	0.33%	0.0%	0.0%	0.39%	0.52%	0.48%	0.27%	0.15%	0.16%	0.0%	0.25%	0.0%	0.14%	0.14%	0.39%	0.39%	0.18%	0.0%	0.12%	0.33%	0.13%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	160	9	12	11	4	9	9	7	9	5	5	3	4	7	13	6	2	2	6	5	12	6	7	4	3					
		1.00%	1.38%	1.99%	1.66%	0.59%	1.17%	1.58%	1.13%	1.24%	0.79%	0.81%	0.46%	0.50%	0.77%	1.91%	0.84%	0.39%	0.78%	1.09%	0.68%	1.49%	0.66%	0.92%	0.62%	0.53%					
25	"8. ""Народно-республиканская партия России"""	28	1	2	0	0	1	0	2	1	1	0	1	3	0	1	3	0	4	5	1	1	1	0	0	0					
		0.17%	0.15%	0.33%	0.0%	0.0%	0.13%	0.0%	0.32%	0.13%	0.15%	0.0%	0.15%	0.37%	0.0%	0.14%	0.42%	0.0%	1.56%	0.91%	0.13%	0.12%	0.11%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	36	0	1	2	4	2	0	1	0	1	0	2	4	0	0	1	3	4	3	0	2	1	2	2	1					
		0.22%	0.0%	0.16%	0.30%	0.59%	0.26%	0.0%	0.16%	0.0%	0.15%	0.0%	0.30%	0.50%	0.0%	0.0%	0.14%	0.59%	1.56%	0.54%	0.0%	0.24%	0.11%	0.26%	0.31%	0.17%					
27	"10. ""Аграрная партия России"""	419	17	23	16	20	19	11	25	11	11	9	27	32	16	19	16	7	7	13	14	14	22	26	17	27					
		2.63%	2.61%	3.81%	2.42%	2.98%	2.47%	1.93%	4.04%	1.52%	1.74%	1.47%	4.17%	4.04%	1.78%	2.80%	2.24%	1.39%	2.73%	2.37%	1.92%	1.74%	2.45%	3.44%	2.66%	4.83%					
28	"11. ""Истинные патриоты России"""	9	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0					
		0.05%	0.15%	0.0%	0.0%	0.14%	0.0%	0.0%	0.16%	0.13%	0.0%	0.0%	0.0%	0.12%	0.11%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.11%	0.0%	0.15%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	220	6	13	10	8	14	6	5	10	12	4	10	12	14	9	10	5	3	4	12	5	22	11	6	9					
		1.38%	0.92%	2.15%	1.51%	1.19%	1.82%	1.05%	0.80%	1.38%	1.89%	0.65%	1.54%	1.51%	1.55%	1.32%	1.40%	0.99%	1.17%	0.72%	1.65%	0.62%	2.45%	1.45%	0.94%	1.61%					
30	"13. ""Демократическая партия России"""	28	6	3	1	1	1	0	3	2	3	0	1	2	0	1	0	0	0	1	0	1	0	1	1	0					
		0.17%	0.92%	0.49%	0.15%	0.14%	0.13%	0.0%	0.48%	0.27%	0.47%	0.0%	0.15%	0.25%	0.0%	0.14%	0.0%	0.0%	0.0%	0.18%	0.0%	0.12%	0.0%	0.13%	0.15%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	0	0	2	0	1	1	1	1	2	2	3	4	1	2	2	1	2	0	3	2	0	1	1	0					
		0.20%	0.0%	0.0%	0.30%	0.0%	0.13%	0.17%	0.16%	0.13%	0.31%	0.32%	0.46%	0.50%	0.11%	0.29%	0.28%	0.19%	0.78%	0.0%	0.41%	0.24%	0.0%	0.13%	0.15%	0.0%					
32	"15. ""Партия СЛОН"""	29	0	4	5	1	5	1	2	1	1	1	1	2	0	1	0	0	0	1	1	1	0	0	1	0					
		0.18%	0.0%	0.66%	0.75%	0.14%	0.65%	0.17%	0.32%	0.13%	0.15%	0.16%	0.15%	0.25%	0.0%	0.14%	0.0%	0.0%	0.0%	0.18%	0.13%	0.12%	0.0%	0.0%	0.15%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1835	74	60	79	88	112	65	55	70	69	83	79	66	102	89	73	73	11	61	90	97	106	96	88	49					
		11.53%	11.38%	9.95%	11.95%	13.13%	14.56%	11.44%	8.89%	9.70%	10.91%	13.56%	12.22%	8.33%	11.35%	13.12%	10.22%	14.57%	4.29%	11.13%	12.39%	12.10%	11.81%	12.73%	13.79%	8.76%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	3	0	1	0	5	1	1	1	2	4	1	4	3	1	1	1	1	0	2	1	2	1	1	0					
		0.23%	0.46%	0.0%	0.15%	0.0%	0.65%	0.17%	0.16%	0.13%	0.31%	0.65%	0.15%	0.50%	0.33%	0.14%	0.14%	0.19%	0.39%	0.0%	0.27%	0.12%	0.22%	0.13%	0.15%	0.0%					
35	"18. ""ЛДПР"""	1979	78	76	64	77	88	87	76	130	59	77	83	90	92	76	87	81	13	79	90	85	86	110	106	89					
		12.43%	12.0%	12.60%	9.68%	11.49%	11.44%	15.31%	12.29%	18.03%	9.33%	12.58%	12.84%	11.36%	10.24%	11.20%	12.18%	16.16%	5.07%	14.41%	12.39%	10.61%	9.58%	14.58%	16.61%	15.92%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	405	19	7	13	11	36	5	18	26	18	19	19	14	21	8	21	18	5	9	19	18	27	19	21	14					
		2.54%	2.92%	1.16%	1.96%	1.64%	4.68%	0.88%	2.91%	3.60%	2.84%	3.10%	2.94%	1.76%	2.33%	1.17%	2.94%	3.59%	1.95%	1.64%	2.61%	2.24%	3.01%	2.51%	3.29%	2.50%					
37	"20. ""Политическая партия ""Единая Россия"""	5265	207	169	246	218	263	177	212	225	226	192	203	262	280	196	219	154	49	208	285	286	322	261	223	182					
		33.08%	31.84%	28.02%	37.21%	32.53%	34.20%	31.16%	34.30%	31.20%	35.75%	31.37%	31.42%	33.08%	31.18%	28.90%	30.67%	30.73%	19.14%	37.95%	39.25%	35.70%	35.89%	34.61%	34.95%	32.55%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	0	0	0	2	0	1	2	1	1	0	1	2	4	1	3	1	2	3	3	2	0	1	1	2					
		0.20%	0.0%	0.0%	0.0%	0.29%	0.0%	0.17%	0.32%	0.13%	0.15%	0.0%	0.15%	0.25%	0.44%	0.14%	0.42%	0.19%	0.78%	0.54%	0.41%	0.24%	0.0%	0.13%	0.15%	0.35%					
39	"22. ""Развитие предпринимательства"""	37	0	3	2	2	0	4	2	0	0	1	0	2	1	1	6	0	0	1	2	3	1	1	1	4					
		0.23%	0.0%	0.49%	0.30%	0.29%	0.0%	0.70%	0.32%	0.0%	0.0%	0.16%	0.0%	0.25%	0.11%	0.14%	0.84%	0.0%	0.0%	0.18%	0.27%	0.37%	0.11%	0.13%	0.15%	0.71%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2900	151	132	114	96	90	117	107	132	114	114	111	179	207	154	150	94	52	68	96	151	173	119	79	100					
		18.22%	23.23%	21.89%	17.24%	14.32%	11.70%	20.59%	17.31%	18.30%	18.03%	18.62%	17.18%	22.60%	23.05%	22.71%	21.00%	18.76%	20.31%	12.40%	13.22%	18.85%	19.28%	15.78%	12.38%	17.88%					
																															
41	Против всех	671	21	22	34	45	44	22	15	39	27	16	20	23	26	41	24	18	15	27	33	46	35	32	22	24					
		4.21%	3.23%	3.64%	5.14%	6.71%	5.72%	3.87%	2.42%	5.40%	4.27%	2.61%	3.09%	2.90%	2.89%	6.04%	3.36%	3.59%	5.85%	4.92%	4.54%	5.74%	3.90%	4.24%	3.44%	4.29%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
