Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
"Наименование Избирательной комиссии:    Липецк, Левобережная"																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	187	13	13	13	7	6	11	5	2	12	11	3	15	11	7	7	13	0	7	9	5	9	4	0	3	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	179	3	8	8	2	9	10	5	6	10	14	3	1	8	15	8	5	11	9	5	1	6	8	0	0	21	3					
14	Число погашенных неиспользованных открепительных удостоверений	233	7	12	12	8	14	9	10	13	13	9	12	5	4	8	13	7	0	8	11	15	6	11	0	12	0	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	23	0	1	0	0	1	0	0	1	0	4	0	1	1	2	4	1	0	2	0	1	1	0	0	2	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4260	262	305	300	163	227	227	103	128	290	156	85	229	163	146	219	207	44	141	130	238	168	106	13	101	16	93					
		20.56%	21.34%	23.85%	21.08%	21.48%	17.50%	18.25%	16.72%	16.02%	16.57%	19.19%	20.63%	21.89%	25.91%	22.26%	22.84%	25.78%	19.05%	21.27%	18.08%	23.75%	23.14%	17.46%	22.03%	20.95%	20.51%	21.28%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3987	257	229	270	159	234	227	132	215	335	127	84	203	117	126	182	128	50	127	161	175	125	121	10	97	19	77					
		19.25%	20.93%	17.90%	18.97%	20.95%	18.04%	18.25%	21.43%	26.91%	19.14%	15.62%	20.39%	19.41%	18.60%	19.21%	18.98%	15.94%	21.65%	19.16%	22.39%	17.47%	17.22%	19.93%	16.95%	20.12%	24.36%	17.62%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	211	10	13	22	9	17	10	8	10	10	9	3	4	5	11	10	3	2	9	11	7	6	11	1	7	0	3					
		1.02%	0.81%	1.02%	1.55%	1.19%	1.31%	0.80%	1.30%	1.25%	0.57%	1.11%	0.73%	0.38%	0.79%	1.68%	1.04%	0.37%	0.87%	1.36%	1.53%	0.70%	0.83%	1.81%	1.69%	1.45%	0.00%	0.69%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4273	268	311	318	155	242	270	101	155	293	127	77	222	127	152	174	201	55	151	165	215	157	123	15	98	16	85					
		20.63%	21.82%	24.32%	22.35%	20.42%	18.66%	21.70%	16.40%	19.40%	16.74%	15.62%	18.69%	21.22%	20.19%	23.17%	18.14%	25.03%	23.81%	22.78%	22.95%	21.46%	21.63%	20.26%	25.42%	20.33%	20.51%	19.45%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	670	25	25	61	34	30	47	25	26	51	24	2	23	10	20	49	28	9	23	19	50	31	17	2	15	2	22					
		3.23%	2.04%	1.95%	4.29%	4.48%	2.31%	3.78%	4.06%	3.25%	2.91%	2.95%	0.49%	2.20%	1.59%	3.05%	5.11%	3.49%	3.90%	3.47%	2.64%	4.99%	4.27%	2.80%	3.39%	3.11%	2.56%	5.03%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6717	374	365	412	213	511	424	235	237	711	347	153	341	185	177	303	217	64	194	210	283	216	215	18	152	24	136					
		32.42%	30.46%	28.54%	28.95%	28.06%	39.40%	34.08%	38.15%	29.66%	40.63%	42.68%	37.14%	32.60%	29.41%	26.98%	31.60%	27.02%	27.71%	29.26%	29.21%	28.24%	29.75%	35.42%	30.51%	31.54%	30.77%	31.12%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	109	10	6	6	10	4	8	1	3	4	2	2	2	7	5	4	4	4	8	6	5	5	0	0	1	0	2					
		0.53%	0.81%	0.47%	0.42%	1.32%	0.31%	0.64%	0.16%	0.38%	0.23%	0.25%	0.49%	0.19%	1.11%	0.76%	0.42%	0.50%	1.73%	1.21%	0.83%	0.50%	0.69%	0.00%	0.00%	0.21%	0.00%	0.46%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
