Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
"Наименование Избирательной комиссии:    Липецк, Левобережная"																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	398	17	31	21	19	23	34	6	18	28	11	6	17	22	18	16	2	21	7	14	11	6	2	15	15	1	17					
		1.64%	2.09%	2.16%	1.53%	1.62%	1.64%	1.99%	0.84%	2.23%	1.54%	1.68%	0.90%	1.95%	1.74%	1.93%	1.29%	1.44%	1.85%	0.83%	1.57%	1.11%	0.92%	1.85%	1.93%	1.31%	1.35%	2.51%					
19	2.Всероссийская политическая партия «Гражданская Сила»	262	11	28	13	10	14	14	12	5	11	3	5	7	17	10	15	1	12	6	9	19	3	0	6	14	0	17					
		1.08%	1.35%	1.95%	0.95%	0.85%	0.99%	0.82%	1.69%	0.62%	0.60%	0.46%	0.75%	0.80%	1.34%	1.07%	1.21%	0.72%	1.06%	0.72%	1.01%	1.92%	0.46%	0.00%	0.77%	1.22%	0.00%	2.51%					
20	3.Политическая партия «Демократическая партия России»	34	1	3	3	1	1	2	1	0	2	0	0	3	3	1	2	0	5	0	2	0	0	0	0	1	0	3					
		0.14%	0.12%	0.21%	0.22%	0.09%	0.07%	0.12%	0.14%	0.00%	0.11%	0.00%	0.00%	0.34%	0.24%	0.11%	0.16%	0.00%	0.44%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.44%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3000	128	256	218	196	161	217	91	93	181	49	68	127	135	96	124	16	130	125	92	121	55	14	77	155	13	62					
		12.35%	15.74%	17.86%	15.90%	16.70%	11.48%	12.76%	12.78%	11.54%	9.92%	7.47%	10.18%	14.55%	10.66%	10.28%	10.01%	11.51%	11.47%	14.90%	10.31%	12.21%	8.46%	12.96%	9.92%	13.51%	17.57%	9.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	140	9	10	8	8	4	7	5	4	10	2	2	6	11	0	12	1	3	6	7	4	2	1	4	7	0	7					
		0.58%	1.11%	0.70%	0.58%	0.68%	0.29%	0.41%	0.70%	0.50%	0.55%	0.30%	0.30%	0.69%	0.87%	0.00%	0.97%	0.72%	0.26%	0.72%	0.78%	0.40%	0.31%	0.93%	0.52%	0.61%	0.00%	1.03%					
23	6.Политическая партия «Партия социальной справедливости»	73	4	1	4	6	5	6	1	0	9	0	0	3	2	2	3	0	4	4	4	3	0	0	5	4	1	2					
		0.30%	0.49%	0.07%	0.29%	0.51%	0.36%	0.35%	0.14%	0.00%	0.49%	0.00%	0.00%	0.34%	0.16%	0.21%	0.24%	0.00%	0.35%	0.48%	0.45%	0.30%	0.00%	0.00%	0.64%	0.35%	1.35%	0.29%					
24	7.Политическая партия «Либерально-демократическая партия России»	3067	117	198	171	154	161	187	79	114	187	74	86	111	157	138	142	21	159	100	146	144	76	19	114	116	13	83					
		12.62%	14.39%	13.82%	12.47%	13.12%	11.48%	10.99%	11.10%	14.14%	10.25%	11.28%	12.87%	12.71%	12.40%	14.78%	11.46%	15.11%	14.03%	11.92%	16.37%	14.53%	11.69%	17.59%	14.69%	10.11%	17.57%	12.24%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2597	102	157	181	142	183	150	73	72	150	56	73	96	130	106	144	21	123	99	76	101	79	10	71	124	11	67					
		10.69%	12.55%	10.96%	13.20%	12.10%	13.04%	8.82%	10.25%	8.93%	8.22%	8.54%	10.93%	10.99%	10.27%	11.35%	11.62%	15.11%	10.86%	11.80%	8.52%	10.19%	12.15%	9.26%	9.15%	10.81%	14.86%	9.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	372	14	32	25	22	18	19	14	42	15	4	14	8	20	12	20	2	14	17	15	11	4	0	12	13	1	4					
		1.53%	1.72%	2.23%	1.82%	1.87%	1.28%	1.12%	1.97%	5.21%	0.82%	0.61%	2.10%	0.92%	1.58%	1.28%	1.61%	1.44%	1.24%	2.03%	1.68%	1.11%	0.62%	0.00%	1.55%	1.13%	1.35%	0.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13677	379	663	683	592	791	1023	422	438	1185	444	400	479	737	514	735	73	626	436	499	548	410	56	452	667	33	392					
		56.28%	46.62%	46.27%	49.82%	50.43%	56.38%	60.14%	59.27%	54.34%	64.97%	67.68%	59.88%	54.87%	58.21%	55.03%	59.32%	52.52%	55.25%	51.97%	55.94%	55.30%	63.08%	51.85%	58.25%	58.15%	44.59%	57.82%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	312	14	23	13	12	22	19	2	6	24	6	10	6	15	11	12	2	18	20	14	12	9	3	7	17	1	14					
		1.28%	1.72%	1.61%	0.95%	1.02%	1.57%	1.12%	0.28%	0.74%	1.32%	0.91%	1.50%	0.69%	1.18%	1.18%	0.97%	1.44%	1.59%	2.38%	1.57%	1.21%	1.38%	2.78%	0.90%	1.48%	1.35%	2.06%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
