Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Зуевская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252					
19	2.Всероссийская политическая партия «Гражданская Сила»	80	2	2	7	1	4	5	6	6	5	3	1	7	4	2	1	0	2	1	0	0	3	2	2	0	2	1	1	2	0	4	0	4	0	0	0					
		0.51%	0.26%	0.48%	0.77%	0.38%	0.76%	0.96%	0.69%	0.96%	0.61%	0.57%	0.23%	1.23%	0.84%	0.49%	0.23%	0.00%	0.47%	0.25%	0.00%	0.00%	0.41%	0.42%	0.49%	0.00%	0.94%	0.67%	0.43%	0.66%	0.00%	1.01%	0.00%	1.37%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	19	3	0	0	0	1	0	1	0	2	2	1	1	0	1	2	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0					
		0.12%	0.40%	0.00%	0.00%	0.00%	0.19%	0.00%	0.12%	0.00%	0.24%	0.38%	0.23%	0.18%	0.00%	0.25%	0.46%	0.27%	0.00%	0.00%	0.00%	0.18%	0.00%	0.21%	0.24%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1592	79	37	180	33	41	59	109	100	74	61	44	59	61	53	35	26	30	37	23	37	47	52	44	8	16	8	14	30	48	29	23	17	22	20	36					
		10.12%	10.44%	8.81%	19.67%	12.45%	7.84%	11.32%	12.60%	16.03%	8.97%	11.55%	9.91%	10.41%	12.82%	12.99%	8.03%	6.90%	6.99%	9.39%	6.32%	6.72%	6.44%	10.90%	10.76%	4.52%	7.55%	5.37%	6.09%	9.90%	17.58%	7.34%	6.41%	5.84%	6.27%	6.99%	8.91%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	47	5	3	0	0	2	3	6	1	1	3	5	2	0	0	1	0	1	1	1	0	2	2	0	0	1	0	0	3	2	1	1	0	0	0	0					
		0.30%	0.66%	0.71%	0.00%	0.00%	0.38%	0.58%	0.69%	0.16%	0.12%	0.57%	1.13%	0.35%	0.00%	0.00%	0.23%	0.00%	0.23%	0.25%	0.27%	0.00%	0.27%	0.42%	0.00%	0.00%	0.47%	0.00%	0.00%	0.99%	0.73%	0.25%	0.28%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	38	2	0	1	1	0	2	4	2	4	3	2	1	0	0	2	4	1	2	1	0	1	1	0	2	0	1	0	0	0	1	0	0	0	0	0					
		0.24%	0.26%	0.00%	0.11%	0.38%	0.00%	0.38%	0.46%	0.32%	0.48%	0.57%	0.45%	0.18%	0.00%	0.00%	0.46%	1.06%	0.23%	0.51%	0.27%	0.00%	0.14%	0.21%	0.00%	1.13%	0.00%	0.67%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1579	93	51	86	33	51	48	91	64	102	56	45	73	50	41	61	37	41	38	29	35	65	55	32	26	13	9	34	30	17	55	28	29	18	20	23					
		10.03%	12.29%	12.14%	9.40%	12.45%	9.75%	9.21%	10.52%	10.26%	12.36%	10.61%	10.14%	12.87%	10.50%	10.05%	13.99%	9.81%	9.56%	9.64%	7.97%	6.35%	8.90%	11.53%	7.82%	14.69%	6.13%	6.04%	14.78%	9.90%	6.23%	13.92%	7.80%	9.97%	5.13%	6.99%	5.69%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1077	86	36	60	12	48	53	92	65	72	37	28	46	41	43	45	15	29	16	11	36	33	22	23	9	3	10	11	9	13	12	10	12	7	10	22					
		6.84%	11.36%	8.57%	6.56%	4.53%	9.18%	10.17%	10.64%	10.42%	8.73%	7.01%	6.31%	8.11%	8.61%	10.54%	10.32%	3.98%	6.76%	4.06%	3.02%	6.53%	4.52%	4.61%	5.62%	5.08%	1.42%	6.71%	4.78%	2.97%	4.76%	3.04%	2.79%	4.12%	1.99%	3.50%	5.45%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	186	14	13	15	4	4	7	13	15	12	5	4	2	6	7	3	0	4	2	0	13	3	8	2	1	2	0	6	1	1	4	4	3	3	3	2					
		1.18%	1.85%	3.10%	1.64%	1.51%	0.76%	1.34%	1.50%	2.40%	1.45%	0.95%	0.90%	0.35%	1.26%	1.72%	0.69%	0.00%	0.93%	0.51%	0.00%	2.36%	0.41%	1.68%	0.49%	0.56%	0.94%	0.00%	2.61%	0.33%	0.37%	1.01%	1.11%	1.03%	0.85%	1.05%	0.50%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9444	380	255	486	142	321	317	472	317	493	323	282	337	272	237	231	235	259	271	246	319	475	306	254	87	154	111	150	191	146	237	210	215	252	165	296					
		60.02%	50.20%	60.71%	53.11%	53.58%	61.38%	60.84%	54.57%	50.80%	59.76%	61.17%	63.51%	59.44%	57.14%	58.09%	52.98%	62.33%	60.37%	68.78%	67.58%	57.89%	65.07%	64.15%	62.10%	49.15%	72.64%	74.50%	65.22%	63.04%	53.48%	60.00%	58.50%	73.88%	71.79%	57.69%	73.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	76	14	2	4	2	2	3	6	1	7	2	3	1	4	0	1	0	2	2	0	3	0	3	1	1	0	1	2	0	2	0	1	1	2	0	3					
		0.48%	1.85%	0.48%	0.44%	0.75%	0.38%	0.58%	0.69%	0.16%	0.85%	0.38%	0.68%	0.18%	0.84%	0.00%	0.23%	0.00%	0.47%	0.51%	0.00%	0.54%	0.00%	0.63%	0.24%	0.56%	0.00%	0.67%	0.87%	0.00%	0.73%	0.00%	0.28%	0.34%	0.57%	0.00%	0.74%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
