Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Зуевская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №218	УИК №219	УИК №220	УИК №222	УИК №223	УИК №224	УИК №226	УИК №227	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №244	УИК №245	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1655	52	82	67	57	117	111	109	95	87	47	34	45	54	84	24	86	12	81	18	36	25	16	54	106	32	17	8	54	45					
		14.56%	13.72%	11.10%	12.91%	15.28%	15.73%	13.62%	17.00%	16.67%	19.25%	14.20%	12.06%	16.48%	21.60%	14.69%	11.16%	10.18%	10.81%	15.55%	17.31%	25.17%	10.16%	9.47%	12.30%	20.19%	15.76%	13.93%	7.41%	14.17%	15.25%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	96	2	3	7	5	1	7	8	4	10	4	5	2	4	3	1	7	4	6	1	0	3	0	2	2	1	0	1	2	1					
		0.84%	0.53%	0.41%	1.35%	1.34%	0.13%	0.86%	1.25%	0.70%	2.21%	1.21%	1.77%	0.73%	1.60%	0.52%	0.47%	0.83%	3.60%	1.15%	0.96%	0.00%	1.22%	0.00%	0.46%	0.38%	0.49%	0.00%	0.93%	0.52%	0.34%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2390	83	104	166	88	181	210	141	134	69	68	74	65	49	90	28	191	21	92	15	30	25	39	119	103	48	20	14	73	50					
		21.03%	21.90%	14.07%	31.98%	23.59%	24.33%	25.77%	21.99%	23.51%	15.27%	20.54%	26.24%	23.81%	19.60%	15.73%	13.02%	22.60%	18.92%	17.66%	14.42%	20.98%	10.16%	23.08%	27.11%	19.62%	23.65%	16.39%	12.96%	19.16%	16.95%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	118	6	7	8	7	10	11	6	13	4	5	4	1	2	8	5	3	0	3	0	1	0	2	4	1	2	0	0	2	3					
		1.04%	1.58%	0.95%	1.54%	1.88%	1.34%	1.35%	0.94%	2.28%	0.88%	1.51%	1.42%	0.37%	0.80%	1.40%	2.33%	0.36%	0.00%	0.58%	0.00%	0.70%	0.00%	1.18%	0.91%	0.19%	0.99%	0.00%	0.00%	0.52%	1.02%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4859	144	433	140	142	279	266	215	215	201	140	118	95	103	244	125	425	50	207	40	51	152	86	193	223	85	68	67	194	158					
		42.75%	37.99%	58.59%	26.97%	38.07%	37.50%	32.64%	33.54%	37.72%	44.47%	42.30%	41.84%	34.80%	41.20%	42.66%	58.14%	50.30%	45.05%	39.73%	38.46%	35.66%	61.79%	50.89%	43.96%	42.48%	41.87%	55.74%	62.04%	50.92%	53.56%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	48	4	2	1	2	3	2	2	2	2	1	2	1	1	0	0	3	0	0	1	2	2	3	1	3	3	0	0	3	2					
		0.42%	1.06%	0.27%	0.19%	0.54%	0.40%	0.25%	0.31%	0.35%	0.44%	0.30%	0.71%	0.37%	0.40%	0.00%	0.00%	0.36%	0.00%	0.00%	0.96%	1.40%	0.81%	1.78%	0.23%	0.57%	1.48%	0.00%	0.00%	0.79%	0.68%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
