Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Мышкинская 																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471					
		1.72%	0.91%	1.86%	1.61%	4.27%	0.62%	0.85%	2.34%	0.63%	0.51%	0.76%	1.16%	1.13%	0.64%	1.09%	1.81%	2.80%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	149	0	9	3	18	9	1	8	9	10	9	7	7	7	3	18	31					
		2.32%	0.0%	2.80%	2.41%	15.38%	2.81%	0.42%	3.75%	2.86%	5.12%	3.44%	4.09%	1.58%	4.51%	1.09%	1.20%	1.97%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	104	2	4	1	1	4	4	2	2	4	2	2	8	7	2	32	27					
		1.62%	0.91%	1.24%	0.80%	0.85%	1.25%	1.71%	0.93%	0.63%	2.05%	0.76%	1.16%	1.81%	4.51%	0.72%	2.14%	1.71%					
22	"5. ""За Русь Святую"""	37	0	1	0	5	1	0	1	0	2	0	1	3	5	1	9	8					
		0.57%	0.0%	0.31%	0.0%	4.27%	0.31%	0.0%	0.46%	0.0%	1.02%	0.0%	0.58%	0.68%	3.22%	0.36%	0.60%	0.50%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	0	1	0	0	2	0	0	1	1	1	1	3	0	0	5	2					
		0.26%	0.0%	0.31%	0.0%	0.0%	0.62%	0.0%	0.0%	0.31%	0.51%	0.38%	0.58%	0.68%	0.0%	0.0%	0.33%	0.12%					
24	"7. ""Новый курс - Автомобильная Россия"""	50	1	1	1	0	0	1	1	2	1	1	1	6	0	0	21	13					
		0.77%	0.45%	0.31%	0.80%	0.0%	0.0%	0.42%	0.46%	0.63%	0.51%	0.38%	0.58%	1.36%	0.0%	0.0%	1.40%	0.82%					
25	"8. ""Народно-республиканская партия России"""	7	0	3	0	0	0	0	3	0	0	0	0	0	0	0	1	0					
		0.10%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	1.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	1	1	0	2	0	0	0	1	0	1	0	0	1	0	2	1					
		0.15%	0.45%	0.31%	0.0%	1.70%	0.0%	0.0%	0.0%	0.31%	0.0%	0.38%	0.0%	0.0%	0.64%	0.0%	0.13%	0.06%					
27	"10. ""Аграрная партия России"""	588	43	63	9	5	29	55	51	19	25	35	13	65	12	33	66	65					
		9.16%	19.72%	19.62%	7.25%	4.27%	9.06%	23.60%	23.94%	6.05%	12.82%	13.40%	7.60%	14.73%	7.74%	12.0%	4.42%	4.14%					
28	"11. ""Истинные патриоты России"""	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	61	1	2	1	1	2	0	1	3	1	2	2	4	0	2	20	19					
		0.95%	0.45%	0.62%	0.80%	0.85%	0.62%	0.0%	0.46%	0.95%	0.51%	0.76%	1.16%	0.90%	0.0%	0.72%	1.34%	1.21%					
30	"13. ""Демократическая партия России"""	16	0	2	0	2	1	0	2	1	0	1	0	1	0	0	3	3					
		0.24%	0.0%	0.62%	0.0%	1.70%	0.31%	0.0%	0.93%	0.31%	0.0%	0.38%	0.0%	0.22%	0.0%	0.0%	0.20%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	9	0	1	1	1	1	0	1	0	0	0	1	1	0	0	2	0					
		0.14%	0.0%	0.31%	0.80%	0.85%	0.31%	0.0%	0.46%	0.0%	0.0%	0.0%	0.58%	0.22%	0.0%	0.0%	0.13%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	0	0	0	0	0	0	2	0	0	0	1	1	0	3	3					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.22%	0.64%	0.0%	0.20%	0.19%					
33	"16. ""Родина"" (народно-патриотический союз)"""	934	42	74	22	3	53	19	43	42	16	31	24	50	12	34	219	250					
		14.55%	19.26%	23.05%	17.74%	2.56%	16.56%	8.15%	20.18%	13.37%	8.20%	11.87%	14.03%	11.33%	7.74%	12.36%	14.68%	15.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	19	1	1	1	1	2	0	1	0	1	1	0	1	2	0	2	5					
		0.29%	0.45%	0.31%	0.80%	0.85%	0.62%	0.0%	0.46%	0.0%	0.51%	0.38%	0.0%	0.22%	1.29%	0.0%	0.13%	0.31%					
35	"18. ""ЛДПР"""	806	18	31	9	14	33	15	16	53	20	31	12	56	22	42	212	222					
		12.55%	8.25%	9.65%	7.25%	11.96%	10.31%	6.43%	7.51%	16.87%	10.25%	11.87%	7.01%	12.69%	14.19%	15.27%	14.21%	14.14%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	183	2	4	5	4	9	5	3	8	4	12	9	10	3	4	48	53					
		2.85%	0.91%	1.24%	4.03%	3.41%	2.81%	2.14%	1.40%	2.54%	2.05%	4.59%	5.26%	2.26%	1.93%	1.45%	3.21%	3.37%					
37	"20. ""Политическая партия ""Единая Россия"""	2432	84	76	52	13	127	116	49	140	98	81	63	148	64	126	595	600					
		37.88%	38.53%	23.67%	41.93%	11.11%	39.68%	49.78%	23.00%	44.58%	50.25%	31.03%	36.84%	33.56%	41.29%	45.81%	39.90%	38.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	12	0	0	0	0	1	0	0	0	1	1	0	1	1	1	3	3					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.51%	0.38%	0.0%	0.22%	0.64%	0.36%	0.20%	0.19%					
39	"22. ""Развитие предпринимательства"""	9	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	5					
		0.14%	0.0%	0.0%	0.0%	0.85%	0.0%	0.85%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	449	14	18	5	8	18	3	10	18	6	31	14	46	7	11	116	124					
		6.99%	6.42%	5.60%	4.03%	6.83%	5.62%	1.28%	4.69%	5.73%	3.07%	11.87%	8.18%	10.43%	4.51%	4.0%	7.78%	7.89%					
																							
41	Против всех	235	6	12	5	6	17	6	6	2	3	12	18	6	5	12	53	66					
		3.66%	2.75%	3.73%	4.03%	5.12%	5.31%	2.57%	2.81%	0.63%	1.53%	4.59%	10.52%	1.36%	3.22%	4.36%	3.55%	4.20%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
