Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Шенкурская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026					
18	"1. ""ЕДИНЕНИЕ"""	137	11	0	1	1	3	0	3	5	0	8	1	0	10	0	0	2	3	0	0	4	0	5	3	0	5	8	4	7	9	3	1	3	4	4	2	12	8	7					
		1.55%	3.74%	0.0%	2.17%	0.5%	1.09%	0.0%	2.43%	4.54%	0.0%	2.77%	1.23%	0.0%	1.61%	0.0%	0.0%	1.69%	2.04%	0.0%	0.0%	3.22%	0.0%	2.05%	3.19%	0.0%	1.56%	1.60%	2.32%	2.38%	5.96%	4.16%	1.58%	0.67%	3.84%	2.15%	1.33%	1.38%	0.76%	0.87%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	179	2	1	1	2	2	1	1	2	0	6	2	1	10	1	0	1	2	2	0	1	0	1	2	0	6	13	2	8	2	0	1	4	1	1	7	23	36	34					
		2.03%	0.68%	1.0%	2.17%	1.0%	0.72%	1.17%	0.81%	1.81%	0.0%	2.08%	2.46%	1.75%	1.61%	0.55%	0.0%	0.84%	1.36%	1.47%	0.0%	0.80%	0.0%	0.41%	2.12%	0.0%	1.88%	2.61%	1.16%	2.73%	1.32%	0.0%	1.58%	0.90%	0.96%	0.53%	4.66%	2.64%	3.46%	4.25%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	391	6	13	1	17	16	7	5	6	1	2	5	4	23	9	2	12	17	1	1	5	0	12	2	1	10	23	8	6	10	0	3	22	8	18	3	38	36	38					
		4.44%	2.04%	13.0%	2.17%	8.5%	5.81%	8.23%	4.06%	5.45%	1.14%	0.69%	6.17%	7.01%	3.72%	5.0%	2.89%	10.16%	11.56%	0.73%	1.88%	4.03%	0.0%	4.93%	2.12%	1.51%	3.13%	4.62%	4.65%	2.04%	6.62%	0.0%	4.76%	4.95%	7.69%	9.67%	2.0%	4.37%	3.46%	4.75%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	194	5	1	0	0	5	1	1	3	1	2	0	0	9	1	0	1	4	1	0	2	0	10	1	0	4	23	3	9	4	2	0	4	0	2	1	29	33	32					
		2.20%	1.70%	1.0%	0.0%	0.0%	1.81%	1.17%	0.81%	2.72%	1.14%	0.69%	0.0%	0.0%	1.45%	0.55%	0.0%	0.84%	2.72%	0.73%	0.0%	1.61%	0.0%	4.11%	1.06%	0.0%	1.25%	4.62%	1.74%	3.07%	2.64%	2.77%	0.0%	0.90%	0.0%	1.07%	0.66%	3.33%	3.17%	4.0%					
22	"5. ""За Русь Святую"""	45	3	1	0	2	3	2	0	1	0	1	0	0	3	2	1	1	0	1	1	0	0	0	0	0	1	0	0	3	0	0	3	2	1	0	1	5	6	1					
		0.51%	1.02%	1.0%	0.0%	1.0%	1.09%	2.35%	0.0%	0.90%	0.0%	0.34%	0.0%	0.0%	0.48%	1.11%	1.44%	0.84%	0.0%	0.73%	1.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	1.02%	0.0%	0.0%	4.76%	0.45%	0.96%	0.0%	0.66%	0.57%	0.57%	0.12%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	0	0	1	2	2	0	0	0	0	1	0	0	2	0	1	0	1	0	0	0	0	1	0	0	1	1	1	1	2	0	0	1	0	0	1	1	3	6					
		0.32%	0.0%	0.0%	2.17%	1.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.32%	0.0%	1.44%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.31%	0.20%	0.58%	0.34%	1.32%	0.0%	0.0%	0.22%	0.0%	0.0%	0.66%	0.11%	0.28%	0.75%					
24	"7. ""Новый курс - Автомобильная Россия"""	50	4	0	0	0	1	1	0	1	1	3	0	1	3	1	0	0	0	0	0	0	0	1	0	0	3	4	1	2	0	0	0	0	1	0	0	8	7	7					
		0.56%	1.36%	0.0%	0.0%	0.0%	0.36%	1.17%	0.0%	0.90%	1.14%	1.04%	0.0%	1.75%	0.48%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.94%	0.80%	0.58%	0.68%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.92%	0.67%	0.87%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	3	0	0	0	0	1	0	1	0	0	1	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	1.74%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.53%	0.0%	0.0%	0.09%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	3					
		0.12%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.11%	0.09%	0.37%					
27	"10. ""Аграрная партия России"""	533	14	8	1	5	45	5	8	7	13	43	1	10	26	7	20	22	7	7	0	13	0	18	19	8	8	25	6	12	5	3	2	23	8	2	7	34	54	37					
		6.05%	4.76%	8.0%	2.17%	2.5%	16.36%	5.88%	6.50%	6.36%	14.94%	14.93%	1.23%	17.54%	4.20%	3.88%	28.98%	18.64%	4.76%	5.14%	0.0%	10.48%	0.0%	7.40%	20.21%	12.12%	2.50%	5.03%	3.48%	4.09%	3.31%	4.16%	3.17%	5.18%	7.69%	1.07%	4.66%	3.91%	5.19%	4.62%					
28	"11. ""Истинные патриоты России"""	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.53%	0.66%	0.11%	0.0%	0.12%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	139	3	1	1	2	5	3	0	4	2	4	1	3	3	2	2	2	3	2	0	0	0	1	0	1	4	5	3	3	0	2	0	9	0	0	2	17	32	17					
		1.58%	1.02%	1.0%	2.17%	1.0%	1.81%	3.52%	0.0%	3.63%	2.29%	1.38%	1.23%	5.26%	0.48%	1.11%	2.89%	1.69%	2.04%	1.47%	0.0%	0.0%	0.0%	0.41%	0.0%	1.51%	1.25%	1.00%	1.74%	1.02%	0.0%	2.77%	0.0%	2.02%	0.0%	0.0%	1.33%	1.95%	3.07%	2.12%					
30	"13. ""Демократическая партия России"""	24	1	0	0	1	0	0	0	1	2	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	3	0	0	0	2	0	0	1	0	0	2	4	1					
		0.27%	0.34%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.90%	2.29%	0.34%	0.0%	1.75%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%	0.41%	0.0%	0.0%	0.31%	0.60%	0.0%	0.0%	0.0%	2.77%	0.0%	0.0%	0.96%	0.0%	0.0%	0.23%	0.38%	0.12%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	5	0	0	0	0	0	1	0	0	0	1	0	5	2	0	1	1	0	0	0	0	0	0	1	1	2	0	2	1	0	0	1	1	0	0	4	1	4					
		0.38%	1.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	1.23%	0.0%	0.80%	1.11%	0.0%	0.84%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.51%	0.31%	0.40%	0.0%	0.68%	0.66%	0.0%	0.0%	0.22%	0.96%	0.0%	0.0%	0.46%	0.09%	0.5%					
32	"15. ""Партия СЛОН"""	11	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	2	1					
		0.12%	0.0%	0.0%	0.0%	0.5%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	1.38%	0.0%	0.22%	0.0%	0.0%	0.66%	0.11%	0.19%	0.12%					
33	"16. ""Родина"" (народно-патриотический союз)"""	630	14	4	2	14	15	3	13	9	5	9	2	0	33	4	3	7	2	15	1	5	0	12	4	5	37	28	13	21	4	1	3	27	5	10	5	85	118	92					
		7.16%	4.76%	4.0%	4.34%	7.0%	5.45%	3.52%	10.56%	8.18%	5.74%	3.12%	2.46%	0.0%	5.33%	2.22%	4.34%	5.93%	1.36%	11.02%	1.88%	4.03%	0.0%	4.93%	4.25%	7.57%	11.59%	5.63%	7.55%	7.16%	2.64%	1.38%	4.76%	6.08%	4.80%	5.37%	3.33%	9.78%	11.34%	11.5%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	2	0	0	1	2	0	0	1	0	2	1	0	7	0	0	0	0	2	1	0	0	0	0	0	3	2	1	1	1	0	0	0	0	1	1	2	2	4					
		0.42%	0.68%	0.0%	0.0%	0.5%	0.72%	0.0%	0.0%	0.90%	0.0%	0.69%	1.23%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	1.47%	1.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.40%	0.58%	0.34%	0.66%	0.0%	0.0%	0.0%	0.0%	0.53%	0.66%	0.23%	0.19%	0.5%					
35	"18. ""ЛДПР"""	1095	48	19	12	39	30	11	17	16	24	35	22	6	53	45	7	16	11	33	6	14	4	38	7	2	32	58	20	45	10	9	5	45	26	40	19	87	104	80					
		12.44%	16.32%	19.0%	26.08%	19.5%	10.90%	12.94%	13.82%	14.54%	27.58%	12.15%	27.16%	10.52%	8.57%	25.0%	10.14%	13.55%	7.48%	24.26%	11.32%	11.29%	9.30%	15.63%	7.44%	3.03%	10.03%	11.67%	11.62%	15.35%	6.62%	12.5%	7.93%	10.13%	25.0%	21.50%	12.66%	10.01%	10.0%	10.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	244	6	1	1	8	10	0	5	2	2	7	6	2	16	6	2	1	2	5	9	2	1	2	0	5	7	11	5	20	7	2	0	5	1	2	5	25	37	16					
		2.77%	2.04%	1.0%	2.17%	4.0%	3.63%	0.0%	4.06%	1.81%	2.29%	2.43%	7.40%	3.50%	2.58%	3.33%	2.89%	0.84%	1.36%	3.67%	16.98%	1.61%	2.32%	0.82%	0.0%	7.57%	2.19%	2.21%	2.90%	6.82%	4.63%	2.77%	0.0%	1.12%	0.96%	1.07%	3.33%	2.87%	3.55%	2.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4114	134	46	22	86	111	40	56	38	26	123	32	20	364	84	28	49	55	48	30	67	31	112	47	39	163	247	88	121	73	42	39	236	38	95	85	412	445	342					
		46.76%	45.57%	46.0%	47.82%	43.0%	40.36%	47.05%	45.52%	34.54%	29.88%	42.70%	39.50%	35.08%	58.89%	46.66%	40.57%	41.52%	37.41%	35.29%	56.60%	54.03%	72.09%	46.09%	50.0%	59.09%	51.09%	49.69%	51.16%	41.29%	48.34%	58.33%	61.90%	53.15%	36.53%	51.07%	56.66%	47.41%	42.78%	42.75%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	0	4	2	0					
		0.20%	0.34%	0.0%	0.0%	0.5%	0.0%	1.17%	0.0%	0.90%	1.14%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.20%	0.58%	0.0%	0.0%	1.38%	0.0%	0.22%	0.96%	0.0%	0.0%	0.46%	0.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	24	2	0	0	1	1	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	4	0	0	0	3	1	0					
		0.27%	0.68%	0.0%	0.0%	0.5%	0.36%	0.0%	0.0%	0.0%	2.29%	1.04%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.68%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.34%	0.09%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	514	14	5	2	9	20	5	7	7	5	23	2	3	33	9	2	0	29	8	2	6	3	23	5	3	11	16	3	16	13	3	3	42	7	7	7	48	79	34					
		5.84%	4.76%	5.0%	4.34%	4.5%	7.27%	5.88%	5.69%	6.36%	5.74%	7.98%	2.46%	5.26%	5.33%	5.0%	2.89%	0.0%	19.72%	5.88%	3.77%	4.83%	6.97%	9.46%	5.31%	4.54%	3.44%	3.21%	1.74%	5.46%	8.60%	4.16%	4.76%	9.45%	6.73%	3.76%	4.66%	5.52%	7.59%	4.25%					
																																													
41	Против всех	212	10	0	1	3	2	4	4	3	0	8	5	2	12	3	0	3	6	8	1	3	4	3	0	1	17	12	6	6	7	1	1	9	1	2	2	16	12	34					
		2.40%	3.40%	0.0%	2.17%	1.5%	0.72%	4.70%	3.25%	2.72%	0.0%	2.77%	6.17%	3.50%	1.94%	1.66%	0.0%	2.54%	4.08%	5.88%	1.88%	2.41%	9.30%	1.23%	0.0%	1.51%	5.32%	2.41%	3.48%	2.04%	4.63%	1.38%	1.58%	2.02%	0.96%	1.07%	1.33%	1.84%	1.15%	4.25%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
