Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Донецкая городская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15875	665	782	416	630	773	288	414	750	700	816	663	709	721	376	301	767	542	488	701	362	464	739	728	889	596	595					
		63.83%	73.08%	68.30%	61.99%	57.22%	67.81%	63.86%	59.14%	63.61%	64.34%	63.40%	55.71%	59.93%	59.00%	62.05%	62.97%	61.95%	80.90%	69.12%	61.33%	59.25%	66.67%	67.30%	72.37%	70.44%	61.13%	53.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	122	3	9	0	10	2	2	5	8	5	10	11	7	4	3	3	4	1	2	6	3	2	4	0	6	5	7					
		0.49%	0.33%	0.79%	0.00%	0.91%	0.18%	0.44%	0.71%	0.68%	0.46%	0.78%	0.92%	0.59%	0.33%	0.50%	0.63%	0.32%	0.15%	0.28%	0.52%	0.49%	0.29%	0.36%	0.00%	0.48%	0.51%	0.63%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
